race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_party,ind_party_label,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
NC-06,house,NC,06,Cyril Jefferson,Addison McDowell,DEM,REP,REP,REP,-12.44,10.6,89.4,Likely R,-14.78,5.56,-12.44,-1.22,-1.67,-0.33,-17.36,4.92,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,199881,1226408,0,13898,381728,0,0,0,185984,852003,0,37641,16395,0,7400,515505,0,0,0,0,0,28602,0,43.78,56.22,0.0,120035,154149,0,0,274184
NC-07,house,NC,07,Kimberly Hardy,David Rouzer,DEM,REP,REP,REP,-9.83,16.2,83.8,Likely R,-10.8,5.56,-10.47,-1.34,-3.43,-0.47,-14.02,4.19,False,False,LIB,0,,0.0,Maad Abu-Ghazalah,LIB,Libertarian,1.5,0.0,,,0.0,confirmed,confirmed,41.0,47.0,1,-8.41,0.235,293818,1990423,7341,65017,2301487,450,0,0,228801,1124461,6890,99168,6705,200,9411,1209699,1740,0,0,2433,0,0,2000,44.41,54.09,0.0,137781,167807,0,4654,310241
NC-08,house,NC,08,Colby Watson,Mark Harris,DEM,REP,REP,REP,-16.97,4.6,95.4,Safe R,-16.83,5.56,-16.53,-1.86,-2.87,-0.52,-19.62,2.65,False,False,GRN,0,,0.0,Bo Whitehead,GRN,Green,1.76,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,39569,1019134,0,2343,517853,0,0,13442,37232,608814,0,7059,74493,0,3700,200500,0,25460,0,0,0,0,0,40.78,57.46,0.0,116969,164779,0,5048,286796
NC-09,house,NC,09,Richard Ojeda,Richard Hudson,DEM,REP,REP,REP,-11.02,13.4,86.6,Likely R,-13.13,5.56,-11.02,-0.22,-3.02,-0.21,-16.03,5.01,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,42.0,46.0,1,-6.48,0.302,2237508,3215341,0,163673,1335132,0,405280,0,2073836,2511943,0,1666772,214005,0,18842,1605397,0,0,0,0,0,0,0,44.49,55.51,0.0,119173,148701,0,0,267874
NC-10,house,NC,10,Ashley Bell,Pat Harrigan,DEM,REP,REP,REP,-15.0,6.7,93.3,Likely R,-14.95,5.56,-15.94,-1.58,-4.63,-0.34,-17.89,2.89,False,False,LIB,0,,0.0,Steven Feldman,LIB,Libertarian,1.74,0.0,,,0.0,confirmed,confirmed,37.0,52.0,1,-10.17,0.15,84024,1081821,36857,26174,451275,1342,11080,485,57805,683387,52776,30263,81411,50,3050,359925,0,14948,0,36307,8486,0,0,41.76,56.5,0.0,121712,164664,0,5071,291447
NC-11,house,NC,11,Jamie Ager,Jennifer Balkcom,DEM,REP,,REP,-2.53,39.6,60.4,Lean R,-7.77,5.56,-2.93,0.0,0.0,-0.72,-9.61,7.09,False,False,LIB,0,,0.0,Travis Groo,LIB,Libertarian,2.03,0.0,,,0.0,confirmed,confirmed,46.5,47.0,1,-3.5,0.351,3052354,0,0,2184778,0,0,456763,0,867576,0,0,556269,0,0,231570,0,0,0,0,0,0,0,0,47.75,50.22,0.0,147475,155121,0,6270,308866
NC-12,house,NC,12,Alma Adams,Jack Codiga,DEM,REP,DEM,DEM,60.24,100.0,0.0,Safe D,50.48,5.56,60.24,1.26,2.65,0.29,47.04,13.2,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,370506,28704,0,456594,3,0,0,0,487322,28701,0,12384,1857,0,274275,0,0,0,3053,0,0,3000,0,80.12,19.88,0.0,199467,49495,0,0,248963
NC-13,house,NC,13,Paul Barringer,Brad Knott,DEM,REP,REP,REP,-12.21,11.0,89.0,Likely R,-14.5,5.56,-12.58,-0.19,-3.23,-0.22,-16.71,4.49,False,False,LIB,0,,0.0,Steven Swinton,LIB,Libertarian,1.85,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1022610,1339161,0,514555,707795,0,0,0,508054,648627,0,76837,28235,0,8100,657718,0,461846,0,0,320000,760483,0,43.08,55.07,0.0,128359,164075,0,5512,297946
NC-14,house,NC,14,LaKesha Womack,Tim Moore,DEM,REP,REP,REP,-12.55,10.4,89.6,Likely R,-13.3,5.56,-13.88,-2.3,-3.38,-0.46,-15.22,2.67,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,40.0,48.0,1,-3.17,0.15,24888,1538952,0,-376,1581992,0,0,80948,26124,880526,0,11823,22782,0,2200,435700,0,0,0,0,0,0,0,43.73,56.27,0.0,125203,161134,0,0,286337
ND-01,house,ND,01,Trygve Hammer,Julie Fedorchak,DEM,REP,REP,REP,-35.58,0.0,100.0,Safe R,-36.86,5.56,-35.39,-1.5,-1.67,-0.92,-37.39,1.81,False,False,IND,0,,0.0,Charles Tuttle,IND,Independent,3.77,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,190064,1730663,0,67391,1055571,0,0,0,122672,1004420,0,98864,7624,0,2900,962475,0,15,0,0,0,0,0,30.99,65.24,0.0,79877,168116,0,9716,257708
NE-01,house,NE,01,Christopher Backemeyer,Mike Flood,DEM,REP,REP,REP,-11.15,13.1,86.9,Likely R,-11.37,5.56,-12.3,-0.99,-4.96,-0.54,-13.23,2.08,False,False,IND,0,,0.0,Nik Sandman,LIB,Libertarian,2.41,0.0,,,0.0,confirmed,confirmed,45.67,43.56,2,-0.22,0.266,592233,2368910,0,290611,1560751,0,0,0,301622,1028941,0,98457,36065,0,25000,1127179,0,104319,0,0,100000,6046,0,42.29,52.89,2.41,94217,117854,5369,5370,222811
NE-02,house,NE,02,Denise Powell,Brinker Harding,DEM,REP,,REP,11.21,87.0,13.0,Likely D,6.49,5.56,12.15,0.46,0.0,-0.36,4.68,6.53,False,False,LIB,0,,0.0,Eric Michael Foreman,LIB,Libertarian,2.16,0.0,,,0.0,confirmed,confirmed,46.5,40.5,1,6.01,0.15,2668287,2034386,0,997390,1070769,0,3589151,100001,1670897,963618,0,493969,52231,0,310406,255800,0,65033,3500,0,75000,0,0,54.4,43.44,0.0,120606,96291,0,4788,221685
NE-03,house,NE,03,Becky Stille,Adrian Smith,DEM,REP,REP,REP,-55.05,0.0,100.0,Safe R,-52.32,5.56,-54.85,-2.18,-5.38,-0.53,-54.43,-0.62,False,False,IND,0,,0.0,Mark Cohen,IND,Independent,1.98,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55101,1777414,33064,14834,1023354,5975,0,282975,40268,1682292,30617,11451,3630,10894,50,1298250,0,36731,0,0,36731,0,0,21.59,74.45,1.98,47170,162692,4326,4327,218516
NH-01,house,NH,01,Stefany Shaheen,Anthony DiLorenzo,DEM,REP,,DEM,5.62,71.5,28.5,Lean D,0.72,5.56,5.62,0.19,0.0,-0.85,2.02,3.6,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2432372,2500778,0,604203,189086,0,3636551,926860,1828170,2311692,0,426835,81153,0,99355,20500,0,7000,1750000,0,0,1750000,0,52.81,47.19,0.0,153019,136739,0,0,289758
NH-02,house,NH,02,Maggie Goodlander,Lily Williams,DEM,REP,DEM,DEM,15.31,93.6,6.4,Likely D,2.77,5.56,15.32,0.92,6.93,-0.86,3.63,11.68,False,False,IND,0,,0.0,Robbie Mahrou,IND,Independent,2.37,0.0,,,0.0,confirmed,confirmed,49.97,34.15,7,16.52,0.223,4155360,1199750,0,2701065,627779,0,150000,8016,1512294,701451,0,275917,645406,0,325303,1500,0,0,120000,0,0,120000,0,56.29,41.34,0.0,162434,119301,0,6839,288574
NJ-01,house,NJ,01,Donald Norcross,Damon Galdo,DEM,REP,DEM,DEM,34.04,100.0,0.0,Safe D,24.01,5.56,34.04,2.5,2.11,-0.14,19.0,15.04,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1657743,11125,0,2365599,5056,0,0,0,999633,6138,0,11139,6233,0,791232,500,0,0,100,0,0,100,0,67.02,32.98,0.0,177020,87110,0,0,264130
NJ-02,house,NJ,02,Zack Mullock,Jeff Van Drew,DEM,REP,REP,REP,-9.03,18.2,81.8,Likely R,-7.79,5.56,-8.22,-1.01,-4.87,-0.1,-13.29,4.26,False,False,IND,0,,0.0,Ramon Mora Jr.,IND,Independent,1.85,0.0,,,0.0,confirmed,confirmed,36.0,46.0,1,-7.7,0.15,462863,1930058,0,120210,1538041,0,0,0,342653,1154447,0,76814,219043,0,6000,327471,0,110000,0,0,110000,11668,0,44.64,53.51,0.0,117701,141066,0,4877,263645
NJ-03,house,NJ,03,Herb Conaway,Michael McGuire,DEM,REP,DEM,DEM,22.92,98.8,1.2,Safe D,12.79,5.56,23.41,1.52,3.88,-0.34,7.92,15.0,False,False,GRN,0,,0.0,Steven Welzer,GRN,Green,1.98,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,934660,79190,0,439329,807,0,0,0,532745,78383,0,54194,5115,0,500874,0,0,0,21000,0,0,94594,0,60.24,37.78,0.0,162502,101902,0,5341,269745
NJ-04,house,NJ,04,Rachel Peace,Chris Smith,DEM,REP,REP,REP,-28.16,0.3,99.7,Safe R,-25.8,5.56,-28.16,-1.52,-5.89,-0.51,-31.01,2.85,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,34352,592016,0,5363,488316,0,0,0,28989,467765,0,14725,85452,0,0,216783,0,6712,0,0,25692,0,0,35.92,64.08,0.0,101498,181071,0,0,282569
NJ-05,house,NJ,05,Josh Gottheimer,Sean Kirrane,DEM,REP,DEM,DEM,22.56,98.7,1.3,Safe D,7.37,5.56,22.66,2.86,7.03,-0.17,1.29,21.27,False,False,IND,0,,0.0,Adam Rueda,IND,Independent,1.97,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4765145,55656,0,12773075,8034,0,0,0,12704564,47622,0,20739,3603,0,882050,0,0,0,25054,0,0,24325,0,60.07,37.96,0.0,165321,104454,0,5421,275197
NJ-06,house,NJ,06,Frank Pallone,Hillary Herzig,DEM,REP,DEM,DEM,28.63,99.8,0.2,Safe D,13.25,5.56,28.63,2.75,6.79,0.28,6.23,22.39,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2214837,7645,0,3066966,1866,0,0,0,2219781,5779,0,7797,1190,0,1455707,0,0,0,2786,0,0,4351,0,64.31,35.69,0.0,142936,79312,0,0,222248
NJ-07,house,NJ,07,Rebecca Bennett,Tom Kean Jr.,DEM,REP,REP,REP,5.02,69.5,30.5,Lean D,2.4,5.56,5.87,-0.02,-1.67,-0.4,-1.9,6.91,False,False,IND,0,,0.0,Seamus Patrick O'Toole,IND,Independent,2.43,0.0,,,0.0,confirmed,confirmed,47.0,42.03,2,4.92,0.26,4272034,4892807,0,1445694,3634205,0,2235497,792137,2826340,1306888,0,632513,220555,0,272746,1194427,0,0,0,0,0,0,0,51.23,46.34,0.0,157429,142388,0,7467,307284
NJ-08,house,NJ,08,Rob Menendez,(no Republican filed),DEM,REP,DEM,DEM,46.91,100.0,0.0,Safe D,37.35,5.56,46.24,0.0,1.67,1.66,28.85,18.06,False,False,IND,0,,0.0,Aristotle Eliopoulos,IND,Independent,2.44,0.0,,,0.0,confirmed,,,,0,,0.0,1958766,0,0,679737,0,0,1539515,0,1555715,0,0,13337,0,0,734489,0,0,0,0,0,0,0,0,69.87,25.25,2.44,106157,38362,3707,3707,151934
NJ-09,house,NJ,09,Nelida Pou,Rosemary Pino,DEM,REP,DEM,DEM,21.74,98.4,1.6,Safe D,7.86,5.56,21.86,1.29,6.01,1.14,-1.3,23.03,False,False,IND,0,,0.0,Terrisa Bukovinac,IND,Independent,2.39,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2661928,437829,0,1793359,39624,0,0,0,1021043,398205,0,231971,251372,0,1024879,0,0,0,0,0,0,157218,0,59.41,38.2,0.0,113828,73180,0,4579,191587
NJ-10,house,NJ,10,LaMonica McIver,Carmen Bucco,DEM,REP,DEM,DEM,66.82,100.0,0.0,Safe D,56.2,5.56,66.82,2.8,1.49,0.77,48.73,18.09,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2136938,2270,0,814120,1018,0,0,0,1486031,1252,0,1072110,360,0,553383,0,0,0,910,0,0,0,0,83.41,16.59,0.0,148361,29509,0,0,177870
NJ-11,house,NJ,11,Analilia Mejia,Joe Hathaway,DEM,REP,DEM,DEM,21.16,98.2,1.8,Safe D,13.37,5.56,21.27,0.81,1.67,-0.14,7.93,13.23,False,False,IND,0,,0.0,Alan B. Bond,IND,Independent,2.16,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1823436,657711,0,27475,5036,0,648446,0,1795960,652675,0,633740,71416,0,336506,40500,0,7000,0,0,111426,11452,0,59.27,38.57,0.0,163718,106532,0,5966,276216
NJ-12,house,NJ,12,Adam Hamawy,Gregg Mele,DEM,REP,,DEM,37.05,100.0,0.0,Safe D,29.82,5.56,37.71,2.13,0.0,0.2,23.58,13.47,False,False,GRN,0,,0.0,Andres Jinete,GRN,Green,2.64,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1533852,79425,0,91930,3084,0,1900174,0,1441921,76341,0,263767,16648,0,61806,0,0,0,53746,0,0,98552,0,66.72,30.64,0.0,154287,70869,0,6105,231262
NM-01,house,NM,01,Melanie Stansbury,Ndidiamaka Okpareke,DEM,REP,DEM,DEM,27.13,99.6,0.4,Safe D,16.69,5.56,27.13,1.68,2.33,0.87,13.0,14.13,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1353564,100340,0,416711,42741,0,0,0,1082562,57599,0,467355,15340,0,202335,1900,0,0,0,0,0,0,0,63.57,36.43,0.0,157373,90202,0,0,247575
NM-02,house,NM,02,Gabriel Vasquez,Greg Cunningham,DEM,REP,DEM,DEM,15.66,94.1,5.9,Likely D,3.84,5.56,17.55,0.68,5.64,1.83,-1.84,17.51,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,43.0,41.0,1,6.32,0.15,3784102,1510080,0,2378703,794187,0,16261,0,1444484,715893,0,385490,142850,0,990919,158100,0,0,0,0,0,0,0,57.83,42.17,0.0,110004,80210,0,0,190214
NM-03,house,NM,03,Teresa Leger Fernandez,Martin Zamora,DEM,REP,DEM,DEM,24.15,99.1,0.9,Safe D,10.45,5.56,24.15,0.73,6.72,0.69,5.32,18.83,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1249949,440623,0,666975,242569,0,0,0,990899,198054,0,114676,23608,0,212450,14200,0,0,0,0,0,0,0,62.07,37.93,0.0,129477,79111,0,0,208588
NV-01,house,NV,01,Dina Titus,Carrie Buck,DEM,REP,DEM,DEM,17.15,95.6,4.4,Safe D,6.05,5.56,17.27,-0.16,5.03,0.79,2.3,14.84,False,False,IND,0,,0.0,"Afzal ""Bobby"" Khan",IND,Independent,2.48,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1537358,1915058,85873,1337525,653588,2972,0,0,355197,1261470,82901,50604,526707,4528,766723,138100,0,0,3732,0,4000,24440,7166,57.12,40.4,0.0,134041,94804,0,5820,234665
NV-02,house,NV,02,Teresa Benitez-Thompson,David Flippo,DEM,REP,,REP,-5.09,30.3,69.7,Lean R,-11.77,5.56,-7.54,-1.32,0.0,-0.02,-14.26,9.17,False,False,OTH,0,,0.0,Lynn Chapman,OTH,Independent American,3.6,0.0,,,0.0,confirmed,confirmed,41.17,40.89,3,-1.41,0.299,257087,2275392,0,140607,117883,0,399937,653802,116479,2172225,0,57268,16480,0,23100,66500,0,20000,1675000,0,27163,1614965,0,45.74,50.66,0.0,134787,149257,0,10607,294652
NV-03,house,NV,03,Susie Lee,Marty O'Donnell,DEM,REP,DEM,DEM,13.49,91.1,8.9,Likely D,3.16,5.56,12.74,0.06,3.88,0.08,-0.75,14.24,False,False,OTH,0,,0.0,Jon Kamerath,OTH,Independent American,2.31,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4401421,4055410,0,3689228,2409434,0,0,0,1178847,1645976,0,246965,189257,0,1306593,271905,0,0,3007000,0,0,3000000,0,55.44,42.25,0.0,149452,113916,0,6228,269595
NV-04,house,NV,04,Steven Horsford,Cody Whipple,DEM,REP,DEM,DEM,19.35,97.2,2.8,Safe D,6.09,5.56,18.53,0.97,5.12,0.79,2.37,16.98,False,False,OTH,0,,0.0,Russell Best,OTH,Independent American,2.54,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3350563,884687,0,1496222,285221,0,0,0,1860631,599467,0,209416,204906,0,1788353,7000,0,0,320119,0,22500,430235,0,58.16,39.3,0.0,139678,94378,0,6100,240155
NY-01,house,NY,01,Christopher Gallant,Nick LaLota,DEM,REP,REP,REP,-3.97,34.2,65.8,Lean R,-8.38,5.56,-3.61,-1.28,0.78,-0.29,-10.19,6.22,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,38.0,41.0,1,-3.33,0.15,647598,3795307,0,172217,3329857,0,0,0,475381,1141528,0,100617,108697,0,11100,941305,0,3500,0,0,0,0,0,48.01,51.99,0.0,144341,156283,0,0,300624
NY-02,house,NY,02,Patrick Halpin,Andrew Garbarino,DEM,REP,REP,REP,-10.96,13.5,86.5,Likely R,-11.24,5.56,-10.96,-1.46,-4.23,0.4,-14.08,3.11,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,461848,3513016,0,89408,3458915,0,0,0,372440,1599708,0,50667,5584,0,9950,1805000,0,7000,0,0,0,0,0,44.52,55.48,0.0,112851,140645,0,0,253496
NY-03,house,NY,03,Tom Suozzi,Mike LiPetri,DEM,REP,DEM,DEM,15.35,93.7,6.3,Likely D,-0.28,5.56,15.35,0.87,9.48,-0.28,-4.35,19.7,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5456698,1666542,0,5679950,710120,0,0,0,1811089,957956,0,203262,199352,0,1584043,209500,0,0,0,0,0,56746,0,57.68,42.32,0.0,152732,112072,0,0,264804
NY-04,house,NY,04,Laura Gillen,Jeanine Driscoll,DEM,REP,DEM,DEM,15.05,93.3,6.7,Likely D,4.82,5.56,16.98,2.1,4.21,0.3,1.29,13.75,False,False,LIB,0,,0.0,Blay Tarnoff,LIB,Libertarian,1.58,0.0,,,0.0,confirmed,confirmed,46.0,41.0,1,4.08,0.15,5097222,264824,24500,3843824,226274,0,0,0,1276602,38550,24500,325671,13709,0,1032059,66250,0,0,0,0,0,0,0,56.61,41.81,0.0,154020,113730,0,4298,272049
NY-05,house,NY,05,Gregory Meeks,George Marsh,DEM,REP,DEM,DEM,58.84,100.0,0.0,Safe D,48.74,5.56,58.84,0.0,3.89,0.65,42.8,16.04,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1744888,0,0,2010350,0,0,0,0,1963090,0,0,1965,0,0,928255,0,0,0,0,0,0,0,0,79.42,20.58,0.0,134538,34862,0,0,169400
NY-06,house,NY,06,Grace Meng,Joseph Chou,DEM,REP,DEM,DEM,31.03,99.9,0.1,Safe D,13.51,5.56,31.03,0.0,11.74,0.22,6.53,24.5,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2033045,0,0,1034068,0,0,0,0,1967862,0,0,22020,0,0,574800,0,0,0,0,0,0,0,0,65.52,34.48,0.0,96008,50535,0,0,146543
NY-07,house,NY,07,Claire Valdez,Melvin Rivera,DEM,REP,,DEM,57.66,100.0,0.0,Safe D,51.97,5.56,58.47,0.0,0.0,0.94,47.19,10.47,False,False,OTH,0,,0.0,Priscilla Ghaznavi,OTH,Our Future,2.51,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1693312,0,0,206842,0,0,956361,0,1486470,0,0,620052,0,0,44750,0,0,0,0,0,0,0,0,76.85,20.64,0.0,126427,33953,0,4129,164509
NY-08,house,NY,08,Hakeem Jeffries,Lewis Mizrahi,DEM,REP,DEM,DEM,61.07,100.0,0.0,Safe D,48.45,5.56,61.07,0.0,6.67,0.4,44.77,16.3,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,14899981,0,0,5000460,0,0,0,32101,14854086,0,0,7235721,0,0,2079150,0,0,0,0,0,0,0,0,80.54,19.46,0.0,134952,32614,0,0,167566
NY-09,house,NY,09,Yvette Clarke,Joel Anabilah-Azumah,DEM,REP,DEM,DEM,59.8,100.0,0.0,Safe D,45.19,5.56,59.8,0.0,8.81,0.23,41.39,18.41,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1013953,0,0,30978,0,0,289695,0,1093030,0,0,27671,0,0,581951,0,0,0,0,0,95704,0,0,79.9,20.1,0.0,140051,35235,0,0,175286
NY-10,house,NY,10,Brad Lander,Jennifer Moore,DEM,REP,,DEM,70.6,100.0,0.0,Safe D,65.03,5.56,70.6,0.0,0.0,0.01,61.89,8.71,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2455130,0,0,55336,0,0,432138,219039,2399794,0,0,659707,0,0,49000,0,0,0,0,0,0,0,0,85.3,14.7,0.0,165378,28498,0,0,193876
NY-11,house,NY,11,Michael DeCillis,Nicole Malliotakis,DEM,REP,REP,REP,-19.98,2.4,97.6,Safe R,-20.24,5.56,-19.98,-2.38,-2.82,-0.1,-24.83,4.85,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,67616,2750505,0,35290,2767340,0,0,0,32326,1329411,0,17835,210566,0,0,1072300,0,0,0,0,0,0,0,40.01,59.99,0.0,76384,114524,0,0,190908
NY-12,house,NY,12,Micah Lasher,Caroline Shinkle,DEM,REP,,DEM,73.44,100.0,0.0,Safe D,67.13,5.56,73.66,1.35,0.0,-0.39,64.9,8.54,False,False,IND,0,,0.0,Karen Ortiz,OTH,Karen Ortiz,2.18,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3315975,155145,46268,1088073,83847,23469,11999039,3017410,2232656,71298,22799,90223,23887,4494,22000,1995,0,500000,26379,25362,500000,35527,25362,82.94,12.7,2.18,196844,30145,5174,5174,237337
NY-13,house,NY,13,Darializa Avila Chevalier,Jomo Williams,DEM,REP,,DEM,73.22,100.0,0.0,Safe D,65.82,5.56,73.22,0.0,0.0,1.84,60.27,12.95,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1354602,0,0,222087,0,0,1887856,1542818,1132514,0,0,416612,0,0,26603,0,0,0,0,0,0,0,0,86.61,13.39,0.0,145226,22452,0,0,167678
NY-14,house,NY,14,Alexandria Ocasio-Cortez,Diamant Hysenaj,DEM,REP,DEM,DEM,51.56,100.0,0.0,Safe D,39.41,5.56,51.56,3.32,1.55,1.73,32.37,19.2,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,32607754,342896,0,15960932,31041,0,0,0,20381469,311855,0,21547856,217527,0,28050,850,0,0,8889,0,0,27913,0,75.78,24.22,0.0,107751,34435,0,0,142186
NY-15,house,NY,15,Ritchie Torres,Stylo Sapaskis,DEM,REP,DEM,DEM,69.43,100.0,0.0,Safe D,55.63,5.56,69.68,0.0,6.49,1.99,48.81,20.62,False,False,IND,0,,0.0,Jose Vega,OTH,Speak The Truth,3.5,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,6908655,0,290837,13986721,0,11849,3857427,0,4345916,0,280261,129722,0,67398,700550,0,1500,0,0,0,0,0,0,80.48,14.52,1.5,105254,18994,1961,4578,130788
NY-16,house,NY,16,George Latimer,Joseph Cinquemani,DEM,REP,DEM,DEM,50.39,100.0,0.0,Safe D,36.6,5.56,50.39,0.0,7.51,0.71,33.31,17.08,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,513967,0,0,100662,0,0,0,0,605959,0,0,47572,0,0,189650,0,0,0,0,0,0,0,0,75.19,24.81,0.0,171746,56662,0,0,228409
NY-17,house,NY,17,Cait Conley,Mike Lawler,DEM,REP,REP,REP,3.53,64.2,35.8,Lean D,3.17,5.56,4.27,-0.44,-4.09,0.06,0.56,2.97,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,47.37,48.02,2,0.78,0.172,4317457,8172046,0,1319156,4841306,0,1749553,1861715,2998301,3500108,0,707036,425903,0,422990,1926075,0,7000,0,0,0,0,0,51.77,48.23,0.0,141081,131459,0,0,272540
NY-18,house,NY,18,Pat Ryan,Jackie Auringer,DEM,REP,DEM,DEM,19.85,97.5,2.5,Safe D,4.58,5.56,21.51,2.65,8.76,-0.04,3.35,16.5,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,53.0,39.0,1,11.79,0.158,4723627,89698,0,3116479,61255,0,0,0,1774339,28443,0,245625,10915,0,526547,8800,0,0,0,0,0,0,0,59.93,40.07,0.0,155801,104192,0,0,259993
NY-19,house,NY,19,Josh Riley,Peter Oberacker,DEM,REP,DEM,DEM,13.69,91.4,8.6,Likely D,2.33,5.56,13.69,1.0,5.47,-0.68,1.8,11.89,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4825666,1237179,0,3190954,392868,0,60445,0,1703032,844311,0,437652,240815,0,743543,259000,0,0,130000,0,0,100000,0,56.84,43.16,0.0,153154,116278,0,0,269432
NY-20,house,NY,20,Paul Tonko,Ralph Ambrosio,DEM,REP,DEM,DEM,29.66,99.8,0.2,Safe D,15.45,5.56,29.66,1.91,7.34,-0.6,14.32,15.34,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,957587,29026,0,404327,8119,0,0,0,1152761,20907,0,97613,7657,0,616955,1335,0,0,0,0,0,0,0,64.83,35.17,0.0,169696,92058,0,0,261754
NY-21,house,NY,21,Blake Gendebien,Anthony Constantino,DEM,REP,,REP,-11.74,11.9,88.1,Likely R,-19.53,5.56,-15.25,-0.4,0.0,-0.87,-20.76,9.02,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,42.36,45.36,5,-3.41,0.334,5461528,9460254,0,2622585,3036386,0,131749,40000,3091285,8730755,0,2589744,0,0,60400,7000,0,125,9400000,0,0,12000000,0,44.13,55.87,0.0,110305,139656,0,0,249961
NY-22,house,NY,22,John Mannion,Kailee Buller,DEM,REP,DEM,DEM,23.44,99.0,1.0,Safe D,8.6,5.56,23.44,1.62,8.35,-0.69,7.69,15.74,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2694739,267339,0,1842997,186587,0,71377,0,979983,80751,0,301510,13944,0,831621,27350,0,0,22000,0,0,22000,0,61.72,38.28,0.0,156621,97143,0,0,253764
