cousub_fips,town_name,state,county_fips,town_margin_2024,lean,trump_approve,trump_disapprove,trump_net,demo_approval_adj,white_pct,black_pct,hisp_pct,asian_pct,native_pct,pacific_pct
5000942475,Maidstone town,VT,50009,-6.38,-4.62,42.0,55.0,-13.1,2.6,95.1,0.0,0.5,0.0,0.0,0.0
5000952750,Norton town,VT,50009,-25.71,-23.95,50.2,46.8,3.5,2.7,96.5,0.0,0.0,0.0,0.0,0.0
5000975175,Victory town,VT,50009,-32.0,-30.24,52.8,44.2,8.6,2.4,93.7,0.0,1.6,0.0,0.0,0.0
5000976337,Warner's grant,VT,50009,0.0,1.76,38.3,58.7,-20.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0
5000976562,Warren's gore,VT,50009,0.0,1.76,39.3,57.7,-18.4,2.7,50.0,0.0,0.0,0.0,0.0,0.0
5001102500,Bakersfield town,VT,50011,12.77,14.53,33.8,63.1,-29.3,2.3,94.7,0.1,2.3,0.1,0.1,0.0
5001105425,Berkshire town,VT,50011,-27.25,-25.49,50.9,46.0,4.9,2.5,96.2,0.0,0.7,0.2,0.7,0.0
5001124050,Enosburgh town,VT,50011,-8.62,-6.86,42.9,54.1,-11.2,2.3,91.5,0.2,2.2,0.4,0.7,0.0
5001124925,Fairfax town,VT,50011,12.56,14.32,33.9,63.0,-29.1,2.3,92.8,0.6,1.8,1.0,0.2,0.0
5001125225,Fairfield town,VT,50011,4.98,6.74,37.1,59.8,-22.7,2.3,92.2,0.0,2.1,0.0,0.8,0.1
5001126500,Fletcher town,VT,50011,23.81,25.57,29.2,67.8,-38.5,2.5,91.2,0.3,0.9,0.4,0.4,0.0
5001127100,Franklin town,VT,50011,-15.95,-14.19,46.1,50.9,-4.8,2.5,95.3,0.5,1.3,0.1,0.5,0.0
5001127700,Georgia town,VT,50011,3.37,5.14,37.9,59.1,-21.2,2.4,92.9,0.4,1.3,0.7,0.3,0.1
5001133025,Highgate town,VT,50011,-25.7,-23.94,50.2,46.8,3.4,2.4,90.1,0.3,1.1,0.3,2.5,0.0
5001145850,Montgomery town,VT,50011,17.86,19.62,31.7,65.3,-33.6,2.4,93.7,0.4,1.3,0.6,0.7,0.0
5001159125,Richford town,VT,50011,-13.45,-11.69,45.0,52.0,-7.0,2.4,92.0,0.4,1.5,0.2,1.7,0.1
5001161675,St. Albans city,VT,50011,0.0,1.76,39.2,57.8,-18.6,2.2,88.2,1.6,2.2,1.6,1.0,0.0
5001161750,St. Albans town,VT,50011,0.0,1.76,39.3,57.7,-18.4,2.4,91.8,1.0,1.7,0.8,0.6,0.1
5001164600,Sheldon town,VT,50011,-15.45,-13.69,45.8,51.2,-5.4,2.3,91.6,0.4,2.2,0.2,0.8,0.1
5001171725,Swanton town,VT,50011,-8.11,-6.35,42.7,54.2,-11.5,2.4,89.9,0.5,1.0,0.3,1.9,0.0
5001300860,Alburgh town,VT,50013,-4.32,-2.56,40.1,56.9,-16.7,2.4,91.8,0.6,1.1,0.8,1.2,0.0
5001329275,Grand Isle town,VT,50013,22.38,24.14,28.8,68.2,-39.4,2.5,93.5,0.5,1.3,0.2,0.3,0.0
5001335875,Isle La Motte town,VT,50013,7.03,8.79,35.3,61.6,-26.3,2.5,93.6,1.0,1.0,0.0,0.7,0.0
5001350650,North Hero town,VT,50013,30.78,32.54,25.2,71.8,-46.5,2.5,91.2,0.9,1.4,0.0,0.6,0.0
5001367000,South Hero town,VT,50013,40.79,42.55,20.9,76.0,-55.1,2.4,94.1,0.1,1.4,0.7,0.0,0.0
5001504375,Belvidere town,VT,50015,-6.53,-4.77,41.8,55.2,-13.4,2.5,91.5,0.0,0.4,1.1,0.4,0.0
5001511500,Cambridge town,VT,50015,39.44,41.2,22.1,74.8,-52.7,2.4,93.6,0.5,2.0,0.2,0.1,0.0
5001523500,Eden town,VT,50015,-9.94,-8.18,43.2,53.8,-10.6,2.5,94.6,0.0,0.6,0.4,1.0,0.0
5001523725,Elmore town,VT,50015,46.58,48.34,19.1,77.8,-58.7,2.4,93.6,0.4,1.6,1.1,0.0,0.1
5001535050,Hyde Park town,VT,50015,28.8,30.56,26.7,70.3,-43.6,2.4,93.1,0.2,1.5,0.5,0.5,0.0
5001537075,Johnson town,VT,50015,20.0,21.76,30.4,66.5,-36.1,2.4,90.1,1.7,1.8,0.6,0.6,0.0
5001546675,Morristown town,VT,50015,44.57,46.34,19.8,77.1,-57.3,2.1,89.8,1.0,3.3,0.7,0.4,0.0
5001570525,Stowe town,VT,50015,61.06,62.82,12.9,84.1,-71.2,2.2,91.4,1.3,2.9,0.9,0.1,0.0
5001577425,Waterville town,VT,50015,1.38,3.14,38.4,58.5,-20.1,2.6,94.5,0.0,0.2,0.0,0.9,0.0
5001585375,Wolcott town,VT,50015,23.64,25.41,28.9,68.0,-39.1,2.5,94.7,0.8,0.9,0.5,0.2,0.0
5001707375,Bradford town,VT,50017,18.4,20.16,30.9,66.0,-35.1,2.4,91.6,0.6,1.5,0.7,0.3,0.0
5001707600,Braintree town,VT,50017,23.12,24.88,29.0,67.9,-38.9,2.5,94.8,0.3,0.7,0.3,0.2,0.1
5001709325,Brookfield town,VT,50017,22.9,24.66,29.0,67.9,-38.9,2.4,90.7,0.3,1.4,0.4,1.1,0.0
5001713525,Chelsea town,VT,50017,11.04,12.81,34.1,62.9,-28.8,2.4,93.0,0.0,1.6,0.1,0.6,0.0
5001715700,Corinth town,VT,50017,2.11,3.87,37.9,59.0,-21.1,2.5,91.5,0.7,0.9,0.2,0.5,0.0
5001725675,Fairlee town,VT,50017,41.73,43.5,21.0,76.0,-55.0,2.3,92.7,0.5,2.2,0.2,0.0,0.1
5001748175,Newbury town,VT,50017,12.31,14.07,33.5,63.4,-29.9,2.4,93.3,0.3,1.1,1.2,0.5,0.0
5001753425,Orange town,VT,50017,-18.74,-16.98,46.6,50.3,-3.7,2.2,92.3,0.1,3.1,0.2,0.2,0.0
5001758075,Randolph town,VT,50017,34.62,36.38,24.0,72.9,-48.9,2.3,92.1,0.9,2.0,0.8,0.3,0.0
5001770675,Strafford town,VT,50017,68.35,70.11,9.8,87.2,-77.5,2.5,92.3,0.3,0.9,0.7,0.7,0.0
5001772400,Thetford town,VT,50017,54.59,56.35,15.6,81.4,-65.8,2.4,92.8,0.4,1.2,1.1,0.4,0.0
5001773075,Topsham town,VT,50017,-23.94,-22.18,49.0,48.0,1.0,2.5,93.3,0.8,1.3,0.2,0.3,0.0
5001773675,Tunbridge town,VT,50017,25.3,27.06,28.1,68.9,-40.7,2.6,94.9,0.0,0.5,0.2,0.0,0.1
5001774950,Vershire town,VT,50017,26.79,28.56,27.5,69.5,-42.1,2.5,89.7,0.7,0.4,0.4,1.3,0.0
5001776750,Washington town,VT,50017,3.33,5.1,37.4,59.6,-22.2,2.5,92.7,0.8,0.8,0.7,0.6,0.0
5001779975,West Fairlee town,VT,50017,24.44,26.21,28.4,68.5,-40.1,2.5,92.0,0.0,1.0,0.0,0.8,0.0
5001784175,Williamstown town,VT,50017,-9.76,-8.0,42.9,54.0,-11.1,2.4,93.4,0.3,1.6,0.3,0.3,0.0
5001900475,Albany town,VT,50019,6.99,8.76,36.6,60.3,-23.7,2.4,94.0,0.1,1.1,0.7,0.5,0.0
5001903550,Barton town,VT,50019,6.55,8.32,36.8,60.1,-23.3,2.5,92.7,0.5,0.6,0.3,1.3,0.0
5001909850,Brownington town,VT,50019,-20.15,-18.39,48.2,48.8,-0.6,2.5,92.6,0.0,0.9,0.0,0.5,0.0
5001913150,Charleston town,VT,50019,-10.2,-8.44,44.0,53.0,-9.0,2.5,93.9,0.2,0.7,0.0,1.3,0.0
5001916150,Coventry town,VT,50019,-16.14,-14.38,46.5,50.5,-4.0,2.5,94.4,0.0,0.8,0.4,1.5,0.0
5001916300,Craftsbury town,VT,50019,43.83,45.59,20.8,76.2,-55.4,2.1,92.0,0.4,3.4,0.7,0.2,0.0
5001917350,Derby town,VT,50019,-11.2,-9.43,44.4,52.6,-8.3,2.5,94.2,0.4,1.3,0.2,0.4,0.0
5001928075,Glover town,VT,50019,17.24,19.0,32.3,64.7,-32.4,2.5,96.4,0.4,1.2,0.0,0.0,0.0
5001930175,Greensboro town,VT,50019,50.1,51.86,18.3,78.7,-60.3,2.5,93.8,0.5,1.2,0.5,0.0,0.0
5001933775,Holland town,VT,50019,-29.12,-27.36,52.0,45.0,7.0,2.5,94.4,0.8,1.4,0.0,0.6,0.0
5001935575,Irasburg town,VT,50019,-38.28,-36.52,55.8,41.2,14.6,2.3,93.3,0.2,2.1,0.4,0.5,0.0
5001936325,Jay town,VT,50019,-5.57,-3.81,41.9,55.1,-13.2,2.3,91.1,0.0,2.6,0.0,0.7,0.0
5001940525,Lowell town,VT,50019,-29.46,-27.7,52.0,45.0,7.0,2.2,90.5,0.7,2.0,2.1,0.0,0.0
5001946450,Morgan town,VT,50019,-16.0,-14.24,46.4,50.5,-4.1,2.5,95.5,0.2,0.9,0.4,0.0,0.0
5001948850,Newport city,VT,50019,0.0,1.76,39.5,57.4,-17.9,2.3,91.1,0.8,1.8,0.8,1.0,0.0
5001948925,Newport town,VT,50019,0.0,1.76,39.7,57.3,-17.7,2.6,93.7,0.5,0.4,0.4,0.3,0.0
5001973525,Troy town,VT,50019,-10.39,-8.63,44.0,53.0,-9.0,2.4,93.0,0.5,0.9,0.4,2.3,0.0
5001980200,Westfield town,VT,50019,19.3,21.06,31.3,65.7,-34.4,2.3,92.4,0.4,2.0,1.3,0.9,0.0
5001981700,Westmore town,VT,50019,20.0,21.76,31.2,65.8,-34.6,2.6,97.1,0.0,0.3,0.0,0.0,0.0
5002105200,Benson town,VT,50021,-17.82,-16.06,46.7,50.2,-3.5,2.6,92.8,0.5,0.9,0.0,0.0,0.0
5002107750,Brandon town,VT,50021,8.23,10.0,35.6,61.4,-25.8,2.4,93.2,0.4,1.2,0.7,0.3,0.0
5002111950,Castleton town,VT,50021,-3.44,-1.68,40.5,56.4,-15.9,2.4,92.6,2.0,1.6,1.0,0.1,0.0
5002114350,Chittenden town,VT,50021,9.92,11.69,34.8,62.1,-27.3,2.4,93.1,0.4,1.6,0.9,0.1,0.1
5002114500,Clarendon town,VT,50021,-13.01,-11.25,44.7,52.3,-7.7,2.5,93.7,0.3,0.5,1.3,0.0,0.0
5002116825,Danby town,VT,50021,-16.08,-14.31,45.9,51.1,-5.2,2.4,92.4,0.4,1.8,0.7,0.0,0.0
5002125375,Fair Haven town,VT,50021,-10.47,-8.7,43.6,53.4,-9.8,2.5,92.7,0.6,1.0,0.4,0.4,0.0
5002134450,Hubbardton town,VT,50021,4.78,6.55,37.0,60.0,-23.0,2.3,92.1,0.6,2.1,0.6,0.0,0.0
5002135425,Ira town,VT,50021,-4.03,-2.27,40.8,56.1,-15.3,2.5,93.7,0.0,1.0,0.0,0.0,0.0
5002137685,Killington town,VT,50021,33.51,35.27,24.8,72.2,-47.4,2.3,93.3,0.7,2.0,1.3,0.1,0.0
5002144125,Mendon town,VT,50021,17.31,19.07,31.6,65.3,-33.7,2.2,93.1,0.2,2.3,1.4,0.0,0.0
5002144800,Middletown Springs town,VT,50021,14.44,16.2,33.0,64.0,-31.0,2.5,92.1,0.0,1.2,0.3,0.2,0.0
5002147200,Mount Holly town,VT,50021,4.8,6.56,37.1,59.9,-22.8,2.5,94.6,0.3,1.2,0.3,0.2,0.0
5002147425,Mount Tabor town,VT,50021,-3.7,-1.94,40.5,56.5,-16.0,2.1,92.0,0.0,3.4,1.1,0.0,0.0
5002154250,Pawlet town,VT,50021,10.64,12.4,34.5,62.4,-27.9,2.4,93.7,0.7,1.9,0.4,0.0,0.0
5002155450,Pittsfield town,VT,50021,25.54,27.3,28.2,68.8,-40.6,2.4,94.8,0.0,1.7,0.9,0.0,0.0
5002155600,Pittsford town,VT,50021,-0.52,1.24,39.3,57.7,-18.4,2.4,90.7,0.2,1.4,0.3,0.4,0.0
5002156875,Poultney town,VT,50021,-1.38,0.38,39.6,57.3,-17.7,2.4,92.5,0.4,1.8,0.6,0.4,0.0
5002157250,Proctor town,VT,50021,8.47,10.23,35.5,61.4,-25.9,2.5,90.5,0.4,0.9,0.0,0.0,0.4
5002161225,Rutland city,VT,50021,0.0,1.76,39.0,58.0,-19.1,2.2,89.4,1.2,2.9,1.1,0.4,0.1
5002161300,Rutland town,VT,50021,0.0,1.76,39.1,57.9,-18.8,2.4,93.9,0.4,1.2,1.0,0.5,0.0
5002165275,Shrewsbury town,VT,50021,9.2,10.96,35.2,61.8,-26.6,2.5,94.6,0.6,1.3,0.3,0.1,0.0
5002171050,Sudbury town,VT,50021,21.65,23.41,29.8,67.1,-37.3,2.4,94.6,0.0,2.1,0.0,0.0,0.0
5002172925,Tinmouth town,VT,50021,-5.48,-3.71,41.4,55.6,-14.2,2.3,91.2,0.0,1.4,1.4,0.5,0.0
5002175925,Wallingford town,VT,50021,6.8,8.56,36.2,60.7,-24.5,2.5,93.2,0.8,1.2,0.1,0.2,0.0
5002177950,Wells town,VT,50021,-16.08,-14.31,46.0,51.0,-5.0,2.6,94.7,0.7,0.7,0.5,0.1,0.0
5002180875,West Haven town,VT,50021,-1.94,-0.17,39.8,57.2,-17.4,2.2,93.4,0.0,3.6,0.0,0.0,0.0
5002182300,West Rutland town,VT,50021,-17.71,-15.94,46.6,50.3,-3.7,2.5,93.9,0.7,1.2,0.5,0.0,0.0
5002303175,Barre city,VT,50023,0.0,1.76,32.4,64.6,-32.2,2.2,88.6,1.6,2.9,1.1,0.4,0.0
5002303250,Barre town,VT,50023,0.0,1.76,32.4,64.5,-32.1,2.3,92.8,0.3,2.5,0.6,0.2,0.0
5002305650,Berlin town,VT,50023,32.48,34.25,18.6,78.3,-59.7,2.3,90.8,1.2,2.4,0.6,0.1,0.0
5002311125,Cabot town,VT,50023,23.2,24.96,22.6,74.3,-51.7,2.4,91.0,0.4,1.7,0.5,0.4,0.0
5002311350,Calais town,VT,50023,54.83,56.59,9.2,87.8,-78.6,2.4,94.7,0.4,1.6,0.3,0.1,0.0
5002318550,Duxbury town,VT,50023,47.36,49.12,12.4,84.6,-72.3,2.4,92.6,0.1,1.7,0.5,0.4,0.0
5002321925,East Montpelier town,VT,50023,54.33,56.1,9.4,87.6,-78.2,2.4,93.4,0.6,1.9,0.9,0.0,0.0
5002325825,Fayston town,VT,50023,69.35,71.11,3.1,93.9,-90.8,2.5,94.5,0.6,1.2,0.4,0.0,0.0
5002343600,Marshfield town,VT,50023,21.38,23.14,23.3,73.6,-50.3,2.2,91.6,0.3,2.9,0.3,0.3,0.0
5002344500,Middlesex town,VT,50023,53.55,55.31,9.8,87.2,-77.4,2.5,93.1,0.4,1.1,0.4,0.1,0.0
5002346000,Montpelier city,VT,50023,79.75,81.51,-1.5,98.5,-100.0,2.2,89.0,1.0,2.4,2.4,0.2,0.1
5002346225,Moretown town,VT,50023,55.66,57.42,8.8,88.1,-79.3,2.3,92.3,0.4,1.8,1.0,0.0,0.0
5002350275,Northfield town,VT,50023,17.12,18.88,25.1,71.9,-46.8,2.2,87.6,3.0,3.4,1.0,0.3,0.0
5002355825,Plainfield town,VT,50023,55.64,57.41,8.8,88.2,-79.3,2.3,89.7,1.4,1.8,1.4,0.2,0.1
5002360625,Roxbury town,VT,50023,28.11,29.87,20.5,76.5,-56.0,2.3,91.0,0.0,2.4,0.0,0.6,0.2
5002375325,Waitsfield town,VT,50023,66.92,68.68,4.1,92.9,-88.9,2.4,94.8,0.5,1.5,0.9,0.1,0.0
5002376525,Warren town,VT,50023,74.36,76.12,0.9,96.1,-95.3,2.3,93.8,0.3,2.3,0.2,0.2,0.0
5002376975,Waterbury town,VT,50023,63.28,65.04,5.6,91.4,-85.8,2.3,92.0,0.8,1.9,1.1,0.4,0.2
5002385525,Woodbury town,VT,50023,26.58,28.34,21.2,75.8,-54.6,2.4,93.5,0.0,2.0,0.0,0.4,0.0
5002386125,Worcester town,VT,50023,56.06,57.82,8.7,88.3,-79.6,2.4,89.9,0.9,1.5,0.6,0.0,0.0
5002501900,Athens town,VT,50025,1.36,3.12,39.1,57.9,-18.8,2.3,92.7,0.0,2.0,1.0,0.3,0.0
5002507900,Brattleboro town,VT,50025,64.2,65.96,12.3,84.7,-72.4,2.1,87.7,1.7,2.9,2.1,0.3,0.0
5002509475,Brookline town,VT,50025,33.96,35.72,25.4,71.6,-46.2,2.6,93.4,0.7,0.2,0.2,0.2,0.0
5002517875,Dover town,VT,50025,28.42,30.19,27.5,69.5,-42.0,2.1,93.0,0.5,3.3,1.3,0.1,0.1
5002518325,Dummerston town,VT,50025,56.21,57.97,15.8,81.2,-65.4,2.4,93.9,0.4,1.9,0.3,0.0,0.0
5002528900,Grafton town,VT,50025,30.29,32.05,26.8,70.2,-43.4,2.3,94.9,0.0,2.2,0.2,0.5,0.0
5002530925,Guilford town,VT,50025,43.34,45.1,21.2,75.7,-54.5,2.3,93.0,0.0,2.0,0.4,0.3,0.1
5002531150,Halifax town,VT,50025,13.62,15.38,33.9,63.0,-29.1,2.4,90.3,1.0,1.6,0.2,0.0,0.2
5002536175,Jamaica town,VT,50025,36.2,37.96,24.3,72.6,-48.3,2.5,92.9,0.0,1.0,0.5,0.2,0.0
5002540225,Londonderry town,VT,50025,31.28,33.05,26.4,70.6,-44.2,2.4,93.7,0.6,1.7,0.4,0.4,0.0
5002543375,Marlboro town,VT,50025,64.78,66.55,12.0,85.0,-73.0,2.1,86.9,3.4,3.5,2.4,0.0,0.0
5002548400,Newfane town,VT,50025,52.04,53.8,17.5,79.4,-61.9,2.3,91.0,0.4,2.4,0.4,0.2,0.0
5002557700,Putney town,VT,50025,63.23,64.99,12.7,84.3,-71.6,2.1,89.7,1.4,3.3,1.0,0.2,0.0
5002560250,Rockingham town,VT,50025,36.33,38.09,24.2,72.8,-48.6,2.3,90.4,1.0,2.4,0.8,0.1,0.0
5002565762,Somerset town,VT,50025,0.0,1.76,39.7,57.3,-17.6,2.3,66.7,16.7,0.0,0.0,16.7,0.0
5002570750,Stratton town,VT,50025,20.22,21.99,31.0,65.9,-34.9,2.2,93.1,0.0,2.4,1.2,0.0,0.0
5002573300,Townshend town,VT,50025,45.18,46.94,20.4,76.5,-56.1,2.3,91.2,0.5,2.2,0.5,0.3,0.0
5002574800,Vernon town,VT,50025,6.44,8.2,36.9,60.0,-23.1,2.3,93.2,0.5,2.2,0.4,0.2,0.0
5002576225,Wardsboro town,VT,50025,33.6,35.37,25.5,71.5,-46.0,2.5,93.5,1.4,1.0,0.3,0.0,0.0
5002581400,Westminster town,VT,50025,46.0,47.76,20.2,76.8,-56.6,2.4,92.1,0.5,1.3,0.6,0.3,0.0
5002583950,Whitingham town,VT,50025,2.6,4.36,38.6,58.3,-19.7,2.5,94.4,0.3,1.3,0.0,0.0,0.0
5002584700,Wilmington town,VT,50025,34.73,36.49,24.8,72.1,-47.3,2.2,92.1,0.4,2.7,0.8,0.2,0.1
5002584850,Windham town,VT,50025,30.96,32.72,26.5,70.5,-44.0,2.3,94.7,1.1,2.6,0.0,0.0,0.0
5002701300,Andover town,VT,50027,11.86,13.63,33.8,63.2,-29.5,2.5,94.2,1.9,1.2,0.0,0.0,0.0
5002702575,Baltimore town,VT,50027,-11.27,-9.51,43.5,53.4,-9.9,2.5,97.9,0.0,1.6,0.0,0.0,0.0
5002702725,Barnard town,VT,50027,47.01,48.77,18.8,78.2,-59.4,2.5,95.6,0.5,0.6,1.1,0.1,0.0
5002705800,Bethel town,VT,50027,35.95,37.71,23.4,73.5,-50.1,2.4,91.5,0.8,1.9,0.2,0.1,0.0
5002708275,Bridgewater town,VT,50027,20.79,22.55,29.9,67.0,-37.1,2.5,94.7,0.0,0.9,0.5,0.5,0.0
5002712250,Cavendish town,VT,50027,9.04,10.81,34.9,62.1,-27.2,2.4,91.7,0.4,1.6,0.4,0.5,0.0
5002713675,Chester town,VT,50027,21.58,23.34,29.6,67.4,-37.8,2.4,93.4,0.2,1.5,0.4,0.5,0.0
5002732275,Hartford town,VT,50027,45.14,46.9,19.5,77.5,-58.0,2.3,90.3,1.1,2.0,1.8,0.2,0.0
5002732425,Hartland town,VT,50027,35.99,37.75,23.4,73.5,-50.1,2.4,93.2,0.5,1.6,0.5,0.5,0.0
5002741275,Ludlow town,VT,50027,16.45,18.21,31.7,65.2,-33.5,2.4,91.9,0.5,1.6,0.9,0.2,0.2
5002752900,Norwich town,VT,50027,84.1,85.86,2.9,94.1,-91.2,2.2,90.4,0.7,2.6,2.2,0.0,0.0
5002756050,Plymouth town,VT,50027,31.48,33.24,25.4,71.5,-46.1,2.6,95.1,0.4,0.6,0.2,0.2,0.0
5002756350,Pomfret town,VT,50027,55.2,56.96,15.3,81.7,-66.4,2.4,93.2,0.3,1.5,0.4,0.3,0.0
5002758375,Reading town,VT,50027,41.72,43.48,21.1,75.9,-54.8,2.6,96.9,0.0,0.5,0.0,0.2,0.0
5002760100,Rochester town,VT,50027,50.22,51.98,17.4,79.6,-62.2,2.4,94.0,0.0,1.7,1.0,0.1,0.1
5002760850,Royalton town,VT,50027,30.35,32.11,25.8,71.1,-45.3,2.4,91.0,1.1,1.2,1.4,0.4,0.1
5002763775,Sharon town,VT,50027,30.72,32.48,25.6,71.3,-45.7,2.3,91.7,0.4,1.8,1.0,0.2,0.0
5002769550,Springfield town,VT,50027,14.1,15.87,32.7,64.3,-31.5,2.4,92.0,1.0,1.8,0.8,0.3,0.0
5002770375,Stockbridge town,VT,50027,33.18,34.95,24.5,72.4,-47.9,2.2,92.7,0.0,2.8,0.5,0.0,0.0
5002777500,Weathersfield town,VT,50027,12.12,13.88,33.6,63.4,-29.8,2.5,93.0,0.4,1.4,0.4,0.0,0.0
5002782000,Weston town,VT,50027,52.02,53.78,16.6,80.4,-63.7,2.4,94.6,0.4,1.5,1.0,0.0,0.2
5002783050,West Windsor town,VT,50027,52.53,54.29,16.4,80.6,-64.1,2.4,93.1,0.1,1.6,0.1,0.4,0.0
5002784925,Windsor town,VT,50027,35.38,37.14,23.7,73.3,-49.6,2.4,92.2,0.7,1.8,0.5,0.1,0.0
5002785975,Woodstock town,VT,50027,59.27,61.04,13.5,83.5,-70.0,2.3,93.7,0.6,2.3,0.6,0.2,0.0
