race_code,race_type,state,group_type,group,electorate_share,votes,dem_votes,rep_votes,ind_votes,oth_votes,dem_pct,rep_pct,ind_pct,oth_pct
WI-02,house,WI,income,$75-100k,13.91,45726,33984,11743,0,0,74.3,25.7,0.0,0.0
WI-02,house,WI,income,$100-125k,11.06,36351,27380,8972,0,0,75.3,24.7,0.0,0.0
WI-02,house,WI,income,$125-150k,8.06,26487,19950,6537,0,0,75.3,24.7,0.0,0.0
WI-02,house,WI,income,$150-200k,10.5,34513,26340,8173,0,0,76.3,23.7,0.0,0.0
WI-02,house,WI,income,$200k+,10.82,35579,27510,8069,0,0,77.3,22.7,0.0,0.0
WI-03,house,WI,race,White,91.39,269812,138799,131013,0,0,51.4,48.6,0.0,0.0
WI-03,house,WI,race,Black,1.65,4884,4760,125,0,0,97.4,2.6,0.0,0.0
WI-03,house,WI,race,Hispanic,2.67,7882,5473,2408,0,0,69.4,30.6,0.0,0.0
WI-03,house,WI,race,Asian,2.41,7128,5092,2035,0,0,71.4,28.6,0.0,0.0
WI-03,house,WI,race,Native,1.76,5192,3346,1846,0,0,64.4,35.6,0.0,0.0
WI-03,house,WI,race,Pacific Islander,0.11,322,207,114,0,0,64.4,35.6,0.0,0.0
WI-03,house,WI,age,20-29,19.62,57919,34990,22929,0,0,60.4,39.6,0.0,0.0
WI-03,house,WI,age,30-39,15.6,46053,26440,19613,0,0,57.4,42.6,0.0,0.0
WI-03,house,WI,age,40-49,14.28,42163,22098,20064,0,0,52.4,47.6,0.0,0.0
WI-03,house,WI,age,50-59,16.79,49568,24493,25075,0,0,49.4,50.6,0.0,0.0
WI-03,house,WI,age,60-69,17.4,51372,25384,25988,0,0,49.4,50.6,0.0,0.0
WI-03,house,WI,age,70-79,10.64,31398,15828,15569,0,0,50.4,49.6,0.0,0.0
WI-03,house,WI,age,80+,5.67,16746,8442,8304,0,0,50.4,49.6,0.0,0.0
WI-03,house,WI,education,No HS,6.47,19094,10363,8731,0,0,54.3,45.7,0.0,0.0
WI-03,house,WI,education,HS grad,32.62,96313,47457,48856,0,0,49.3,50.7,0.0,0.0
WI-03,house,WI,education,Some college,20.26,59801,30662,29139,0,0,51.3,48.7,0.0,0.0
WI-03,house,WI,education,Associate,13.27,39170,20476,18695,0,0,52.3,47.7,0.0,0.0
WI-03,house,WI,education,Bachelor,18.19,53687,31285,22402,0,0,58.3,41.7,0.0,0.0
WI-03,house,WI,education,Master,6.64,19606,12601,7004,0,0,64.3,35.7,0.0,0.0
WI-03,house,WI,education,Professional,1.44,4242,2642,1600,0,0,62.3,37.7,0.0,0.0
WI-03,house,WI,education,Doctorate,1.12,3306,2191,1115,0,0,66.3,33.7,0.0,0.0
WI-03,house,WI,income,<$10k,3.75,11083,6491,4592,0,0,58.6,41.4,0.0,0.0
WI-03,house,WI,income,$10-15k,3.77,11116,6399,4717,0,0,57.6,42.4,0.0,0.0
WI-03,house,WI,income,$15-20k,3.29,9713,5591,4122,0,0,57.6,42.4,0.0,0.0
WI-03,house,WI,income,$20-25k,4.08,12053,6818,5235,0,0,56.6,43.4,0.0,0.0
WI-03,house,WI,income,$25-30k,4.66,13766,7649,6117,0,0,55.6,44.4,0.0,0.0
WI-03,house,WI,income,$30-35k,3.79,11195,6109,5087,0,0,54.6,45.4,0.0,0.0
WI-03,house,WI,income,$35-40k,4.05,11958,6405,5553,0,0,53.6,46.4,0.0,0.0
WI-03,house,WI,income,$40-45k,4.0,11816,6211,5605,0,0,52.6,47.4,0.0,0.0
WI-03,house,WI,income,$45-50k,4.49,13256,6968,6288,0,0,52.6,47.4,0.0,0.0
WI-03,house,WI,income,$50-60k,8.38,24743,12759,11984,0,0,51.6,48.4,0.0,0.0
WI-03,house,WI,income,$60-75k,10.81,31925,16462,15463,0,0,51.6,48.4,0.0,0.0
WI-03,house,WI,income,$75-100k,14.51,42826,22083,20743,0,0,51.6,48.4,0.0,0.0
WI-03,house,WI,income,$100-125k,10.83,31981,16811,15170,0,0,52.6,47.4,0.0,0.0
WI-03,house,WI,income,$125-150k,6.83,20178,10606,9571,0,0,52.6,47.4,0.0,0.0
WI-03,house,WI,income,$150-200k,7.02,20715,11096,9619,0,0,53.6,46.4,0.0,0.0
WI-03,house,WI,income,$200k+,5.72,16896,9219,7677,0,0,54.6,45.4,0.0,0.0
WI-04,house,WI,race,White,46.43,112362,73129,39232,0,0,65.1,34.9,0.0,0.0
WI-04,house,WI,race,Black,31.05,75136,73633,1503,0,0,98.0,2.0,0.0,0.0
WI-04,house,WI,race,Hispanic,15.15,36654,30453,6200,0,0,83.1,16.9,0.0,0.0
WI-04,house,WI,race,Asian,5.13,12406,10555,1850,0,0,85.1,14.9,0.0,0.0
WI-04,house,WI,race,Native,2.1,5090,3975,1116,0,0,78.1,21.9,0.0,0.0
WI-04,house,WI,race,Pacific Islander,0.14,345,270,76,0,0,78.1,21.9,0.0,0.0
WI-04,house,WI,age,20-29,22.52,54492,48870,5621,0,0,89.7,10.3,0.0,0.0
WI-04,house,WI,age,30-39,20.55,49723,43102,6621,0,0,86.7,13.3,0.0,0.0
WI-04,house,WI,age,40-49,16.29,39432,32210,7222,0,0,81.7,18.3,0.0,0.0
WI-04,house,WI,age,50-59,15.3,37018,29127,7891,0,0,78.7,21.3,0.0,0.0
WI-04,house,WI,age,60-69,13.71,33182,26109,7073,0,0,78.7,21.3,0.0,0.0
WI-04,house,WI,age,70-79,7.41,17932,14289,3643,0,0,79.7,20.3,0.0,0.0
WI-04,house,WI,age,80+,4.22,10214,8139,2075,0,0,79.7,20.3,0.0,0.0
WI-04,house,WI,education,No HS,12.04,29126,24324,4802,0,0,83.5,16.5,0.0,0.0
WI-04,house,WI,education,HS grad,27.96,67651,53115,14536,0,0,78.5,21.5,0.0,0.0
WI-04,house,WI,education,Some college,19.96,48295,38884,9411,0,0,80.5,19.5,0.0,0.0
WI-04,house,WI,education,Associate,7.53,18232,14861,3371,0,0,81.5,18.5,0.0,0.0
WI-04,house,WI,education,Bachelor,19.96,48310,42277,6033,0,0,87.5,12.5,0.0,0.0
WI-04,house,WI,education,Master,8.83,21374,19987,1387,0,0,93.5,6.5,0.0,0.0
WI-04,house,WI,education,Professional,2.1,5077,4646,431,0,0,91.5,8.5,0.0,0.0
WI-04,house,WI,education,Doctorate,1.62,3929,3752,176,0,0,95.5,4.5,0.0,0.0
WI-04,house,WI,income,<$10k,7.04,17025,14997,2028,0,0,88.1,11.9,0.0,0.0
WI-04,house,WI,income,$10-15k,6.49,15709,13681,2028,0,0,87.1,12.9,0.0,0.0
WI-04,house,WI,income,$15-20k,4.27,10345,9009,1336,0,0,87.1,12.9,0.0,0.0
WI-04,house,WI,income,$20-25k,4.79,11601,9988,1614,0,0,86.1,13.9,0.0,0.0
WI-04,house,WI,income,$25-30k,5.56,13455,11449,2006,0,0,85.1,14.9,0.0,0.0
WI-04,house,WI,income,$30-35k,4.58,11092,9327,1765,0,0,84.1,15.9,0.0,0.0
WI-04,house,WI,income,$35-40k,4.28,10348,8598,1750,0,0,83.1,16.9,0.0,0.0
WI-04,house,WI,income,$40-45k,4.18,10108,8298,1811,0,0,82.1,17.9,0.0,0.0
WI-04,house,WI,income,$45-50k,4.22,10210,8381,1829,0,0,82.1,17.9,0.0,0.0
WI-04,house,WI,income,$50-60k,8.43,20393,16536,3857,0,0,81.1,18.9,0.0,0.0
WI-04,house,WI,income,$60-75k,9.48,22953,18612,4341,0,0,81.1,18.9,0.0,0.0
WI-04,house,WI,income,$75-100k,11.89,28780,23337,5443,0,0,81.1,18.9,0.0,0.0
WI-04,house,WI,income,$100-125k,8.48,20526,16850,3677,0,0,82.1,17.9,0.0,0.0
WI-04,house,WI,income,$125-150k,5.29,12807,10513,2294,0,0,82.1,17.9,0.0,0.0
WI-04,house,WI,income,$150-200k,5.42,13105,10889,2216,0,0,83.1,16.9,0.0,0.0
WI-04,house,WI,income,$200k+,5.59,13535,11381,2154,0,0,84.1,15.9,0.0,0.0
WI-05,house,WI,race,White,88.77,299238,108477,190762,0,0,36.3,63.7,0.0,0.0
WI-05,house,WI,race,Black,1.95,6584,5415,1169,0,0,82.3,17.7,0.0,0.0
WI-05,house,WI,race,Hispanic,4.75,16000,8680,7320,0,0,54.3,45.7,0.0,0.0
WI-05,house,WI,race,Asian,3.11,10493,5902,4590,0,0,56.3,43.7,0.0,0.0
WI-05,house,WI,race,Native,1.32,4456,2194,2261,0,0,49.3,50.7,0.0,0.0
WI-05,house,WI,race,Pacific Islander,0.09,306,151,155,0,0,49.3,50.7,0.0,0.0
WI-05,house,WI,age,20-29,14.01,47230,21885,25345,0,0,46.3,53.7,0.0,0.0
WI-05,house,WI,age,30-39,15.95,53772,23303,30469,0,0,43.3,56.7,0.0,0.0
WI-05,house,WI,age,40-49,16.22,54662,20955,33706,0,0,38.3,61.7,0.0,0.0
WI-05,house,WI,age,50-59,19.15,64563,22814,41748,0,0,35.3,64.7,0.0,0.0
WI-05,house,WI,age,60-69,17.71,59680,21089,38591,0,0,35.3,64.7,0.0,0.0
WI-05,house,WI,age,70-79,10.94,36885,13403,23483,0,0,36.3,63.7,0.0,0.0
WI-05,house,WI,age,80+,6.02,20286,7371,12915,0,0,36.3,63.7,0.0,0.0
WI-05,house,WI,education,No HS,4.36,14704,5672,9032,0,0,38.6,61.4,0.0,0.0
WI-05,house,WI,education,HS grad,25.95,87479,29368,58111,0,0,33.6,66.4,0.0,0.0
WI-05,house,WI,education,Some college,19.72,66464,23642,42821,0,0,35.6,64.4,0.0,0.0
WI-05,house,WI,education,Associate,10.51,35427,12956,22470,0,0,36.6,63.4,0.0,0.0
WI-05,house,WI,education,Bachelor,26.52,89391,38055,51336,0,0,42.6,57.4,0.0,0.0
WI-05,house,WI,education,Master,9.65,32521,15796,16725,0,0,48.6,51.4,0.0,0.0
WI-05,house,WI,education,Professional,2.07,6981,3251,3730,0,0,46.6,53.4,0.0,0.0
WI-05,house,WI,education,Doctorate,1.22,4109,2078,2031,0,0,50.6,49.4,0.0,0.0
WI-05,house,WI,income,<$10k,2.77,9337,4117,5220,0,0,44.1,55.9,0.0,0.0
WI-05,house,WI,income,$10-15k,1.98,6685,2881,3804,0,0,43.1,56.9,0.0,0.0
WI-05,house,WI,income,$15-20k,1.87,6317,2722,3595,0,0,43.1,56.9,0.0,0.0
WI-05,house,WI,income,$20-25k,2.72,9168,3859,5309,0,0,42.1,57.9,0.0,0.0
WI-05,house,WI,income,$25-30k,3.26,10985,4514,6471,0,0,41.1,58.9,0.0,0.0
WI-05,house,WI,income,$30-35k,2.91,9796,3928,5869,0,0,40.1,59.9,0.0,0.0
WI-05,house,WI,income,$35-40k,2.99,10073,3938,6135,0,0,39.1,60.9,0.0,0.0
WI-05,house,WI,income,$40-45k,2.97,10025,3819,6206,0,0,38.1,61.9,0.0,0.0
WI-05,house,WI,income,$45-50k,3.35,11306,4307,6999,0,0,38.1,61.9,0.0,0.0
WI-05,house,WI,income,$50-60k,6.9,23274,8633,14641,0,0,37.1,62.9,0.0,0.0
WI-05,house,WI,income,$60-75k,9.19,30986,11494,19492,0,0,37.1,62.9,0.0,0.0
WI-05,house,WI,income,$75-100k,13.75,46350,17193,29157,0,0,37.1,62.9,0.0,0.0
WI-05,house,WI,income,$100-125k,12.44,41945,15978,25967,0,0,38.1,61.9,0.0,0.0
WI-05,house,WI,income,$125-150k,9.28,31272,11913,19359,0,0,38.1,61.9,0.0,0.0
WI-05,house,WI,income,$150-200k,11.09,37366,14608,22758,0,0,39.1,60.9,0.0,0.0
WI-05,house,WI,income,$200k+,12.52,42190,16915,25274,0,0,40.1,59.9,0.0,0.0
WI-06,house,WI,race,White,88.87,266165,104034,162130,0,0,39.1,60.9,0.0,0.0
WI-06,house,WI,race,Black,2.55,7648,6508,1141,0,0,85.1,14.9,0.0,0.0
WI-06,house,WI,race,Hispanic,4.26,12756,7282,5474,0,0,57.1,42.9,0.0,0.0
WI-06,house,WI,race,Asian,2.59,7765,4588,3177,0,0,59.1,40.9,0.0,0.0
WI-06,house,WI,race,Native,1.62,4866,2534,2331,0,0,52.1,47.9,0.0,0.0
WI-06,house,WI,race,Pacific Islander,0.09,284,148,136,0,0,52.1,47.9,0.0,0.0
WI-06,house,WI,age,20-29,15.88,47567,23373,24194,0,0,49.1,50.9,0.0,0.0
WI-06,house,WI,age,30-39,15.76,47200,21777,25424,0,0,46.1,53.9,0.0,0.0
WI-06,house,WI,age,40-49,15.24,45645,18777,26869,0,0,41.1,58.9,0.0,0.0
WI-06,house,WI,age,50-59,18.24,54637,20837,33800,0,0,38.1,61.9,0.0,0.0
WI-06,house,WI,age,60-69,18.05,54048,20612,33436,0,0,38.1,61.9,0.0,0.0
WI-06,house,WI,age,70-79,10.68,31992,12520,19471,0,0,39.1,60.9,0.0,0.0
WI-06,house,WI,age,80+,6.14,18395,7199,11196,0,0,39.1,60.9,0.0,0.0
WI-06,house,WI,education,No HS,6.36,19062,8134,10928,0,0,42.7,57.3,0.0,0.0
WI-06,house,WI,education,HS grad,33.73,101002,38048,62954,0,0,37.7,62.3,0.0,0.0
WI-06,house,WI,education,Some college,20.72,62068,24622,37445,0,0,39.7,60.3,0.0,0.0
WI-06,house,WI,education,Associate,11.53,34537,14046,20490,0,0,40.7,59.3,0.0,0.0
WI-06,house,WI,education,Bachelor,18.59,55680,25986,29694,0,0,46.7,53.3,0.0,0.0
WI-06,house,WI,education,Master,6.48,19403,10220,9184,0,0,52.7,47.3,0.0,0.0
WI-06,house,WI,education,Professional,1.58,4725,2394,2331,0,0,50.7,49.3,0.0,0.0
WI-06,house,WI,education,Doctorate,1.0,3007,1644,1363,0,0,54.7,45.3,0.0,0.0
WI-06,house,WI,income,<$10k,3.33,9958,4682,5276,0,0,47.0,53.0,0.0,0.0
WI-06,house,WI,income,$10-15k,2.79,8351,3843,4508,0,0,46.0,54.0,0.0,0.0
WI-06,house,WI,income,$15-20k,3.06,9161,4215,4945,0,0,46.0,54.0,0.0,0.0
WI-06,house,WI,income,$20-25k,3.66,10957,4932,6025,0,0,45.0,55.0,0.0,0.0
WI-06,house,WI,income,$25-30k,4.54,13603,5987,7616,0,0,44.0,56.0,0.0,0.0
WI-06,house,WI,income,$30-35k,3.57,10684,4596,6088,0,0,43.0,57.0,0.0,0.0
WI-06,house,WI,income,$35-40k,4.11,12318,5175,7143,0,0,42.0,58.0,0.0,0.0
WI-06,house,WI,income,$40-45k,3.86,11574,4747,6827,0,0,41.0,59.0,0.0,0.0
WI-06,house,WI,income,$45-50k,4.13,12375,5076,7299,0,0,41.0,59.0,0.0,0.0
WI-06,house,WI,income,$50-60k,8.69,26023,10413,15610,0,0,40.0,60.0,0.0,0.0
WI-06,house,WI,income,$60-75k,10.8,32349,12944,19404,0,0,40.0,60.0,0.0,0.0
WI-06,house,WI,income,$75-100k,14.58,43669,17474,26195,0,0,40.0,60.0,0.0,0.0
WI-06,house,WI,income,$100-125k,11.5,34427,14120,20307,0,0,41.0,59.0,0.0,0.0
WI-06,house,WI,income,$125-150k,7.09,21227,8706,12521,0,0,41.0,59.0,0.0,0.0
WI-06,house,WI,income,$150-200k,7.73,23136,9721,13416,0,0,42.0,58.0,0.0,0.0
WI-06,house,WI,income,$200k+,6.57,19672,8462,11210,0,0,43.0,57.0,0.0,0.0
WI-07,house,WI,race,White,92.01,284548,113862,170686,0,0,40.0,60.0,0.0,0.0
WI-07,house,WI,race,Black,1.0,3103,2669,434,0,0,86.0,14.0,0.0,0.0
WI-07,house,WI,race,Hispanic,1.95,6044,3506,2537,0,0,58.0,42.0,0.0,0.0
WI-07,house,WI,race,Asian,1.67,5176,3107,2070,0,0,60.0,40.0,0.0,0.0
WI-07,house,WI,race,Native,3.26,10072,5340,4732,0,0,53.0,47.0,0.0,0.0
WI-07,house,WI,race,Pacific Islander,0.1,324,172,152,0,0,53.0,47.0,0.0,0.0
WI-07,house,WI,age,20-29,13.26,41021,20241,20779,0,0,49.3,50.7,0.0,0.0
WI-07,house,WI,age,30-39,14.59,45123,20912,24211,0,0,46.3,53.7,0.0,0.0
WI-07,house,WI,age,40-49,14.83,45856,18959,26897,0,0,41.3,58.7,0.0,0.0
WI-07,house,WI,age,50-59,18.88,58378,22385,35993,0,0,38.3,61.7,0.0,0.0
WI-07,house,WI,age,60-69,20.0,61865,23722,38143,0,0,38.3,61.7,0.0,0.0
WI-07,house,WI,age,70-79,12.04,37224,14645,22578,0,0,39.3,60.7,0.0,0.0
WI-07,house,WI,age,80+,6.4,19802,7791,12011,0,0,39.3,60.7,0.0,0.0
WI-07,house,WI,education,No HS,7.13,22047,9424,12623,0,0,42.7,57.3,0.0,0.0
WI-07,house,WI,education,HS grad,34.17,105667,39882,65784,0,0,37.7,62.3,0.0,0.0
WI-07,house,WI,education,Some college,20.98,64886,25788,39098,0,0,39.7,60.3,0.0,0.0
WI-07,house,WI,education,Associate,12.91,39933,16270,23663,0,0,40.7,59.3,0.0,0.0
WI-07,house,WI,education,Bachelor,16.93,52362,24476,27886,0,0,46.7,53.3,0.0,0.0
WI-07,house,WI,education,Master,5.83,18025,9507,8518,0,0,52.7,47.3,0.0,0.0
WI-07,house,WI,education,Professional,1.35,4176,2119,2057,0,0,50.7,49.3,0.0,0.0
WI-07,house,WI,education,Doctorate,0.7,2172,1189,983,0,0,54.7,45.3,0.0,0.0
WI-07,house,WI,income,<$10k,3.71,11482,5367,6115,0,0,46.7,53.3,0.0,0.0
WI-07,house,WI,income,$10-15k,3.91,12093,5531,6561,0,0,45.7,54.3,0.0,0.0
WI-07,house,WI,income,$15-20k,3.35,10363,4740,5623,0,0,45.7,54.3,0.0,0.0
WI-07,house,WI,income,$20-25k,3.86,11927,5336,6590,0,0,44.7,55.3,0.0,0.0
WI-07,house,WI,income,$25-30k,4.9,15166,6634,8532,0,0,43.7,56.3,0.0,0.0
WI-07,house,WI,income,$30-35k,3.86,11945,5106,6839,0,0,42.7,57.3,0.0,0.0
WI-07,house,WI,income,$35-40k,3.99,12343,5152,7190,0,0,41.7,58.3,0.0,0.0
WI-07,house,WI,income,$40-45k,3.85,11899,4848,7051,0,0,40.7,59.3,0.0,0.0
WI-07,house,WI,income,$45-50k,4.27,13214,5384,7830,0,0,40.7,59.3,0.0,0.0
WI-07,house,WI,income,$50-60k,8.3,25674,10203,15470,0,0,39.7,60.3,0.0,0.0
WI-07,house,WI,income,$60-75k,10.5,32462,12901,19561,0,0,39.7,60.3,0.0,0.0
WI-07,house,WI,income,$75-100k,14.51,44882,17837,27044,0,0,39.7,60.3,0.0,0.0
WI-07,house,WI,income,$100-125k,10.98,33946,13830,20115,0,0,40.7,59.3,0.0,0.0
WI-07,house,WI,income,$125-150k,7.06,21838,8897,12940,0,0,40.7,59.3,0.0,0.0
WI-07,house,WI,income,$150-200k,7.29,22533,9406,13127,0,0,41.7,58.3,0.0,0.0
WI-07,house,WI,income,$200k+,5.66,17502,7481,10021,0,0,42.7,57.3,0.0,0.0
WI-08,house,WI,race,White,86.96,262020,107868,154152,0,0,41.2,58.8,0.0,0.0
WI-08,house,WI,race,Black,1.97,5941,5178,762,0,0,87.2,12.8,0.0,0.0
WI-08,house,WI,race,Hispanic,4.84,14575,8623,5951,0,0,59.2,40.8,0.0,0.0
WI-08,house,WI,race,Asian,2.35,7071,4325,2746,0,0,61.2,38.8,0.0,0.0
WI-08,house,WI,race,Native,3.79,11423,6188,5235,0,0,54.2,45.8,0.0,0.0
WI-08,house,WI,race,Pacific Islander,0.1,290,157,133,0,0,54.2,45.8,0.0,0.0
WI-08,house,WI,age,20-29,15.71,47352,24250,23102,0,0,51.2,48.8,0.0,0.0
WI-08,house,WI,age,30-39,16.92,50997,24587,26410,0,0,48.2,51.8,0.0,0.0
WI-08,house,WI,age,40-49,15.57,46915,20273,26642,0,0,43.2,56.8,0.0,0.0
WI-08,house,WI,age,50-59,18.87,56862,22866,33996,0,0,40.2,59.8,0.0,0.0
WI-08,house,WI,age,60-69,17.19,51801,20831,30970,0,0,40.2,59.8,0.0,0.0
WI-08,house,WI,age,70-79,10.16,30620,12619,18000,0,0,41.2,58.8,0.0,0.0
WI-08,house,WI,age,80+,5.57,16771,6912,9859,0,0,41.2,58.8,0.0,0.0
WI-08,house,WI,education,No HS,6.57,19803,8869,10934,0,0,44.8,55.2,0.0,0.0
WI-08,house,WI,education,HS grad,33.1,99732,39680,60052,0,0,39.8,60.2,0.0,0.0
WI-08,house,WI,education,Some college,19.4,58450,24424,34026,0,0,41.8,58.2,0.0,0.0
WI-08,house,WI,education,Associate,12.71,38298,16386,21912,0,0,42.8,57.2,0.0,0.0
WI-08,house,WI,education,Bachelor,19.79,59632,29092,30540,0,0,48.8,51.2,0.0,0.0
WI-08,house,WI,education,Master,6.41,19320,10585,8735,0,0,54.8,45.2,0.0,0.0
WI-08,house,WI,education,Professional,1.26,3786,1999,1788,0,0,52.8,47.2,0.0,0.0
WI-08,house,WI,education,Doctorate,0.76,2297,1304,992,0,0,56.8,43.2,0.0,0.0
WI-08,house,WI,income,<$10k,3.46,10420,5125,5295,0,0,49.2,50.8,0.0,0.0
WI-08,house,WI,income,$10-15k,2.86,8613,4150,4463,0,0,48.2,51.8,0.0,0.0
WI-08,house,WI,income,$15-20k,2.8,8424,4059,4364,0,0,48.2,51.8,0.0,0.0
WI-08,house,WI,income,$20-25k,3.43,10338,4878,5460,0,0,47.2,52.8,0.0,0.0
WI-08,house,WI,income,$25-30k,4.04,12170,5621,6549,0,0,46.2,53.8,0.0,0.0
WI-08,house,WI,income,$30-35k,3.84,11557,5222,6335,0,0,45.2,54.8,0.0,0.0
WI-08,house,WI,income,$35-40k,3.72,11209,4953,6256,0,0,44.2,55.8,0.0,0.0
WI-08,house,WI,income,$40-45k,3.78,11398,4923,6476,0,0,43.2,56.8,0.0,0.0
WI-08,house,WI,income,$45-50k,4.04,12164,5253,6911,0,0,43.2,56.8,0.0,0.0
WI-08,house,WI,income,$50-60k,8.17,24616,10385,14231,0,0,42.2,57.8,0.0,0.0
WI-08,house,WI,income,$60-75k,10.53,31716,13380,18336,0,0,42.2,57.8,0.0,0.0
WI-08,house,WI,income,$75-100k,15.39,46377,19565,26812,0,0,42.2,57.8,0.0,0.0
WI-08,house,WI,income,$100-125k,11.88,35784,15454,20330,0,0,43.2,56.8,0.0,0.0
WI-08,house,WI,income,$125-150k,7.67,23105,9978,13126,0,0,43.2,56.8,0.0,0.0
WI-08,house,WI,income,$150-200k,7.7,23192,10248,12944,0,0,44.2,55.8,0.0,0.0
WI-08,house,WI,income,$200k+,6.72,20235,9143,11091,0,0,45.2,54.8,0.0,0.0
WV-01,house,WV,race,White,91.14,232640,61382,171258,0,0,26.4,73.6,0.0,0.0
WV-01,house,WV,race,Black,4.77,12176,8813,3362,0,0,72.4,27.6,0.0,0.0
WV-01,house,WV,race,Hispanic,1.1,2817,1250,1566,0,0,44.4,55.6,0.0,0.0
WV-01,house,WV,race,Asian,0.91,2323,1078,1246,0,0,46.4,53.6,0.0,0.0
WV-01,house,WV,race,Native,2.01,5133,2021,3111,0,0,39.4,60.6,0.0,0.0
WV-01,house,WV,race,Pacific Islander,0.07,175,69,106,0,0,39.4,60.6,0.0,0.0
WV-01,house,WV,age,20-29,14.85,37908,13936,23972,0,0,36.8,63.2,0.0,0.0
WV-01,house,WV,age,30-39,14.51,37048,12508,24540,0,0,33.8,66.2,0.0,0.0
WV-01,house,WV,age,40-49,16.23,41424,11915,29510,0,0,28.8,71.2,0.0,0.0
WV-01,house,WV,age,50-59,17.05,43513,11210,32303,0,0,25.8,74.2,0.0,0.0
WV-01,house,WV,age,60-69,18.78,47940,12351,35590,0,0,25.8,74.2,0.0,0.0
WV-01,house,WV,age,70-79,12.43,31734,8493,23241,0,0,26.8,73.2,0.0,0.0
WV-01,house,WV,age,80+,6.15,15694,4200,11494,0,0,26.8,73.2,0.0,0.0
WV-01,house,WV,education,No HS,13.34,34041,10421,23621,0,0,30.6,69.4,0.0,0.0
WV-01,house,WV,education,HS grad,40.15,102499,26252,76248,0,0,25.6,74.4,0.0,0.0
WV-01,house,WV,education,Some college,18.15,46319,12789,33530,0,0,27.6,72.4,0.0,0.0
WV-01,house,WV,education,Associate,7.59,19371,5542,13829,0,0,28.6,71.4,0.0,0.0
WV-01,house,WV,education,Bachelor,12.43,31727,10981,20746,0,0,34.6,65.4,0.0,0.0
WV-01,house,WV,education,Master,5.97,15227,6184,9043,0,0,40.6,59.4,0.0,0.0
WV-01,house,WV,education,Professional,1.43,3642,1406,2236,0,0,38.6,61.4,0.0,0.0
WV-01,house,WV,education,Doctorate,0.95,2436,1038,1398,0,0,42.6,57.4,0.0,0.0
WV-01,house,WV,income,<$10k,7.29,18613,6287,12326,0,0,33.8,66.2,0.0,0.0
WV-01,house,WV,income,$10-15k,6.87,17524,5744,11780,0,0,32.8,67.2,0.0,0.0
WV-01,house,WV,income,$15-20k,5.8,14807,4853,9953,0,0,32.8,67.2,0.0,0.0
WV-01,house,WV,income,$20-25k,6.0,15306,4864,10442,0,0,31.8,68.2,0.0,0.0
WV-01,house,WV,income,$25-30k,5.3,13538,4167,9372,0,0,30.8,69.2,0.0,0.0
WV-01,house,WV,income,$30-35k,5.03,12850,3826,9024,0,0,29.8,70.2,0.0,0.0
WV-01,house,WV,income,$35-40k,4.6,11730,3376,8355,0,0,28.8,71.2,0.0,0.0
WV-01,house,WV,income,$40-45k,4.73,12084,3356,8727,0,0,27.8,72.2,0.0,0.0
WV-01,house,WV,income,$45-50k,4.19,10692,2970,7722,0,0,27.8,72.2,0.0,0.0
WV-01,house,WV,income,$50-60k,7.97,20348,5449,14900,0,0,26.8,73.2,0.0,0.0
WV-01,house,WV,income,$60-75k,9.41,24023,6433,17590,0,0,26.8,73.2,0.0,0.0
WV-01,house,WV,income,$75-100k,11.58,29560,7915,21645,0,0,26.8,73.2,0.0,0.0
WV-01,house,WV,income,$100-125k,7.8,19908,5530,14378,0,0,27.8,72.2,0.0,0.0
WV-01,house,WV,income,$125-150k,4.89,12490,3469,9021,0,0,27.8,72.2,0.0,0.0
WV-01,house,WV,income,$150-200k,4.45,11347,3265,8082,0,0,28.8,71.2,0.0,0.0
WV-01,house,WV,income,$200k+,4.09,10443,3110,7333,0,0,29.8,70.2,0.0,0.0
WV-02,house,WV,race,White,90.22,251189,66951,184239,0,0,26.7,73.3,0.0,0.0
WV-02,house,WV,race,Black,4.06,11306,8214,3092,0,0,72.7,27.3,0.0,0.0
WV-02,house,WV,race,Hispanic,2.19,6098,2723,3375,0,0,44.7,55.3,0.0,0.0
WV-02,house,WV,race,Asian,1.37,3810,1777,2032,0,0,46.7,53.3,0.0,0.0
WV-02,house,WV,race,Native,2.06,5745,2278,3467,0,0,39.7,60.3,0.0,0.0
WV-02,house,WV,race,Pacific Islander,0.09,263,104,159,0,0,39.7,60.3,0.0,0.0
WV-02,house,WV,age,20-29,17.01,47367,17389,29978,0,0,36.7,63.3,0.0,0.0
WV-02,house,WV,age,30-39,15.5,43148,14546,28602,0,0,33.7,66.3,0.0,0.0
WV-02,house,WV,age,40-49,15.98,44498,12776,31722,0,0,28.7,71.3,0.0,0.0
WV-02,house,WV,age,50-59,17.19,47850,12303,35548,0,0,25.7,74.3,0.0,0.0
WV-02,house,WV,age,60-69,17.5,48730,12529,36201,0,0,25.7,74.3,0.0,0.0
WV-02,house,WV,age,70-79,11.25,31311,8363,22947,0,0,26.7,73.3,0.0,0.0
WV-02,house,WV,age,80+,5.57,15506,4142,11364,0,0,26.7,73.3,0.0,0.0
WV-02,house,WV,education,No HS,9.76,27186,8304,18883,0,0,30.5,69.5,0.0,0.0
WV-02,house,WV,education,HS grad,38.85,108163,27629,80535,0,0,25.5,74.5,0.0,0.0
