county_fips,state,county_margin_2024,lean,trump_approve,trump_disapprove,trump_net,demo_approval_adj,vap_tot,white_pct,black_pct,hisp_pct,asian_pct,native_pct,pacific_pct
21025,KY,-60.22,-58.46,65.2,31.6,33.7,2.6,10673,95.1,0.4,0.6,0.2,0.0,0.0
21027,KY,-58.91,-57.15,64.7,32.1,32.5,2.5,15711,92.7,2.2,1.2,0.2,0.2,0.0
21029,KY,-51.71,-49.95,61.5,35.3,26.2,2.4,63008,92.4,1.1,2.0,0.5,0.2,0.0
21031,KY,-67.12,-65.36,68.0,28.8,39.2,2.2,9377,93.6,0.2,3.3,0.2,0.2,0.0
21033,KY,-58.93,-57.17,64.7,32.1,32.6,2.6,9903,89.6,5.1,1.3,0.4,0.2,0.0
21035,KY,-38.61,-36.84,55.9,40.9,15.0,2.2,30297,88.2,3.6,2.9,1.2,0.2,0.0
21037,KY,-20.04,-18.28,48.1,48.8,-0.7,2.4,73538,90.5,2.8,2.0,1.1,0.1,0.0
21039,KY,-68.49,-66.73,68.7,28.1,40.6,2.5,3720,93.7,1.2,1.5,0.3,0.3,0.0
21041,KY,-51.57,-49.81,61.2,35.6,25.6,1.9,8104,89.2,1.6,5.7,0.4,0.2,0.0
21043,KY,-59.15,-57.39,64.8,32.0,32.8,2.6,20774,95.8,0.9,0.6,0.2,0.2,0.0
21045,KY,-77.09,-75.33,72.3,24.5,47.8,2.3,12064,94.4,0.5,2.4,0.3,0.3,0.0
21047,KY,-34.03,-32.26,53.8,43.0,10.8,2.0,53678,66.6,20.4,7.0,1.4,0.4,0.2
21049,KY,-35.88,-34.12,54.8,42.1,12.7,2.3,28694,89.2,4.3,3.0,0.5,0.2,0.0
21051,KY,-81.35,-79.59,74.2,22.6,51.6,2.5,15983,91.0,4.8,1.8,0.1,0.1,0.1
21053,KY,-77.24,-75.48,72.4,24.4,48.0,2.4,7098,95.0,0.4,1.6,0.1,0.1,0.0
21055,KY,-69.27,-67.51,69.1,27.7,41.3,2.5,6958,95.0,1.1,1.2,0.0,0.2,0.0
21057,KY,-71.63,-69.87,70.1,26.7,43.4,2.6,4649,93.4,2.7,1.2,0.0,0.0,0.0
21059,KY,-32.41,-30.65,53.2,43.6,9.7,2.2,78502,87.3,4.6,2.9,2.0,0.1,0.1
21061,KY,-63.74,-61.97,66.7,30.1,36.6,2.5,9503,95.0,0.8,1.2,0.3,0.3,0.1
21063,KY,-62.89,-61.13,66.4,30.4,35.9,2.6,5903,93.0,4.2,1.2,0.1,0.2,0.0
21065,KY,-64.09,-62.33,66.9,29.9,36.9,2.6,11084,96.4,0.2,0.8,0.1,0.2,0.0
21067,KY,18.51,20.27,31.3,65.5,-34.3,1.6,254496,70.7,13.7,7.5,4.1,0.2,0.0
21069,KY,-61.4,-59.64,65.7,31.1,34.6,2.5,11469,95.7,1.1,1.0,0.1,0.2,0.0
21071,KY,-60.21,-58.45,65.2,31.6,33.7,2.6,28039,96.9,0.3,0.6,0.3,0.1,0.0
21073,KY,-4.95,-3.19,41.6,55.2,-13.6,2.3,40657,82.8,8.4,3.0,1.9,0.2,0.0
21075,KY,-40.2,-38.44,56.8,40.0,16.9,2.8,5189,73.4,20.9,1.9,0.3,0.2,0.1
21077,KY,-60.67,-58.91,65.2,31.6,33.6,2.1,6497,91.0,1.1,4.3,0.1,0.0,0.1
21079,KY,-60.95,-59.19,65.5,31.3,34.1,2.4,13021,92.4,1.9,1.9,0.2,0.2,0.1
21081,KY,-65.64,-63.88,67.4,29.4,38.0,2.3,18397,92.8,0.7,2.3,0.3,0.3,0.2
21083,KY,-62.32,-60.56,65.8,31.0,34.8,1.9,27768,86.3,4.0,5.8,0.5,0.3,0.0
21085,KY,-62.58,-60.82,66.2,30.6,35.6,2.5,20390,94.1,1.3,1.2,0.3,0.3,0.0
21087,KY,-73.1,-71.34,70.7,26.1,44.5,2.5,8644,94.0,1.6,1.3,0.3,0.2,0.0
21089,KY,-51.22,-49.46,61.4,35.4,26.0,2.5,27993,95.2,0.6,0.7,0.7,0.2,0.0
21091,KY,-48.42,-46.66,60.2,36.6,23.5,2.5,6932,95.4,0.9,1.3,0.4,0.1,0.0
21093,KY,-29.85,-28.08,52.0,44.8,7.3,2.0,84095,75.7,11.3,5.1,2.2,0.3,0.3
21095,KY,-76.74,-74.97,72.3,24.6,47.7,2.6,20888,93.5,2.1,0.9,0.3,0.2,0.0
21097,KY,-49.12,-47.36,60.5,36.3,24.1,2.5,14477,93.3,1.8,1.5,0.3,0.2,0.0
21099,KY,-60.59,-58.83,65.4,31.4,34.0,2.5,14376,91.0,4.1,1.3,0.3,0.2,0.0
21101,KY,-29.62,-27.86,52.2,44.6,7.5,2.5,34500,85.7,8.1,2.3,0.6,0.2,0.1
21103,KY,-53.28,-51.52,62.2,34.7,27.5,2.3,12102,91.2,2.3,2.8,0.2,0.3,0.0
21105,KY,-61.56,-59.8,65.8,31.0,34.9,2.6,3530,87.6,8.2,1.5,0.2,0.1,0.0
21107,KY,-51.51,-49.75,61.5,35.3,26.2,2.5,35186,87.9,6.4,1.9,0.5,0.2,0.0
21109,KY,-82.74,-80.98,74.8,22.0,52.8,2.6,9994,97.0,0.1,0.6,0.1,0.3,0.0
21111,KY,16.83,18.6,32.1,64.7,-32.5,1.9,614376,66.3,19.8,6.7,3.3,0.2,0.1
21113,KY,-36.51,-34.75,55.0,41.9,13.1,2.2,39704,87.8,3.8,3.5,1.2,0.2,0.1
21115,KY,-71.58,-69.82,70.0,26.8,43.3,2.5,17751,96.6,0.2,0.8,0.5,0.2,0.0
21117,KY,-22.17,-20.41,48.9,48.0,0.9,2.1,128943,86.7,4.5,3.6,1.2,0.2,0.1
21119,KY,-60.05,-58.29,65.2,31.6,33.6,2.6,11228,97.1,0.5,0.5,0.2,0.1,0.0
21121,KY,-71.98,-70.22,70.2,26.6,43.6,2.5,23183,94.9,0.9,1.0,0.3,0.3,0.0
21123,KY,-61.21,-59.45,65.6,31.3,34.3,2.4,11338,90.8,2.6,2.3,0.2,0.3,0.1
21125,KY,-70.7,-68.93,69.6,27.2,42.5,2.5,47982,94.0,0.7,1.3,0.6,0.2,0.0
21127,KY,-67.92,-66.15,68.5,28.3,40.2,2.6,12527,97.1,0.2,0.6,0.2,0.0,0.0
21129,KY,-69.16,-67.4,69.1,27.7,41.4,2.7,6013,92.6,4.6,0.6,0.0,0.0,0.0
21131,KY,-82.19,-80.43,74.6,22.2,52.3,2.6,8243,97.1,0.2,0.6,0.2,0.2,0.0
21133,KY,-64.91,-63.15,67.2,29.6,37.7,2.6,16952,96.6,0.4,0.5,0.3,0.2,0.0
21135,KY,-76.48,-74.72,72.2,24.6,47.5,2.6,9948,96.9,0.2,0.4,0.1,0.2,0.0
21137,KY,-61.88,-60.12,65.9,30.9,35.0,2.5,18576,93.7,2.0,1.4,0.2,0.1,0.0
21139,KY,-63.89,-62.13,66.7,30.1,36.7,2.5,7129,93.8,0.3,1.4,0.1,0.3,0.1
21141,KY,-55.74,-53.98,63.3,33.6,29.7,2.4,20978,87.8,6.2,2.6,0.3,0.2,0.0
21143,KY,-54.07,-52.31,62.6,34.2,28.4,2.6,7517,89.1,6.4,1.5,0.4,0.3,0.0
21145,KY,-35.38,-33.62,54.6,42.2,12.4,2.5,53058,82.0,10.4,2.5,0.9,0.3,0.0
21147,KY,-79.23,-77.47,73.3,23.5,49.7,2.5,13028,87.8,6.9,2.2,0.2,0.4,0.0
21149,KY,-56.69,-54.93,63.7,33.1,30.6,2.5,7091,96.2,0.5,1.0,0.1,0.1,0.0
21151,KY,-31.48,-29.72,52.9,43.9,8.9,2.3,73345,86.7,4.4,2.9,1.1,0.2,0.1
21153,KY,-65.02,-63.26,67.3,29.5,37.8,2.6,9155,97.6,0.1,0.4,0.0,0.1,0.1
21155,KY,-44.07,-42.31,58.3,38.5,19.7,2.4,14901,87.6,6.4,2.7,0.6,0.0,0.2
21157,KY,-57.41,-55.65,64.0,32.8,31.2,2.5,25125,94.8,0.3,1.3,0.3,0.2,0.0
21159,KY,-84.19,-82.43,75.3,21.5,53.9,2.4,9063,86.7,8.5,3.0,0.2,0.4,0.0
21161,KY,-44.29,-42.53,58.5,38.3,20.1,2.5,13245,88.6,6.0,1.4,0.6,0.2,0.0
21163,KY,-52.85,-51.09,61.9,34.9,27.1,2.2,22345,88.5,3.0,2.9,0.8,0.5,0.2
21165,KY,-58.85,-57.09,64.7,32.2,32.5,2.6,4719,96.4,0.4,0.8,0.0,0.2,0.0
21167,KY,-51.34,-49.58,61.4,35.4,25.9,2.4,17634,90.0,3.6,2.4,0.3,0.2,0.1
21169,KY,-65.2,-63.44,67.3,29.5,37.8,2.4,7867,94.1,1.2,1.9,0.1,0.0,0.0
21171,KY,-78.08,-76.32,72.7,24.1,48.5,2.2,8670,92.8,2.1,3.4,0.0,0.1,0.0
21173,KY,-47.29,-45.53,59.6,37.2,22.4,2.3,21511,91.3,2.5,2.5,0.5,0.1,0.0
21175,KY,-64.51,-62.75,66.9,29.9,37.0,2.3,10893,90.0,4.4,3.5,0.2,0.1,0.0
21177,KY,-54.97,-53.21,63.0,33.8,29.2,2.5,24260,91.6,4.4,1.6,0.2,0.2,0.0
21179,KY,-42.26,-40.5,57.6,39.3,18.3,2.5,35749,89.8,4.7,1.9,0.5,0.2,0.0
21181,KY,-49.68,-47.92,60.7,36.1,24.7,2.5,5686,95.6,0.6,1.1,0.1,0.1,0.0
21183,KY,-61.13,-59.36,65.5,31.3,34.1,2.2,17951,93.4,0.7,3.0,0.2,0.1,0.0
21185,KY,-23.04,-21.28,49.2,47.6,1.6,2.1,49530,87.1,3.7,3.8,1.6,0.2,0.0
21187,KY,-63.56,-61.79,66.6,30.2,36.4,2.4,8533,93.5,0.9,1.8,0.1,0.2,0.0
21189,KY,-77.79,-76.03,72.7,24.1,48.6,2.5,3186,97.0,0.2,0.9,0.0,0.0,0.2
21191,KY,-64.43,-62.67,67.0,29.8,37.2,2.5,11194,95.4,0.3,1.2,0.2,0.1,0.0
21193,KY,-60.2,-58.44,65.2,31.6,33.6,2.5,22252,94.6,1.3,0.6,0.9,0.2,0.0
21195,KY,-66.05,-64.28,67.7,29.1,38.6,2.5,46593,95.4,0.8,0.9,0.6,0.1,0.0
21197,KY,-55.41,-53.65,63.2,33.7,29.5,2.5,10047,95.8,0.6,1.2,0.3,0.2,0.0
21199,KY,-65.92,-64.16,67.5,29.3,38.3,2.3,50635,92.7,1.1,2.3,0.6,0.3,0.0
21201,KY,-61.95,-60.19,66.0,30.8,35.1,2.6,1727,96.1,0.3,0.6,0.4,0.2,0.0
21203,KY,-74.12,-72.36,71.1,25.7,45.5,2.5,12552,96.2,0.2,0.8,0.2,0.3,0.0
21205,KY,-28.22,-26.46,51.5,45.3,6.3,2.4,19815,92.8,1.6,1.9,0.6,0.2,0.0
21207,KY,-72.8,-71.03,70.4,26.4,44.0,2.2,13877,93.7,0.6,2.9,0.5,0.3,0.0
21209,KY,-28.19,-26.43,51.4,45.4,6.0,2.1,42616,85.8,5.1,4.3,1.0,0.1,0.0
21211,KY,-35.3,-33.53,54.1,42.7,11.4,1.5,36361,81.1,5.9,8.6,0.7,0.2,0.1
21213,KY,-44.48,-42.72,58.5,38.3,20.1,2.4,15010,84.4,8.5,2.6,0.5,0.3,0.0
21215,KY,-57.41,-55.65,64.0,32.8,31.2,2.4,14798,92.6,1.5,1.6,0.4,0.2,0.1
21217,KY,-57.42,-55.66,64.0,32.8,31.1,2.4,20215,88.7,5.2,2.1,1.0,0.1,0.0
21219,KY,-58.46,-56.7,64.3,32.5,31.8,2.2,8911,85.1,7.5,4.1,0.1,0.1,0.0
21221,KY,-53.06,-51.3,62.2,34.6,27.5,2.5,10975,88.1,6.7,2.0,0.2,0.3,0.0
21223,KY,-56.11,-54.35,63.4,33.4,30.0,2.4,6631,94.2,0.3,1.7,0.3,0.3,0.1
21225,KY,-59.05,-57.29,64.8,32.0,32.7,2.6,10461,87.0,8.2,1.3,0.3,0.2,0.0
21227,KY,-24.67,-22.91,49.7,47.1,2.6,1.7,102897,76.3,9.1,5.8,4.5,0.2,0.4
21229,KY,-50.97,-49.21,61.2,35.6,25.6,2.3,9264,88.2,5.8,2.9,0.3,0.2,0.1
21231,KY,-66.6,-64.84,67.8,29.1,38.7,2.2,15116,92.8,1.2,3.5,0.3,0.2,0.0
21233,KY,-58.01,-56.25,64.1,32.7,31.3,2.1,9956,87.8,4.1,4.5,0.2,0.2,0.0
21235,KY,-70.02,-68.26,69.3,27.5,41.9,2.4,27787,93.1,1.6,1.6,0.6,0.2,0.0
21237,KY,-51.68,-49.92,61.6,35.2,26.4,2.5,5026,97.2,0.3,0.9,0.1,0.1,0.0
21239,KY,-14.54,-12.77,45.5,51.3,-5.8,1.9,20897,85.7,4.8,5.7,0.6,0.1,0.0
22001,LA,-64.54,-62.77,67.1,29.7,37.4,2.6,42943,78.8,16.3,2.4,0.3,0.2,0.0
22003,LA,-61.66,-59.9,65.3,31.5,33.8,1.4,17510,66.4,17.6,10.0,0.8,2.2,0.0
22005,LA,-34.52,-32.76,54.0,42.8,11.3,2.0,91957,65.5,23.1,7.2,1.3,0.2,0.0
22007,LA,-36.05,-34.29,55.0,41.8,13.2,2.7,16616,66.4,27.6,3.8,0.3,0.5,0.0
22009,LA,-43.68,-41.92,58.2,38.6,19.5,2.5,30578,65.3,25.4,4.1,1.0,0.8,0.0
22011,LA,-72.07,-70.31,70.2,26.6,43.6,2.4,27489,80.0,11.9,3.0,0.6,0.8,0.1
22013,LA,-18.24,-16.47,47.8,49.1,-1.3,3.3,10073,54.2,40.5,1.4,0.1,0.5,0.0
22015,LA,-43.9,-42.13,58.0,38.8,19.2,2.0,95876,64.3,22.1,6.9,1.9,0.5,0.1
22017,LA,4.71,6.47,37.9,58.9,-21.0,3.1,182407,46.0,45.9,3.1,1.4,0.4,0.1
22019,LA,-40.19,-38.43,56.6,40.2,16.4,2.4,163166,65.6,24.2,4.6,1.8,0.4,0.1
22021,LA,-73.05,-71.29,70.7,26.1,44.6,2.6,7478,79.0,15.9,2.2,0.6,0.1,0.0
22023,LA,-86.88,-85.12,76.4,20.4,56.0,2.2,4358,93.2,1.2,3.0,0.3,0.4,0.0
22025,LA,-50.9,-49.14,61.0,35.8,25.2,2.0,6951,65.2,24.0,8.0,0.3,0.3,0.1
22027,LA,-22.27,-20.51,49.3,47.5,1.8,3.0,11507,52.8,40.9,3.5,0.3,0.3,0.0
22029,LA,-29.67,-27.9,52.5,44.3,8.2,3.1,14217,56.4,38.6,2.2,0.7,0.2,0.0
22031,LA,-35.79,-34.02,55.1,41.7,13.3,3.0,20440,57.7,35.5,2.4,0.4,0.9,0.0
22033,LA,11.31,13.07,34.8,62.0,-27.3,2.4,355612,45.1,42.7,6.1,3.2,0.2,0.0
22035,LA,17.94,19.7,32.6,64.2,-31.5,3.8,5901,29.7,67.2,1.4,0.3,0.0,0.0
22037,LA,-22.49,-20.73,49.5,47.3,2.1,3.1,16183,59.6,35.6,2.0,0.3,0.3,0.0
22039,LA,-49.66,-47.9,60.7,36.1,24.6,2.5,24408,66.9,25.3,4.6,0.7,0.2,0.0
22041,LA,-49.63,-47.87,61.0,35.8,25.2,3.1,15028,65.6,30.8,1.2,0.2,0.2,0.0
22043,LA,-77.67,-75.91,72.3,24.5,47.9,1.9,17527,74.0,14.8,6.7,0.4,0.9,0.0
22045,LA,-34.49,-32.73,54.2,42.6,11.6,2.4,52791,58.5,31.0,5.0,2.8,0.3,0.0
22047,LA,-0.75,1.01,40.1,56.7,-16.7,2.8,24086,51.1,41.4,4.9,0.4,0.2,0.0
22049,LA,-48.15,-46.38,60.1,36.7,23.5,2.7,11783,67.2,25.6,3.2,1.1,0.3,0.0
22051,LA,-13.22,-11.46,44.2,52.6,-8.3,0.5,344654,50.9,25.0,16.1,4.5,0.3,0.0
22053,LA,-61.92,-60.16,66.0,30.8,35.2,2.7,24039,79.0,15.5,2.0,0.3,0.4,0.0
22055,LA,-31.91,-30.15,53.0,43.8,9.2,2.1,183875,65.1,23.7,5.9,2.2,0.3,0.0
22057,LA,-62.84,-61.08,66.1,30.7,35.4,2.1,74619,75.3,14.2,5.0,0.8,2.3,0.0
22059,LA,-83.38,-81.61,74.3,22.5,51.8,1.0,11563,74.3,8.8,11.5,2.1,0.8,0.1
22061,LA,-25.85,-24.09,50.8,46.0,4.8,2.9,38655,54.4,37.9,3.1,1.5,0.3,0.0
22063,LA,-69.37,-67.61,68.9,28.0,40.9,2.0,105141,83.0,7.2,5.1,0.8,0.3,0.0
22065,LA,6.29,8.06,37.5,59.3,-21.9,3.5,7435,38.4,57.8,2.0,0.1,0.3,0.0
22067,LA,-19.59,-17.83,48.4,48.5,-0.1,3.3,20062,50.1,44.7,1.5,0.4,0.3,0.0
22069,LA,-22.64,-20.88,49.4,47.4,2.0,2.8,29349,53.2,37.1,3.9,0.5,0.8,0.1
22071,LA,68.85,70.61,10.3,86.5,-76.2,2.4,306196,34.7,51.2,7.6,2.9,0.2,0.0
22073,LA,-28.22,-26.46,51.7,45.1,6.7,2.8,120200,57.6,34.1,3.3,1.5,0.3,0.0
22075,LA,-38.47,-36.71,55.5,41.3,14.2,1.6,17334,60.9,20.8,7.9,4.5,1.2,0.2
22077,LA,-27.83,-26.07,51.7,45.1,6.5,3.0,16250,61.5,32.9,2.6,0.3,0.2,0.0
22079,LA,-37.25,-35.49,55.5,41.3,14.2,2.6,98792,61.3,29.4,3.5,1.5,0.7,0.0
22081,LA,-27.77,-26.01,51.7,45.1,6.6,3.1,5714,57.9,36.7,2.0,0.0,0.7,0.0
22083,LA,-39.86,-38.1,56.8,40.0,16.9,3.1,15383,60.1,34.9,1.9,0.3,0.3,0.0
22085,LA,-70.54,-68.78,69.5,27.4,42.1,2.2,17064,69.9,14.9,2.9,0.3,7.6,0.0
22087,LA,-29.8,-28.04,51.6,45.2,6.4,1.1,31775,56.9,23.7,12.7,2.3,0.5,0.0
22089,LA,-32.87,-31.11,53.4,43.4,9.9,2.1,39541,64.8,24.0,6.9,1.0,0.4,0.0
22091,LA,0.78,2.54,39.7,57.1,-17.3,3.4,8463,44.8,50.6,1.8,0.2,0.3,0.0
22093,LA,-0.94,0.82,40.5,56.4,-15.9,3.4,15505,50.5,46.2,1.5,0.1,0.1,0.0
22095,LA,29.49,31.26,27.2,69.6,-42.4,2.8,32503,34.7,54.7,6.8,0.9,0.2,0.0
22097,LA,-19.04,-17.28,48.0,48.8,-0.8,3.1,61811,55.0,39.8,2.2,0.5,0.2,0.0
22099,LA,-41.14,-39.38,57.2,39.6,17.6,2.8,39404,66.1,27.6,2.9,0.8,0.3,0.0
22101,LA,-32.2,-30.44,53.0,43.8,9.3,2.0,37521,56.5,29.5,7.9,1.4,1.7,0.0
22103,LA,-44.51,-42.75,58.2,38.6,19.5,1.8,202228,75.0,12.1,7.1,1.5,0.3,0.0
22105,LA,-37.9,-36.14,55.7,41.1,14.6,2.5,101491,63.3,27.8,4.8,0.8,0.3,0.0
22107,LA,-4.34,-2.58,42.0,54.8,-12.9,3.5,3235,44.3,52.3,1.4,0.2,0.0,0.0
22109,LA,-52.46,-50.7,61.6,35.2,26.4,1.9,82505,66.6,18.1,5.7,1.2,5.0,0.0
22111,LA,-57.5,-55.74,64.0,32.8,31.3,2.5,16632,70.3,22.5,4.3,0.2,0.3,0.0
22113,LA,-64.53,-62.77,66.9,29.9,37.0,2.3,43012,79.2,12.7,3.5,2.2,0.3,0.0
22115,LA,-68.56,-66.8,68.3,28.5,39.8,1.6,36261,71.2,12.7,7.6,2.0,1.0,0.5
22117,LA,-40.72,-38.96,57.1,39.7,17.4,2.8,34951,67.3,27.0,2.6,0.3,0.3,0.0
22119,LA,-36.91,-35.15,55.6,41.2,14.4,3.1,28753,62.7,31.9,1.5,0.4,0.4,0.0
22121,LA,-11.87,-10.11,44.8,52.0,-7.2,2.8,20526,53.7,38.5,4.2,0.9,0.2,0.0
22123,LA,-74.67,-72.91,71.4,25.4,45.9,2.6,7532,81.9,13.1,2.5,0.1,0.4,0.0
22125,LA,-32.38,-30.62,53.3,43.5,9.9,2.5,12783,70.4,22.5,4.5,0.2,0.7,0.0
22127,LA,-54.9,-53.13,62.6,34.2,28.4,1.8,10906,62.9,23.7,8.6,1.5,0.5,0.1
23001,ME,-6.22,-4.46,42.2,54.6,-12.3,2.5,87871,89.2,4.1,1.6,0.8,0.4,0.0
23003,ME,-26.59,-24.83,50.9,45.9,5.0,2.5,54341,94.0,0.6,1.0,0.5,1.5,0.0
23005,ME,37.24,39.0,23.7,73.2,-49.5,2.3,247098,88.6,3.2,2.2,2.3,0.2,0.0
23007,ME,-8.42,-6.66,43.2,53.7,-10.5,2.4,24045,93.2,0.5,1.1,1.1,0.3,0.0
23009,ME,12.07,13.83,34.4,62.4,-27.9,2.4,46160,93.1,0.6,1.4,1.0,0.4,0.0
23011,ME,-2.82,-1.05,40.7,56.1,-15.3,2.4,100401,92.3,0.7,1.6,1.0,0.4,0.0
23013,ME,19.0,20.76,31.5,65.3,-33.8,2.4,33700,93.3,0.7,1.4,0.6,0.3,0.1
23015,ME,11.48,13.25,34.7,62.1,-27.4,2.5,29468,94.5,0.4,1.0,0.6,0.3,0.0
23017,ME,-13.13,-11.37,45.2,51.6,-6.5,2.5,46644,93.6,0.3,1.1,0.5,0.3,0.0
23019,ME,-11.12,-9.36,44.3,52.5,-8.3,2.4,124474,92.0,0.9,1.5,1.2,0.9,0.0
23021,ME,-29.78,-28.02,52.2,44.6,7.7,2.4,13901,93.5,0.3,1.2,0.6,0.5,0.1
23023,ME,17.01,18.77,32.3,64.5,-32.1,2.4,29938,93.1,0.8,1.5,0.7,0.2,0.0
23025,ME,-27.51,-25.75,51.3,45.5,5.8,2.5,40887,93.7,0.4,1.0,0.6,0.4,0.0
23027,ME,3.46,5.22,38.1,58.7,-20.5,2.5,32289,94.0,0.3,1.1,0.5,0.3,0.0
23029,ME,-23.87,-22.1,49.6,47.2,2.5,2.3,25404,90.4,0.5,1.7,0.4,3.8,0.0
23031,ME,10.68,12.44,35.0,61.8,-26.8,2.4,173464,92.8,0.8,1.6,1.2,0.3,0.0
24001,MD,-41.15,-39.39,57.1,39.7,17.4,2.6,56039,85.5,8.7,1.5,1.1,0.2,0.0
24003,MD,14.31,16.07,33.0,63.8,-30.7,1.5,456018,65.6,17.1,8.0,4.5,0.2,0.1
24005,MD,25.13,26.89,28.6,68.2,-39.5,1.9,669511,55.2,28.5,6.0,6.3,0.2,0.0
24009,MD,-11.22,-9.46,44.3,52.5,-8.3,2.3,70925,76.0,13.4,3.7,1.7,0.2,0.1
24011,MD,-38.92,-37.16,55.9,41.0,14.9,1.9,25372,75.8,12.9,6.6,0.9,0.2,0.0
24013,MD,-25.63,-23.86,50.3,46.5,3.8,2.1,135048,86.9,3.7,3.6,2.1,0.2,0.0
24015,MD,-31.54,-29.78,52.8,44.0,8.8,2.1,80465,82.8,7.1,4.2,1.3,0.2,0.0
24017,MD,41.64,43.4,21.9,74.9,-52.9,2.5,126667,37.2,47.7,5.8,3.5,0.7,0.1
24019,MD,-14.9,-13.14,45.9,50.9,-4.9,2.5,25733,65.1,26.0,4.3,1.1,0.3,0.0
24021,MD,9.03,10.8,35.0,61.8,-26.7,1.1,207660,71.3,9.5,10.0,4.8,0.2,0.1
24023,MD,-55.23,-53.47,63.1,33.7,29.4,2.5,23335,95.6,0.8,0.9,0.3,0.1,0.0
24025,MD,-14.16,-12.39,45.4,51.4,-6.0,2.1,202309,74.8,13.3,4.5,3.1,0.2,0.1
24027,MD,43.25,45.01,20.3,76.5,-56.3,0.6,251136,50.6,18.5,7.2,19.3,0.1,0.0
24029,MD,-2.87,-1.11,40.7,56.1,-15.5,2.2,16164,77.4,13.6,4.7,1.4,0.1,0.0
24031,MD,54.87,56.64,14.6,82.2,-67.6,-0.8,819119,43.4,17.7,18.6,15.9,0.1,0.0
24033,MD,77.04,78.8,6.1,90.7,-84.7,0.9,756049,12.9,60.3,18.4,4.6,0.2,0.0
24035,MD,-28.36,-26.6,51.5,45.3,6.1,2.1,39108,85.6,5.8,4.0,1.2,0.2,0.0
24037,MD,-17.6,-15.84,46.8,50.0,-3.1,2.0,86370,72.8,14.1,4.9,3.1,0.3,0.1
24039,MD,-17.76,-16.0,47.4,49.4,-2.1,2.9,20381,53.7,38.8,3.3,1.0,0.4,0.0
24041,MD,-0.03,1.73,39.3,57.5,-18.2,1.8,30682,78.2,10.9,6.7,1.3,0.1,0.0
24043,MD,-23.55,-21.79,49.4,47.5,1.9,2.0,121143,77.6,10.9,5.4,1.9,0.2,0.0
24045,MD,-5.6,-3.84,41.8,55.0,-13.2,2.2,80944,62.1,25.3,5.6,3.1,0.2,0.0
24047,MD,-22.46,-20.7,49.1,47.7,1.3,2.3,43324,81.4,11.0,3.2,1.3,0.2,0.0
24510,MD,74.91,76.67,7.8,89.0,-81.2,2.6,471700,29.4,55.8,6.7,4.1,0.2,0.0
25001,MA,21.07,22.83,30.5,66.3,-35.8,2.2,196284,87.2,2.5,2.8,1.3,0.4,0.0
25003,MA,40.79,42.55,22.0,74.8,-52.8,2.0,106768,87.1,2.9,4.4,1.6,0.1,0.0
25005,MA,1.32,3.08,38.5,58.3,-19.8,1.4,461876,80.2,3.7,7.7,2.3,0.2,0.0
25007,MA,53.8,55.56,16.7,80.2,-63.5,2.3,17281,80.6,4.1,2.2,0.9,0.9,0.1
25009,MA,20.74,22.5,29.4,67.5,-38.1,-0.4,640842,70.0,3.2,19.8,3.6,0.1,0.0
25011,MA,38.98,40.74,22.8,74.0,-51.2,2.0,58799,88.5,1.3,4.0,1.7,0.2,0.0
25013,MA,9.08,10.84,34.2,62.6,-28.4,-0.6,367439,64.2,7.5,22.4,2.5,0.2,0.0
25015,MA,43.19,44.95,20.7,76.1,-55.5,1.3,138414,79.8,2.7,6.1,7.1,0.1,0.0
25017,MA,40.45,42.21,21.5,75.3,-53.8,0.7,1313737,69.0,4.8,7.8,12.7,0.1,0.0
25019,MA,37.57,39.33,22.7,74.1,-51.5,0.6,11552,71.8,6.9,14.5,1.8,0.1,0.0
25021,MA,29.37,31.14,26.5,70.3,-43.8,1.3,577336,72.7,6.7,4.6,11.9,0.1,0.0
25023,MA,9.0,10.76,35.6,61.2,-25.6,2.2,419524,79.1,7.7,3.8,1.5,0.1,0.0
25025,MA,53.93,55.69,15.1,81.7,-66.6,-0.7,669178,47.8,16.0,19.7,10.8,0.1,0.0
25027,MA,10.23,11.99,34.4,62.4,-28.0,0.7,683585,74.2,4.7,11.2,5.2,0.1,0.0
26001,MI,-42.14,-40.38,57.5,39.3,18.3,2.5,8821,95.3,0.1,0.8,0.1,0.5,0.0
26003,MI,-20.05,-18.29,48.2,48.7,-0.5,2.6,7442,83.6,7.8,1.0,0.2,3.1,0.0
26005,MI,-27.62,-25.86,51.0,45.8,5.1,1.7,91395,88.0,1.1,6.3,0.7,0.4,0.0
26007,MI,-28.99,-27.22,51.9,44.9,7.0,2.5,23539,94.5,0.3,1.1,0.4,0.4,0.0
26009,MI,-24.06,-22.3,49.8,47.0,2.8,2.4,19314,94.0,0.1,1.4,0.3,0.8,0.1
26011,MI,-41.11,-39.35,57.0,39.8,17.3,2.4,12327,93.6,0.2,1.4,0.3,0.8,0.0
26013,MI,-30.26,-28.49,52.3,44.5,7.8,2.2,6715,72.5,8.8,1.1,0.2,11.8,0.0
26015,MI,-34.85,-33.09,54.3,42.5,11.8,2.2,48234,92.5,0.4,2.7,0.4,0.4,0.0
26017,MI,-14.89,-13.13,45.7,51.1,-5.4,2.0,83217,89.8,1.4,4.5,0.5,0.3,0.0
