date,state,chamber,dem_control_prob,proj_dem_mean,proj_control
2026-03-27,SC,House,0.0615,42.1,R
2026-03-27,SD,House,0.0066,6.3,R
2026-03-27,SD,Senate,0.0058,4.3,R
2026-03-27,TN,House,0.007,25.7,R
2026-03-27,TN,Senate,0.0009,6.5,R
2026-03-27,TX,House,0.2558,68.9,R
2026-03-27,TX,Senate,0.0508,12.2,R
2026-03-27,UT,House,0.0127,17.9,R
2026-03-27,UT,Senate,0.0003,6.7,R
2026-03-27,VT,House,0.9692,120.8,D
2026-03-27,VT,Senate,0.9939,26.9,D
2026-03-27,WA,House,0.9468,63.1,D
2026-03-27,WA,Senate,0.9825,29.8,D
2026-03-27,WI,Assembly,0.5025,50.0,D
2026-03-27,WI,Senate,0.8068,18.2,D
2026-03-27,WV,House of Delegates,0.0009,12.6,R
2026-03-27,WV,Senate,0.0,2.1,R
2026-03-27,WY,House,0.0036,7.6,R
2026-03-27,WY,Senate,0.0,2.5,R
2026-03-28,AK,House,0.0677,16.4,Coalition
2026-03-28,AK,Senate,0.0285,8.9,Coalition
2026-03-28,AL,House,0.0129,30.0,R
2026-03-28,AL,Senate,0.0059,8.9,R
2026-03-28,AR,House,0.0094,23.3,R
2026-03-28,AR,Senate,0.0004,6.7,R
2026-03-28,AZ,House,0.4012,29.8,R
2026-03-28,AZ,Senate,0.4754,15.6,R
2026-03-28,CA,Assembly,0.9902,61.4,D
2026-03-28,CA,Senate,0.9991,30.9,D
2026-03-28,CO,House,0.9601,45.7,D
2026-03-28,CO,Senate,0.9828,23.5,D
2026-03-28,CT,House,0.9464,117.1,D
2026-03-28,CT,Senate,0.9023,27.3,D
2026-03-28,DE,House,0.9683,30.9,D
2026-03-28,DE,Senate,0.994,15.5,D
2026-03-28,FL,House,0.1812,47.6,R
2026-03-28,FL,Senate,0.0208,13.6,R
2026-03-28,GA,House,0.3212,87.0,R
2026-03-28,GA,Senate,0.1726,25.1,R
2026-03-28,HI,House,0.996,44.1,D
2026-03-28,HI,Senate,0.9999,21.9,D
2026-03-28,IA,House,0.1851,40.9,R
2026-03-28,IA,Senate,0.0127,19.0,R
2026-03-28,ID,House,0.0014,11.0,R
2026-03-28,ID,Senate,0.0003,6.0,R
2026-03-28,IL,House,0.972,80.4,D
2026-03-28,IL,Senate,0.9961,42.1,D
2026-03-28,IN,House,0.0313,32.8,R
2026-03-28,IN,Senate,0.0023,11.7,R
2026-03-28,KS,House,0.0697,45.3,R
2026-03-28,KY,House,0.0097,21.8,R
2026-03-28,KY,Senate,0.0006,6.9,R
2026-03-28,MA,House,0.9955,137.2,D
2026-03-28,MA,Senate,0.9938,34.4,D
2026-03-28,MD,House of Delegates,0.9961,104.4,D
2026-03-28,MD,Senate,0.9932,35.2,D
2026-03-28,ME,House,0.6477,82.4,D
2026-03-28,ME,Senate,0.818,21.5,D
2026-03-28,MI,House,0.5363,57.7,D
2026-03-28,MI,Senate,0.5784,20.8,D
2026-03-28,MN,House,0.6857,73.8,D
2026-03-28,MN,Senate,0.6968,37.0,D
2026-03-28,MO,House,0.0399,58.4,R
2026-03-28,MO,Senate,0.001,11.3,R
2026-03-28,MT,House,0.0998,39.8,R
2026-03-28,MT,Senate,0.0155,19.0,R
2026-03-28,NC,House,0.3077,56.5,R
2026-03-28,NC,Senate,0.2313,22.7,R
2026-03-28,ND,House,0.0,10.1,R
2026-03-28,ND,Senate,0.0,6.0,R
2026-03-28,NE,Legislature,0.0051,17.6,R
2026-03-28,NH,House,0.5681,209.6,D
2026-03-28,NH,Senate,0.2964,10.8,R
2026-03-28,NM,House,0.937,45.0,D
2026-03-28,NV,Assembly,0.8613,27.1,D
2026-03-28,NV,Senate,0.9218,12.7,D
2026-03-28,NY,Assembly,0.9706,105.7,D
2026-03-28,NY,Senate,0.9459,42.6,D
2026-03-28,OH,House,0.1266,39.1,R
2026-03-28,OH,Senate,0.0114,11.1,R
2026-03-28,OK,House,0.0049,19.8,R
2026-03-28,OK,Senate,0.0,8.4,R
2026-03-28,OR,House,0.9188,38.2,D
2026-03-28,OR,Senate,0.938,19.0,D
2026-03-28,PA,House,0.6578,107.1,D
2026-03-28,PA,Senate,0.2051,23.4,R
2026-03-28,RI,House,0.9552,59.7,D
2026-03-28,RI,Senate,0.9591,30.8,D
2026-03-28,SC,House,0.0614,42.1,R
2026-03-28,SD,House,0.0066,6.3,R
2026-03-28,SD,Senate,0.0058,4.3,R
2026-03-28,TN,House,0.007,25.7,R
2026-03-28,TN,Senate,0.0009,6.5,R
2026-03-28,TX,House,0.2555,68.9,R
2026-03-28,TX,Senate,0.0507,12.2,R
2026-03-28,UT,House,0.0127,17.9,R
2026-03-28,UT,Senate,0.0003,6.7,R
2026-03-28,VT,House,0.9692,120.8,D
2026-03-28,VT,Senate,0.9939,27.0,D
2026-03-28,WA,House,0.9471,63.1,D
2026-03-28,WA,Senate,0.9825,29.8,D
2026-03-28,WI,Assembly,0.5026,50.0,D
2026-03-28,WI,Senate,0.8072,18.2,D
2026-03-28,WV,House of Delegates,0.0009,12.6,R
2026-03-28,WV,Senate,0.0,2.1,R
2026-03-28,WY,House,0.0036,7.6,R
2026-03-28,WY,Senate,0.0,2.5,R
2026-03-29,AK,House,0.0673,16.4,Coalition
2026-03-29,AK,Senate,0.0285,8.9,Coalition
2026-03-29,AL,House,0.0129,30.0,R
2026-03-29,AL,Senate,0.0059,8.9,R
2026-03-29,AR,House,0.0094,23.3,R
2026-03-29,AR,Senate,0.0004,6.7,R
2026-03-29,AZ,House,0.401,29.8,R
2026-03-29,AZ,Senate,0.4754,15.6,R
2026-03-29,CA,Assembly,0.9902,61.4,D
2026-03-29,CA,Senate,0.9991,30.9,D
2026-03-29,CO,House,0.9602,45.7,D
2026-03-29,CO,Senate,0.9828,23.5,D
2026-03-29,CT,House,0.9466,117.1,D
2026-03-29,CT,Senate,0.9024,27.3,D
2026-03-29,DE,House,0.9685,30.9,D
2026-03-29,DE,Senate,0.9941,15.5,D
2026-03-29,FL,House,0.1809,47.6,R
2026-03-29,FL,Senate,0.0206,13.6,R
2026-03-29,GA,House,0.3205,87.0,R
2026-03-29,GA,Senate,0.1723,25.1,R
2026-03-29,HI,House,0.9961,44.1,D
2026-03-29,HI,Senate,0.9999,21.9,D
2026-03-29,IA,House,0.1845,40.9,R
2026-03-29,IA,Senate,0.0127,19.0,R
2026-03-29,ID,House,0.0014,11.0,R
2026-03-29,ID,Senate,0.0003,6.0,R
2026-03-29,IL,House,0.9723,80.4,D
2026-03-29,IL,Senate,0.9962,42.1,D
2026-03-29,IN,House,0.0313,32.8,R
2026-03-29,IN,Senate,0.0022,11.7,R
2026-03-29,KS,House,0.0695,45.2,R
2026-03-29,KY,House,0.0097,21.8,R
2026-03-29,KY,Senate,0.0006,6.9,R
2026-03-29,MA,House,0.9955,137.2,D
2026-03-29,MA,Senate,0.9938,34.4,D
2026-03-29,MD,House of Delegates,0.9962,104.4,D
2026-03-29,MD,Senate,0.9933,35.2,D
2026-03-29,ME,House,0.6443,82.3,D
2026-03-29,ME,Senate,0.8164,21.4,D
2026-03-29,MI,House,0.5347,57.6,D
2026-03-29,MI,Senate,0.5771,20.8,D
2026-03-29,MN,House,0.6858,73.8,D
2026-03-29,MN,Senate,0.697,37.0,D
2026-03-29,MO,House,0.0398,58.4,R
2026-03-29,MO,Senate,0.001,11.3,R
2026-03-29,MT,House,0.0997,39.8,R
2026-03-29,MT,Senate,0.0155,19.0,R
2026-03-29,NC,House,0.3069,56.5,R
2026-03-29,NC,Senate,0.2309,22.7,R
2026-03-29,ND,House,0.0,10.1,R
2026-03-29,ND,Senate,0.0,6.0,R
2026-03-29,NE,Legislature,0.0051,17.6,R
2026-03-29,NH,House,0.568,209.6,D
2026-03-29,NH,Senate,0.2963,10.8,R
2026-03-29,NM,House,0.937,45.0,D
2026-03-29,NV,Assembly,0.8613,27.1,D
2026-03-29,NV,Senate,0.9218,12.7,D
2026-03-29,NY,Assembly,0.9707,105.7,D
2026-03-29,NY,Senate,0.946,42.6,D
2026-03-29,OH,House,0.1262,39.1,R
2026-03-29,OH,Senate,0.0114,11.1,R
2026-03-29,OK,House,0.0049,19.8,R
2026-03-29,OK,Senate,0.0,8.4,R
2026-03-29,OR,House,0.919,38.2,D
2026-03-29,OR,Senate,0.9383,19.0,D
2026-03-29,PA,House,0.658,107.1,D
2026-03-29,PA,Senate,0.205,23.4,R
2026-03-29,RI,House,0.9553,59.7,D
2026-03-29,RI,Senate,0.9591,30.8,D
2026-03-29,SC,House,0.0606,42.1,R
2026-03-29,SD,House,0.0065,6.3,R
2026-03-29,SD,Senate,0.0058,4.3,R
2026-03-29,TN,House,0.007,25.7,R
2026-03-29,TN,Senate,0.0009,6.5,R
2026-03-29,TX,House,0.2548,68.9,R
2026-03-29,TX,Senate,0.0505,12.2,R
2026-03-29,UT,House,0.0127,17.9,R
2026-03-29,UT,Senate,0.0003,6.7,R
2026-03-29,VT,House,0.9693,120.8,D
2026-03-29,VT,Senate,0.9939,27.0,D
2026-03-29,WA,House,0.9471,63.1,D
2026-03-29,WA,Senate,0.9825,29.8,D
2026-03-29,WI,Assembly,0.5021,50.0,D
2026-03-29,WI,Senate,0.8077,18.2,D
2026-03-29,WV,House of Delegates,0.0009,12.6,R
2026-03-29,WV,Senate,0.0,2.1,R
2026-03-29,WY,House,0.0036,7.6,R
2026-03-29,WY,Senate,0.0,2.5,R
2026-03-30,AK,House,0.0679,16.4,Coalition
2026-03-30,AK,Senate,0.0285,8.9,Coalition
2026-03-30,AL,House,0.0129,30.0,R
2026-03-30,AL,Senate,0.0059,8.9,R
2026-03-30,AR,House,0.0094,23.3,R
2026-03-30,AR,Senate,0.0004,6.7,R
2026-03-30,AZ,House,0.402,29.8,R
2026-03-30,AZ,Senate,0.4761,15.6,R
2026-03-30,CA,Assembly,0.9903,61.5,D
2026-03-30,CA,Senate,0.9991,30.9,D
2026-03-30,CO,House,0.9604,45.7,D
2026-03-30,CO,Senate,0.983,23.5,D
2026-03-30,CT,House,0.947,117.2,D
2026-03-30,CT,Senate,0.9031,27.4,D
2026-03-30,DE,House,0.969,30.9,D
2026-03-30,DE,Senate,0.9941,15.5,D
2026-03-30,FL,House,0.1818,47.6,R
2026-03-30,FL,Senate,0.0208,13.6,R
2026-03-30,GA,House,0.3219,87.0,R
2026-03-30,GA,Senate,0.1727,25.1,R
2026-03-30,HI,House,0.9962,44.1,D
2026-03-30,HI,Senate,0.9999,21.9,D
2026-03-30,IA,House,0.1851,40.9,R
2026-03-30,IA,Senate,0.0127,19.0,R
2026-03-30,ID,House,0.0014,11.0,R
2026-03-30,ID,Senate,0.0003,6.0,R
2026-03-30,IL,House,0.9725,80.5,D
2026-03-30,IL,Senate,0.9962,42.1,D
2026-03-30,IN,House,0.0312,32.8,R
2026-03-30,IN,Senate,0.0022,11.7,R
2026-03-30,KS,House,0.0697,45.3,R
2026-03-30,KY,House,0.0097,21.9,R
2026-03-30,KY,Senate,0.0006,6.9,R
2026-03-30,MA,House,0.9955,137.2,D
2026-03-30,MA,Senate,0.9938,34.4,D
2026-03-30,MD,House of Delegates,0.9962,104.5,D
2026-03-30,MD,Senate,0.9934,35.2,D
2026-03-30,ME,House,0.6449,82.3,D
2026-03-30,ME,Senate,0.8167,21.5,D
2026-03-30,MI,House,0.5362,57.7,D
2026-03-30,MI,Senate,0.5794,20.8,D
2026-03-30,MN,House,0.6871,73.8,D
2026-03-30,MN,Senate,0.6985,37.1,D
2026-03-30,MO,House,0.0398,58.5,R
2026-03-30,MO,Senate,0.001,11.3,R
2026-03-30,MT,House,0.0993,39.8,R
2026-03-30,MT,Senate,0.0155,19.0,R
2026-03-30,NC,House,0.3084,56.5,R
2026-03-30,NC,Senate,0.2317,22.7,R
2026-03-30,ND,House,0.0,10.1,R
2026-03-30,ND,Senate,0.0,6.0,R
2026-03-30,NE,Legislature,0.0051,17.6,R
2026-03-30,NH,House,0.5689,209.7,D
2026-03-30,NH,Senate,0.297,10.8,R
2026-03-30,NM,House,0.9376,45.0,D
2026-03-30,NV,Assembly,0.8618,27.2,D
2026-03-30,NV,Senate,0.9225,12.7,D
2026-03-30,NY,Assembly,0.9708,105.8,D
2026-03-30,NY,Senate,0.9466,42.6,D
2026-03-30,OH,House,0.1266,39.2,R
2026-03-30,OH,Senate,0.0114,11.1,R
2026-03-30,OK,House,0.0049,19.8,R
2026-03-30,OK,Senate,0.0,8.4,R
2026-03-30,OR,House,0.9201,38.2,D
2026-03-30,OR,Senate,0.9389,19.0,D
2026-03-30,PA,House,0.6594,107.1,D
2026-03-30,PA,Senate,0.2054,23.4,R
2026-03-30,RI,House,0.9559,59.8,D
2026-03-30,RI,Senate,0.9594,30.9,D
2026-03-30,SC,House,0.0612,42.1,R
2026-03-30,SD,House,0.0066,6.3,R
2026-03-30,SD,Senate,0.0058,4.3,R
2026-03-30,TN,House,0.007,25.7,R
2026-03-30,TN,Senate,0.0009,6.5,R
2026-03-30,TX,House,0.2559,68.9,R
2026-03-30,TX,Senate,0.0508,12.2,R
2026-03-30,UT,House,0.0127,17.9,R
2026-03-30,UT,Senate,0.0003,6.7,R
2026-03-30,VT,House,0.9696,120.9,D
2026-03-30,VT,Senate,0.9939,27.0,D
2026-03-30,WA,House,0.9473,63.1,D
2026-03-30,WA,Senate,0.9826,29.8,D
2026-03-30,WI,Assembly,0.5037,50.0,D
2026-03-30,WI,Senate,0.8085,18.2,D
2026-03-30,WV,House of Delegates,0.0009,12.6,R
2026-03-30,WV,Senate,0.0,2.1,R
2026-03-30,WY,House,0.0036,7.6,R
2026-03-30,WY,Senate,0.0,2.5,R
2026-03-31,AK,House,0.0675,16.4,Coalition
2026-03-31,AK,Senate,0.0285,8.9,Coalition
2026-03-31,AL,House,0.0129,30.0,R
2026-03-31,AL,Senate,0.0059,8.9,R
2026-03-31,AR,House,0.0094,23.3,R
2026-03-31,AR,Senate,0.0004,6.7,R
2026-03-31,AZ,House,0.402,29.8,R
2026-03-31,AZ,Senate,0.4766,15.6,R
2026-03-31,CA,Assembly,0.9903,61.5,D
2026-03-31,CA,Senate,0.9991,30.9,D
2026-03-31,CO,House,0.9606,45.7,D
2026-03-31,CO,Senate,0.9833,23.5,D
2026-03-31,CT,House,0.9472,117.3,D
2026-03-31,CT,Senate,0.9037,27.4,D
2026-03-31,DE,House,0.9692,30.9,D
2026-03-31,DE,Senate,0.9941,15.5,D
2026-03-31,FL,House,0.1809,47.6,R
2026-03-31,FL,Senate,0.0206,13.6,R
2026-03-31,GA,House,0.3219,87.1,R
2026-03-31,GA,Senate,0.1726,25.1,R
2026-03-31,HI,House,0.9962,44.1,D
2026-03-31,HI,Senate,0.9999,21.9,D
2026-03-31,IA,House,0.185,40.9,R
2026-03-31,IA,Senate,0.0127,19.0,R
2026-03-31,ID,House,0.0014,11.0,R
2026-03-31,ID,Senate,0.0003,6.0,R
2026-03-31,IL,House,0.9726,80.5,D
2026-03-31,IL,Senate,0.9964,42.1,D
2026-03-31,IN,House,0.0312,32.8,R
2026-03-31,IN,Senate,0.0022,11.7,R
2026-03-31,KS,House,0.0697,45.3,R
2026-03-31,KY,House,0.0096,21.9,R
2026-03-31,KY,Senate,0.0006,6.9,R
2026-03-31,MA,House,0.9955,137.2,D
2026-03-31,MA,Senate,0.9938,34.4,D
2026-03-31,MD,House of Delegates,0.9962,104.5,D
2026-03-31,MD,Senate,0.9934,35.2,D
2026-03-31,ME,House,0.6462,82.3,D
2026-03-31,ME,Senate,0.8178,21.5,D
2026-03-31,MI,House,0.5364,57.7,D
2026-03-31,MI,Senate,0.5796,20.8,D
2026-03-31,MN,House,0.6878,73.9,D
2026-03-31,MN,Senate,0.6995,37.1,D
2026-03-31,MO,House,0.0398,58.5,R
2026-03-31,MO,Senate,0.001,11.3,R
2026-03-31,MT,House,0.0986,39.8,R
2026-03-31,MT,Senate,0.0153,18.9,R
2026-03-31,NC,House,0.3083,56.5,R
2026-03-31,NC,Senate,0.2316,22.7,R
2026-03-31,ND,House,0.0,10.1,R
2026-03-31,ND,Senate,0.0,6.0,R
2026-03-31,NE,Legislature,0.0051,17.6,R
2026-03-31,NH,House,0.5694,209.7,D
2026-03-31,NH,Senate,0.297,10.8,R
2026-03-31,NM,House,0.9378,45.0,D
2026-03-31,NV,Assembly,0.8624,27.2,D
2026-03-31,NV,Senate,0.9228,12.8,D
2026-03-31,NY,Assembly,0.9708,105.8,D
2026-03-31,NY,Senate,0.9467,42.7,D
2026-03-31,OH,House,0.1263,39.2,R
2026-03-31,OH,Senate,0.0113,11.1,R
2026-03-31,OK,House,0.0049,19.8,R
2026-03-31,OK,Senate,0.0,8.4,R
2026-03-31,OR,House,0.9205,38.2,D
2026-03-31,OR,Senate,0.9393,19.0,D
2026-03-31,PA,House,0.6595,107.1,D
2026-03-31,PA,Senate,0.2056,23.4,R
2026-03-31,RI,House,0.956,59.8,D
2026-03-31,RI,Senate,0.9597,30.9,D
2026-03-31,SC,House,0.0609,42.1,R
2026-03-31,SD,House,0.0066,6.3,R
2026-03-31,SD,Senate,0.0058,4.3,R
2026-03-31,TN,House,0.007,25.7,R
2026-03-31,TN,Senate,0.0009,6.5,R
2026-03-31,TX,House,0.2558,68.9,R
2026-03-31,TX,Senate,0.0507,12.2,R
2026-03-31,UT,House,0.0127,17.9,R
2026-03-31,UT,Senate,0.0003,6.7,R
2026-03-31,VT,House,0.9698,120.9,D
2026-03-31,VT,Senate,0.9941,27.0,D
2026-03-31,WA,House,0.9478,63.1,D
2026-03-31,WA,Senate,0.9826,29.9,D
2026-03-31,WI,Assembly,0.5038,50.0,D
2026-03-31,WI,Senate,0.809,18.2,D
2026-03-31,WV,House of Delegates,0.0008,12.6,R
2026-03-31,WV,Senate,0.0,2.1,R
2026-03-31,WY,House,0.0036,7.6,R
2026-03-31,WY,Senate,0.0,2.5,R
2026-04-01,AK,House,0.0672,16.4,Coalition
2026-04-01,AK,Senate,0.0285,8.9,Coalition
2026-04-01,AL,House,0.0129,30.0,R
2026-04-01,AL,Senate,0.0058,8.9,R
2026-04-01,AR,House,0.0094,23.4,R
2026-04-01,AR,Senate,0.0004,6.7,R
2026-04-01,AZ,House,0.4025,29.8,R
2026-04-01,AZ,Senate,0.4774,15.6,R
2026-04-01,CA,Assembly,0.9903,61.5,D
2026-04-01,CA,Senate,0.9991,30.9,D
2026-04-01,CO,House,0.9608,45.7,D
2026-04-01,CO,Senate,0.9833,23.5,D
2026-04-01,CT,House,0.9479,117.3,D
2026-04-01,CT,Senate,0.9041,27.4,D
2026-04-01,DE,House,0.9693,30.9,D
2026-04-01,DE,Senate,0.9941,15.5,D
2026-04-01,FL,House,0.1811,47.6,R
2026-04-01,FL,Senate,0.0207,13.6,R
2026-04-01,GA,House,0.3223,87.1,R
2026-04-01,GA,Senate,0.173,25.1,R
2026-04-01,HI,House,0.9962,44.2,D
2026-04-01,HI,Senate,0.9999,21.9,D
2026-04-01,IA,House,0.1851,40.9,R
2026-04-01,IA,Senate,0.0127,19.0,R
2026-04-01,ID,House,0.0014,11.1,R
2026-04-01,ID,Senate,0.0003,6.1,R
2026-04-01,IL,House,0.9727,80.5,D
2026-04-01,IL,Senate,0.9964,42.1,D
2026-04-01,IN,House,0.0312,32.8,R
2026-04-01,IN,Senate,0.0022,11.7,R
2026-04-01,KS,House,0.0699,45.3,R
2026-04-01,KY,House,0.0095,21.9,R
2026-04-01,KY,Senate,0.0006,6.9,R
2026-04-01,MA,House,0.9956,137.2,D
2026-04-01,MA,Senate,0.9938,34.4,D
2026-04-01,MD,House of Delegates,0.9963,104.5,D
2026-04-01,MD,Senate,0.9934,35.2,D
2026-04-01,ME,House,0.6519,82.6,D
2026-04-01,ME,Senate,0.8218,21.5,D
2026-04-01,MI,House,0.5373,57.7,D
2026-04-01,MI,Senate,0.5802,20.8,D
2026-04-01,MN,House,0.6884,73.9,D
2026-04-01,MN,Senate,0.7009,37.1,D
2026-04-01,MO,House,0.0398,58.5,R
2026-04-01,MO,Senate,0.001,11.4,R
2026-04-01,MT,House,0.1,39.9,R
2026-04-01,MT,Senate,0.0155,19.0,R
2026-04-01,NC,House,0.3085,56.5,R
2026-04-01,NC,Senate,0.2318,22.7,R
2026-04-01,ND,House,0.0,10.1,R
2026-04-01,ND,Senate,0.0,6.0,R
2026-04-01,NE,Legislature,0.0051,17.6,R
2026-04-01,NH,House,0.5698,209.8,D
2026-04-01,NH,Senate,0.2973,10.8,R
2026-04-01,NM,House,0.9383,45.0,D
2026-04-01,NV,Assembly,0.863,27.2,D
2026-04-01,NV,Senate,0.9235,12.8,D
2026-04-01,NY,Assembly,0.971,105.8,D
2026-04-01,NY,Senate,0.947,42.7,D
2026-04-01,OH,House,0.1265,39.2,R
2026-04-01,OH,Senate,0.0113,11.1,R
2026-04-01,OK,House,0.0049,19.8,R
2026-04-01,OK,Senate,0.0,8.4,R
2026-04-01,OR,House,0.9214,38.2,D
2026-04-01,OR,Senate,0.9397,19.0,D
2026-04-01,PA,House,0.6606,107.1,D
2026-04-01,PA,Senate,0.2056,23.4,R
2026-04-01,RI,House,0.9562,59.8,D
2026-04-01,RI,Senate,0.9602,30.9,D
2026-04-01,SC,House,0.0609,42.1,R
2026-04-01,SD,House,0.0066,6.4,R
2026-04-01,SD,Senate,0.0058,4.3,R
2026-04-01,TN,House,0.007,25.7,R
2026-04-01,TN,Senate,0.0009,6.5,R
2026-04-01,TX,House,0.256,69.0,R
2026-04-01,TX,Senate,0.0507,12.2,R
2026-04-01,UT,House,0.0127,17.9,R
2026-04-01,UT,Senate,0.0003,6.7,R
2026-04-01,VT,House,0.9702,121.0,D
2026-04-01,VT,Senate,0.9942,27.0,D
2026-04-01,WA,House,0.948,63.1,D
2026-04-01,WA,Senate,0.9828,29.9,D
2026-04-01,WI,Assembly,0.5044,50.0,D
2026-04-01,WI,Senate,0.8094,18.2,D
2026-04-01,WV,House of Delegates,0.0008,12.6,R
2026-04-01,WV,Senate,0.0,2.1,R
2026-04-01,WY,House,0.0036,7.7,R
2026-04-01,WY,Senate,0.0,2.5,R
2026-04-02,AK,House,0.0672,16.4,Coalition
2026-04-02,AK,Senate,0.0285,8.9,Coalition
2026-04-02,AL,House,0.0129,30.0,R
2026-04-02,AL,Senate,0.0058,8.9,R
2026-04-02,AR,House,0.0094,23.4,R
2026-04-02,AR,Senate,0.0004,6.7,R
2026-04-02,AZ,House,0.4029,29.9,R
2026-04-02,AZ,Senate,0.4777,15.6,R
2026-04-02,CA,Assembly,0.9904,61.5,D
2026-04-02,CA,Senate,0.9991,30.9,D
2026-04-02,CO,House,0.9611,45.8,D
2026-04-02,CO,Senate,0.9833,23.5,D
2026-04-02,CT,House,0.9482,117.3,D
2026-04-02,CT,Senate,0.9047,27.4,D
2026-04-02,DE,House,0.9695,30.9,D
2026-04-02,DE,Senate,0.9942,15.5,D
2026-04-02,FL,House,0.1812,47.6,R
2026-04-02,FL,Senate,0.0207,13.6,R
2026-04-02,GA,House,0.3224,87.1,R
2026-04-02,GA,Senate,0.1727,25.1,R
2026-04-02,HI,House,0.9963,44.2,D
2026-04-02,HI,Senate,0.9999,21.9,D
2026-04-02,IA,House,0.1856,40.9,R
2026-04-02,IA,Senate,0.0127,19.0,R
2026-04-02,ID,House,0.0013,11.1,R
2026-04-02,ID,Senate,0.0003,6.1,R
2026-04-02,IL,House,0.973,80.5,D
2026-04-02,IL,Senate,0.9964,42.1,D
2026-04-02,IN,House,0.0312,32.8,R
2026-04-02,IN,Senate,0.0022,11.7,R
2026-04-02,KS,House,0.0699,45.3,R
2026-04-02,KY,House,0.0095,21.9,R
2026-04-02,KY,Senate,0.0006,6.9,R
2026-04-02,MA,House,0.9956,137.3,D
2026-04-02,MA,Senate,0.9938,34.4,D
2026-04-02,MD,House of Delegates,0.9964,104.5,D
2026-04-02,MD,Senate,0.9934,35.2,D
2026-04-02,ME,House,0.652,82.6,D
2026-04-02,ME,Senate,0.8221,21.5,D
2026-04-02,MI,House,0.5379,57.7,D
2026-04-02,MI,Senate,0.5808,20.8,D
2026-04-02,MN,House,0.689,73.9,D
2026-04-02,MN,Senate,0.7018,37.1,D
2026-04-02,MO,House,0.0395,58.5,R
2026-04-02,MO,Senate,0.001,11.4,R
2026-04-02,MT,House,0.0986,39.8,R
2026-04-02,MT,Senate,0.0152,19.0,R
2026-04-02,NC,House,0.3084,56.5,R
2026-04-02,NC,Senate,0.2316,22.7,R
2026-04-02,ND,House,0.0,10.1,R
2026-04-02,ND,Senate,0.0,6.0,R
2026-04-02,NE,Legislature,0.0051,17.6,R
2026-04-02,NH,House,0.5703,209.8,D
2026-04-02,NH,Senate,0.2974,10.8,R
2026-04-02,NM,House,0.9387,45.1,D
2026-04-02,NV,Assembly,0.8638,27.2,D
2026-04-02,NV,Senate,0.9239,12.8,D
2026-04-02,NY,Assembly,0.9711,105.8,D
2026-04-02,NY,Senate,0.9472,42.7,D
2026-04-02,OH,House,0.1264,39.2,R
2026-04-02,OH,Senate,0.0113,11.1,R
2026-04-02,OK,House,0.0049,19.8,R
2026-04-02,OK,Senate,0.0,8.4,R
2026-04-02,OR,House,0.9218,38.2,D
2026-04-02,OR,Senate,0.9399,19.0,D
2026-04-02,PA,House,0.6612,107.1,D
2026-04-02,PA,Senate,0.2057,23.4,R
2026-04-02,RI,House,0.9563,59.8,D
2026-04-02,RI,Senate,0.9603,30.9,D
2026-04-02,SC,House,0.0609,42.1,R
2026-04-02,SD,House,0.0066,6.4,R
2026-04-02,SD,Senate,0.0058,4.3,R
2026-04-02,TN,House,0.0069,25.7,R
2026-04-02,TN,Senate,0.0009,6.5,R
2026-04-02,TX,House,0.256,69.0,R
2026-04-02,TX,Senate,0.0506,12.2,R
2026-04-02,UT,House,0.0127,17.9,R
2026-04-02,UT,Senate,0.0003,6.7,R
2026-04-02,VT,House,0.9706,121.0,D
2026-04-02,VT,Senate,0.9942,27.0,D
2026-04-02,WA,House,0.9482,63.1,D
2026-04-02,WA,Senate,0.9829,29.9,D
2026-04-02,WI,Assembly,0.5048,50.0,D
2026-04-02,WI,Senate,0.8098,18.2,D
2026-04-02,WV,House of Delegates,0.0008,12.6,R
2026-04-02,WV,Senate,0.0,2.1,R
2026-04-02,WY,House,0.0036,7.7,R
2026-04-02,WY,Senate,0.0,2.5,R
2026-04-03,AK,House,0.0669,16.4,Coalition
2026-04-03,AK,Senate,0.0285,8.9,Coalition
2026-04-03,AL,House,0.0129,30.0,R
2026-04-03,AL,Senate,0.0057,8.9,R
2026-04-03,AR,House,0.0094,23.4,R
2026-04-03,AR,Senate,0.0004,6.7,R
2026-04-03,AZ,House,0.4029,29.9,R
2026-04-03,AZ,Senate,0.4778,15.6,R
2026-04-03,CA,Assembly,0.9904,61.5,D
2026-04-03,CA,Senate,0.9991,30.9,D
2026-04-03,CO,House,0.9612,45.8,D
2026-04-03,CO,Senate,0.9834,23.5,D
2026-04-03,CT,House,0.9488,117.4,D
2026-04-03,CT,Senate,0.905,27.4,D
2026-04-03,DE,House,0.9697,30.9,D
2026-04-03,DE,Senate,0.9943,15.5,D
2026-04-03,FL,House,0.1829,47.7,R
2026-04-03,FL,Senate,0.0211,13.6,R
2026-04-03,GA,House,0.3226,87.1,R
2026-04-03,GA,Senate,0.1725,25.1,R
2026-04-03,HI,House,0.9963,44.2,D
2026-04-03,HI,Senate,0.9999,21.9,D
2026-04-03,IA,House,0.1856,40.9,R
2026-04-03,IA,Senate,0.0127,19.0,R
2026-04-03,ID,House,0.0013,11.1,R
2026-04-03,ID,Senate,0.0003,6.1,R
2026-04-03,IL,House,0.9732,80.5,D
2026-04-03,IL,Senate,0.9964,42.1,D
2026-04-03,IN,House,0.031,32.8,R
2026-04-03,IN,Senate,0.0022,11.7,R
