race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
IN-08,house,IN,08,Mary Allen,Mark Messmer,DEM,REP,REP,REP,-37.62,0.0,100.0,Safe R,-35.75,5.28,-37.62,-0.95,-5.33,-0.88,-36.49,-1.13,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,294502,1171366,0,179308,713500,0,0,0,115194,664972,0,107411,5915,0,23845,421375,0,1929,3500,0,0,6250,0,31.19,68.81,0.0,72567,160111,0,0,232678
IN-09,house,IN,09,Brad Meyer,Erin Houchin,DEM,REP,REP,REP,-29.89,0.2,99.8,Safe R,-29.74,5.28,-29.89,-1.88,-2.69,-0.86,-30.39,0.5,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,105510,1856572,0,17840,1183066,0,0,0,81901,1415551,0,21487,23017,0,0,1041193,0,11339,931,0,11339,0,0,35.06,64.94,0.0,86743,160701,0,0,247444
KS-01,house,KS,01,Lauren Reinhold,Tracey Mann,DEM,REP,REP,REP,-31.41,0.1,99.9,Safe R,-28.87,5.28,-31.41,-2.06,-5.4,-0.35,-31.85,0.44,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,48261,1488465,0,4784,2713324,0,0,0,43478,528838,0,13201,10184,0,0,598040,0,4601,0,0,4000,0,0,34.3,65.7,0.0,74556,142829,0,0,217385
KS-02,house,KS,02,Don Coover,Derek Schmidt,DEM,REP,REP,REP,-17.22,4.5,95.5,Safe R,-16.45,5.28,-17.22,-0.47,-5.18,-0.41,-20.06,2.83,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,758823,1457605,0,244286,939168,0,0,0,514537,556938,0,240192,55452,0,33500,505500,0,7000,0,0,0,2898,0,41.39,58.61,0.0,89204,126328,0,0,215532
KS-03,house,KS,03,Sharice Davids,Eric Jenkins,DEM,REP,DEM,DEM,21.54,98.3,1.7,Safe D,6.53,5.28,21.54,3.0,7.29,-0.55,4.17,17.37,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3690440,18916,0,1724212,12284,0,0,0,2369484,6633,0,1119972,986,0,807231,10000,0,0,1790,0,0,1790,0,60.77,39.23,0.0,169138,109175,0,0,278313
KS-04,house,KS,04,Katy Tyndell,Ron Estes,DEM,REP,REP,REP,-22.68,1.3,98.7,Safe R,-20.83,5.28,-22.68,-1.43,-5.29,-0.42,-23.7,1.02,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,234455,1855035,0,72896,1757677,0,0,0,161558,1295634,0,38412,9091,0,0,1090100,0,600,0,0,0,0,0,38.66,61.34,0.0,84306,133777,0,0,218084
KY-01,house,KY,01,Drew Williams,James Comer,DEM,REP,REP,REP,-46.08,0.0,100.0,Safe R,-46.22,5.28,-46.08,-1.84,-2.5,-0.8,-47.91,1.83,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,118755,1899533,0,20182,3041112,0,0,0,98532,2067643,0,69518,692697,0,5000,426900,0,1700,0,0,1700,0,0,26.96,73.04,0.0,64702,175273,0,0,239975
KY-02,house,KY,02,Megan Wingfield,Brett Guthrie,DEM,REP,REP,REP,-43.75,0.0,100.0,Safe R,-40.33,5.28,-43.75,-3.32,-4.58,-0.81,-41.93,-1.82,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,7539,4707593,0,1197,1718271,0,0,80276,6342,3355566,0,6104,8727,0,0,3025480,0,0,0,0,0,2295,0,28.12,71.88,0.0,69183,176818,0,0,246001
KY-03,house,KY,03,Morgan McGarvey,Maria Rodriguez,DEM,REP,DEM,DEM,33.2,99.9,0.1,Safe D,20.42,5.28,33.2,2.21,5.67,-0.38,19.27,13.93,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1633684,38069,0,1813760,15672,0,0,0,1083341,22297,0,157955,4269,0,538001,5500,0,0,0,0,0,0,0,66.6,33.4,0.0,155090,77772,0,0,232862
KY-04,house,KY,04,Melissa Strange,Ed Gallrein,DEM,REP,,REP,-31.12,0.1,99.9,Safe R,-35.1,5.28,-31.12,-0.46,0.0,-0.84,-36.16,5.04,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,94464,3567324,0,11145,179309,0,8366952,5378133,83319,3388014,0,12513,396242,0,0,56130,0,20000,0,0,20000,0,0,34.44,65.56,0.0,90408,172100,0,0,262508
KY-05,house,KY,05,Ned Pillersdorf,Harold Rogers,DEM,REP,REP,REP,-61.27,0.0,100.0,Safe R,-62.89,5.28,-61.27,-1.02,-1.67,-0.98,-64.67,3.4,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,182281,849758,0,91274,874716,0,0,0,91006,946293,0,29940,1147,0,250,314150,0,62875,0,0,0,0,0,19.36,80.64,0.0,42941,178813,0,0,221754
KY-06,house,KY,06,Zach Dembo,Ralph Alvarado,DEM,REP,,REP,-7.93,21.6,78.4,Likely R,-14.08,5.28,-9.48,-0.01,0.0,-0.67,-15.31,7.38,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,44.91,44.86,4,-2.95,0.237,1463855,1521813,0,491275,398018,0,286464,168599,972579,1123795,0,161118,11113,0,58150,263541,0,3665,57245,0,0,0,0,46.03,53.97,0.0,114655,134414,0,0,249069
LA-01,house,LA,01,Lauren Jewett,Steve Scalise,DEM,REP,REP,REP,-46.96,0.0,100.0,Safe R,-39.86,5.28,-46.96,-3.01,-9.01,-0.35,-39.08,-7.88,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,142677,10638030,0,11884,3885942,0,0,0,130793,10883241,0,55075,325922,0,1250,171500,0,1272,0,0,0,0,0,26.52,73.48,0.0,66983,185585,0,0,252568
LA-02,house,LA,02,Troy Carter,Republican candidate (LA-02),DEM,REP,DEM,DEM,63.31,100.0,0.0,Safe D,49.58,5.28,63.31,0.0,8.23,0.23,48.71,14.61,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,1412697,0,0,382786,0,0,0,0,1539321,0,0,4075,0,0,950717,0,0,0,0,0,24914,0,0,81.66,18.34,0.0,179425,40307,0,0,219732
LA-03,house,LA,03,Tia Lebrun,Clay Higgins,DEM,REP,REP,REP,-36.93,0.0,100.0,Safe R,-36.01,5.28,-36.93,-2.05,-3.74,-0.41,-36.65,-0.28,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,6968,822841,0,3465,595415,0,0,0,4102,551995,0,1043,87799,0,0,132500,0,2350,0,0,2350,0,0,31.54,68.46,0.0,74749,162272,0,0,237021
LA-04,house,LA,04,Matthew Gromlich,Mike Johnson,DEM,REP,REP,REP,-39.75,0.0,100.0,Safe R,-33.73,5.28,-39.75,-3.14,-7.75,-0.41,-34.59,-5.16,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,268772,20976864,0,10175,9613157,0,0,0,258532,12616083,0,38644,3867677,0,0,1813700,0,203058,0,0,200000,0,0,30.13,69.87,0.0,67389,156307,0,0,223696
LA-05,house,LA,05,Dan McKay,Blake Miguez,DEM,REP,,REP,-28.47,0.3,99.7,Safe R,-33.36,5.28,-28.47,0.0,0.0,-0.39,-34.39,5.92,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,90000,0,0,-19056,0,0,0,0,109075,0,0,23786,0,0,0,0,0,39238,0,0,39238,0,0,35.77,64.23,0.0,80341,144282,0,0,224623
LA-06,house,LA,06,Democratic candidate (LA-06),Peter Williams,DEM,REP,,DEM,-27.97,0.3,99.7,Safe R,-32.88,5.28,-27.97,0.0,0.0,-0.37,-32.4,4.43,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.02,63.98,0.0,89046,158197,0,0,247243
MA-01,house,MA,01,Richard Neal,Republican candidate (MA-01),DEM,REP,DEM,DEM,24.98,99.3,0.7,Safe D,18.15,5.28,24.98,0.0,1.67,-0.12,13.91,11.06,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2462685,0,0,3276321,0,0,0,0,3074234,0,0,9311,0,0,1557500,0,0,0,0,0,0,0,0,62.49,37.51,0.0,166815,100136,0,0,266951
MA-02,house,MA,02,Jim McGovern,Republican candidate (MA-02),DEM,REP,DEM,DEM,34.6,100.0,0.0,Safe D,28.1,5.28,34.6,0.0,1.67,-0.45,24.29,10.31,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,864676,0,0,348736,0,0,0,0,910105,0,0,165653,0,0,233100,0,0,0,0,0,0,0,0,67.3,32.7,0.0,181349,88122,0,0,269471
MA-03,house,MA,03,Lori Trahan,Gary Grossi,DEM,REP,DEM,DEM,33.17,99.9,0.1,Safe D,23.61,5.28,33.17,2.54,1.67,0.08,19.39,13.78,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1639978,7121,0,1773389,5775,0,0,0,1321741,1346,0,0,1086,0,813250,600,0,0,4000,0,0,4000,0,66.59,33.41,0.0,167286,83945,0,0,251231
MA-04,house,MA,04,Jake Auchincloss,Republican candidate (MA-04),DEM,REP,DEM,DEM,30.65,99.9,0.1,Safe D,24.43,5.28,30.65,0.0,1.67,-0.72,20.13,10.52,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3630329,0,0,7341766,0,0,189528,0,1271790,0,0,34036,0,0,727250,0,0,0,0,0,0,0,0,65.33,34.67,0.0,186028,98739,0,0,284768
MA-05,house,MA,05,Katherine Clark,Republican candidate (MA-05),DEM,REP,DEM,DEM,56.27,100.0,0.0,Safe D,49.79,5.28,56.27,0.0,1.67,-0.46,46.35,9.93,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4503671,0,0,2047792,0,0,0,0,3781770,0,0,86343,0,0,1838507,0,0,0,0,0,0,0,0,78.14,21.86,0.0,205044,57376,0,0,262420
MA-06,house,MA,06,Daniel Koh,John Field,DEM,REP,,DEM,29.41,99.8,0.2,Safe D,24.63,5.28,29.41,0.0,0.0,-0.5,21.09,8.32,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4716543,0,0,1994307,0,0,1760631,35000,2723575,0,0,214320,0,0,105550,0,0,93505,0,0,69000,0,0,64.71,35.29,0.0,196199,107018,0,0,303217
MA-07,house,MA,07,Ayanna Pressley,Republican candidate (MA-07),DEM,REP,DEM,DEM,77.06,100.0,0.0,Safe D,69.8,5.28,77.06,0.0,1.67,0.32,65.14,11.92,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1204995,0,0,76201,0,0,0,0,1247015,0,0,330117,0,0,79755,0,0,0,0,0,0,0,0,88.53,11.47,0.0,173739,22506,0,0,196246
MA-08,house,MA,08,Stephen Lynch,Gavin Solomon,DEM,REP,DEM,DEM,46.38,100.0,0.0,Safe D,31.2,5.28,46.38,0.0,10.45,-0.55,26.99,19.39,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,910160,0,0,642256,0,0,77931,213732,1356628,0,0,30667,0,0,339200,0,0,0,0,0,0,0,0,73.19,26.81,0.0,201407,73774,0,0,275181
MA-09,house,MA,09,Bill Keating,Robert MacAllister,DEM,REP,DEM,DEM,23.45,98.9,1.1,Safe D,14.67,5.28,23.45,0.56,3.67,-0.73,10.94,12.5,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,422462,175122,0,495522,35051,0,0,0,592807,140071,0,49162,25576,0,170100,1250,0,0,1005,0,0,1005,0,61.72,38.28,0.0,198798,123285,0,0,322083
MD-01,house,MD,01,Dan Schwartz,Andy Harris,DEM,REP,REP,REP,-15.44,6.4,93.6,Likely R,-15.56,5.28,-15.33,-0.86,-3.57,-0.61,-17.31,1.87,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,39.0,52.0,1,-16.0,0.167,695170,2319668,0,72575,1853603,0,26174,15256,622594,1221001,0,292096,527134,0,11600,443459,0,15568,0,0,34175,0,0,42.28,57.72,0.0,126391,172544,0,0,298934
MD-02,house,MD,02,Johnny Olszewski,Dave Wallace,DEM,REP,DEM,DEM,31.78,99.9,0.1,Safe D,20.66,5.28,31.78,2.06,4.22,-0.44,18.95,12.83,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1040390,20194,0,614275,3073,0,0,0,592706,17122,0,26185,3334,0,334224,0,0,0,1200,0,0,1000,0,65.89,34.11,0.0,182343,94392,0,0,276734
MD-03,house,MD,03,Sarah Elfreth,Berney Flowers,DEM,REP,DEM,DEM,35.54,100.0,0.0,Safe D,25.88,5.28,35.54,2.21,2.59,-0.41,24.49,11.05,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1141516,12708,0,335826,2016,0,0,0,836430,14404,0,64297,3422,0,441881,4750,0,649,0,0,0,0,0,67.77,32.23,0.0,197824,94073,0,0,291896
MD-04,house,MD,04,Glenn Ivey,George McDermott,DEM,REP,DEM,DEM,87.24,100.0,0.0,Safe D,79.36,5.28,87.24,0.0,1.67,0.93,75.67,11.57,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,674406,0,0,459226,0,0,0,0,520568,0,0,31930,0,0,338250,0,0,0,0,0,0,0,0,93.62,6.38,0.0,185719,12659,0,0,198379
MD-05,house,MD,05,Adrian Boafo,Chris Chaffee,DEM,REP,,DEM,40.47,100.0,0.0,Safe D,35.77,5.28,40.47,0.0,-0.45,-0.13,34.05,6.42,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1676916,0,0,91867,0,0,12093528,0,1585049,0,0,21486,0,0,116745,0,0,0,0,0,7400,0,0,70.24,29.76,0.0,212134,89893,0,0,302027
MD-06,house,MD,06,April McClain Delaney,Robin Ficker,DEM,REP,DEM,DEM,19.8,97.4,2.6,Safe D,8.15,5.28,19.8,2.47,4.17,-0.26,5.93,13.88,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12308220,403934,0,307611,401,0,516368,42387,12013488,403533,0,34837,1072,0,377303,0,0,11000000,402862,0,14873000,402862,0,59.9,40.1,0.0,163687,109570,0,0,273257
MD-07,house,MD,07,Kweisi Mfume,Scott Collier,DEM,REP,DEM,DEM,72.54,100.0,0.0,Safe D,63.24,5.28,72.54,0.0,3.9,0.12,60.49,12.05,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,415174,0,0,702810,0,0,0,0,406290,0,0,8064,0,0,233750,0,0,0,0,0,0,0,0,86.27,13.73,0.0,183567,29212,0,0,212779
MD-08,house,MD,08,Jamie Raskin,Cheryl Riley,DEM,REP,DEM,DEM,70.03,100.0,0.0,Safe D,61.09,5.28,70.03,3.54,-0.02,0.14,58.06,11.98,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,7425389,16590,0,7893447,1806,0,0,0,4497145,15372,0,3050018,4483,0,395799,0,0,0,0,0,0,0,0,85.02,14.98,0.0,231947,40880,0,0,272827
ME-01,house,ME,01,Chellie Pingree,Ronald Russell,DEM,REP,DEM,DEM,30.82,99.9,0.1,Safe D,21.72,5.28,30.82,1.0,3.77,-0.95,22.33,8.49,True,False,,2,Chellie Pingree,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,429634,75680,0,423112,20023,0,0,0,422200,69878,0,69003,7445,0,237050,6819,0,0,1000,0,20000,4537,0,65.41,34.59,0.0,199881,105691,0,0,305572
ME-02,house,ME,02,Matthew Dunlap,Paul LePage,DEM,REP,,DEM,-5.12,30.9,69.1,Lean R,-9.43,5.28,-5.61,-0.46,0.0,-1.0,-9.72,4.6,True,False,,2,Paul LePage,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,47.91,48.13,3,-2.42,0.152,1205432,2563901,0,228649,1685710,0,482441,16616,976783,878191,0,646576,167616,0,13500,408301,0,10000,0,0,0,0,0,47.44,52.56,0.0,131114,145276,0,0,276390
MI-01,house,MI,01,Callie Barr,Jack Bergman,DEM,REP,REP,REP,-12.52,10.8,89.2,Likely R,-17.16,5.28,-12.52,-0.61,1.0,-1.03,-21.52,9.0,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,824341,1917574,0,530725,660163,0,0,18250,301257,1368361,0,100309,151276,0,64250,756925,0,0,0,0,0,0,0,43.74,56.26,0.0,148744,191319,0,0,340063
MI-02,house,MI,02,Benjamin Ambrose,John Moolenaar,DEM,REP,REP,REP,-27.46,0.4,99.6,Safe R,-25.82,5.28,-27.46,-1.9,-4.17,-0.85,-30.54,3.08,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,85094,1652235,0,21868,1905561,0,0,0,62840,1028618,0,19434,35444,0,250,549373,0,0,0,0,0,27361,0,36.27,63.73,0.0,112127,197014,0,0,309141
MI-03,house,MI,03,Hillary Scholten,Terri DeBoer,DEM,REP,DEM,DEM,21.79,98.4,1.6,Safe D,11.84,5.28,21.79,0.83,4.28,-0.43,7.95,13.84,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2329122,551697,0,1356573,361355,0,0,562026,1322264,190342,0,169694,7983,0,696370,12000,0,0,0,0,0,19951,0,60.9,39.1,0.0,182285,117048,0,0,299333
MI-04,house,MI,04,Sean McCann,Bill Huizenga,DEM,REP,REP,REP,-1.54,43.7,56.3,Toss-up,-1.32,5.28,-1.76,-0.26,-4.89,-0.57,-5.61,4.07,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,47.46,45.22,3,-0.29,0.15,2620011,4093991,0,1686240,2268747,0,1195618,511996,933771,1934284,0,454574,214513,0,316050,1580550,0,0,0,0,0,0,0,49.23,50.77,0.0,149539,154204,0,0,303743
MI-05,house,MI,05,Christian Vukasovich,Tim Walberg,DEM,REP,REP,REP,-25.25,0.7,99.3,Safe R,-22.53,5.28,-25.25,-2.12,-5.07,-0.8,-27.41,2.16,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55756,1742399,0,13290,993833,0,0,0,42467,1658017,0,14490,66697,0,3000,786598,0,0,0,0,0,0,0,37.38,62.62,0.0,110509,185151,0,0,295660
MI-06,house,MI,06,Debbie Dingell,Heather Smiley,DEM,REP,DEM,DEM,38.92,100.0,0.0,Safe D,28.65,5.28,38.92,0.0,5.67,-0.69,23.92,14.99,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1193712,0,0,414935,0,0,0,0,1122149,0,0,69239,0,0,691593,0,0,0,0,0,0,0,0,69.46,30.54,0.0,225731,99259,0,0,324990
MI-07,house,MI,07,William Lawrence,Tom Barrett,DEM,REP,REP,REP,2.06,58.3,41.7,Toss-up,3.22,5.28,2.85,-1.12,-3.8,-0.73,-1.33,3.39,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,48.08,46.08,2,-1.0,0.204,1119198,6306828,0,383116,2871872,0,1290564,2204944,736082,3457356,0,290681,1642639,0,39844,1470275,0,13072,0,0,10000,2809,0,51.03,48.97,0.0,165429,158747,0,0,324176
MI-08,house,MI,08,Kristen McDonald Rivet,Thomas J. Smith,DEM,REP,DEM,DEM,20.03,97.5,2.5,Safe D,3.28,5.28,20.03,2.23,9.86,-0.62,-2.01,22.03,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5644876,243238,0,4254099,219799,0,27821,0,1407808,23439,0,392735,1385,0,1533240,0,0,0,7605,0,0,7600,0,60.01,39.99,0.0,182232,121418,0,0,303650
MI-09,house,MI,09,Ray Pooley,Lisa McClain,DEM,REP,REP,REP,-32.25,0.1,99.9,Safe R,-28.06,5.28,-32.25,-3.38,-5.22,-0.87,-32.75,0.5,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,8084,5242309,0,4942,1536890,0,0,0,3142,4312277,0,4295,964382,0,0,1454798,0,0,0,0,0,0,0,33.87,66.13,0.0,115382,225249,0,0,340631
MI-10,house,MI,10,Christina Hines,Michael Bouchard Jr.,DEM,REP,,REP,2.04,58.2,41.8,Toss-up,-1.27,5.28,3.11,-0.15,0.0,-0.75,-6.68,8.73,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,44.99,44.98,2,-2.98,0.175,1211489,1623745,0,158196,1144520,0,500000,211905,1053292,479225,0,269873,108726,0,75763,124500,0,0,0,0,0,124275,0,51.02,48.98,0.0,155802,149558,0,0,305360
MI-11,house,MI,11,Jeremy Moss,Ethan Baker,DEM,REP,,DEM,27.51,99.7,0.3,Safe D,21.27,5.28,27.51,1.6,0.0,-0.64,16.42,11.09,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1485178,141876,0,352517,121125,0,399495,20000,1132661,21751,0,93323,6975,0,141950,1000,0,7000,0,0,0,0,0,63.76,36.24,0.0,205471,116811,0,0,322281
MI-12,house,MI,12,Rashida Tlaib,James D. Hooper,DEM,REP,DEM,DEM,59.54,100.0,0.0,Safe D,46.32,5.28,59.54,2.96,5.22,-0.24,39.62,19.92,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2756214,775,0,3434433,8381,0,0,10000,3585336,1411,0,793973,525,0,37150,0,0,0,0,0,0,533,0,79.77,20.23,0.0,208036,52757,0,0,260793
MI-13,house,MI,13,Donavan McKinney,T.P. Nykoriak,DEM,REP,,DEM,54.18,100.0,0.0,Safe D,48.82,5.28,54.18,0.0,0.0,0.08,42.28,11.89,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1372309,0,0,142854,0,0,1983888,268690,1229455,0,0,577662,0,0,91383,0,0,0,0,0,0,0,0,77.09,22.91,0.0,180726,53715,0,0,234440
MN-01,house,MN,01,Jake Johnson,Brad Finstad,DEM,REP,REP,REP,-6.33,26.5,73.5,Lean R,-9.19,5.28,-6.3,-0.01,-1.67,-0.71,-12.23,5.91,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,41.49,47.93,2,-6.49,0.15,2000547,2030569,0,1011593,1283923,0,7063,0,988953,808055,0,729421,147427,0,108500,966407,0,5372,0,0,0,0,0,46.84,53.16,0.0,127718,144972,0,0,272690
MN-02,house,MN,02,Matt Little,Eric Pratt,DEM,REP,,DEM,12.75,89.6,10.4,Likely D,8.43,5.28,13.59,0.52,0.0,-0.64,5.95,6.8,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,45.0,40.0,1,8.0,0.15,923277,511213,0,127543,254373,0,475327,17393,796236,256841,0,145833,31473,0,42370,48000,0,162000,112100,0,131000,105000,0,56.38,43.62,0.0,168370,130289,0,0,298658
MN-03,house,MN,03,Kelly Morrison,Tyler Bass,DEM,REP,DEM,DEM,29.95,99.8,0.2,Safe D,23.71,5.28,29.95,0.0,1.67,-0.71,21.72,8.23,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1361933,0,0,413942,0,0,0,0,973380,0,0,95446,0,0,208783,0,0,7000,0,0,0,0,0,64.97,35.03,0.0,193259,104180,0,0,297440
MN-04,house,MN,04,Betty McCollum,Paul Wikstrom,DEM,REP,DEM,DEM,47.7,100.0,0.0,Safe D,39.41,5.28,47.7,2.11,1.5,-0.6,36.47,11.23,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1251583,28031,0,498697,2205,0,0,0,1307805,14744,0,42962,5364,0,458800,5000,0,0,0,0,0,0,0,73.85,26.15,0.0,195717,69304,0,0,265021
MN-05,house,MN,05,Ilhan Omar,John Nagel,DEM,REP,DEM,DEM,66.14,100.0,0.0,Safe D,66.24,5.28,66.14,1.5,-6.48,-0.4,63.54,2.59,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5829715,747046,0,1347365,46922,0,0,0,4806570,700125,0,3688613,572704,0,73828,263,0,0,0,0,0,33270,0,83.07,16.93,0.0,214798,43783,0,0,258581
MN-06,house,MN,06,Doug Chapin,Tom Emmer,DEM,REP,REP,REP,-16.87,4.8,95.2,Safe R,-17.38,5.28,-16.87,-2.25,-1.67,-0.85,-20.07,3.2,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,438700,9786064,0,70293,4496007,0,0,0,368407,6978508,0,163570,691336,0,8234,2244251,0,73351,0,0,50000,0,0,41.57,58.43,0.0,125694,176698,0,0,302392
MN-07,house,MN,07,Erik Osberg,Michelle Fischbach,DEM,REP,REP,REP,-31.89,0.1,99.9,Safe R,-33.73,5.28,-31.89,-0.93,-1.67,-0.84,-37.1,5.21,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,334945,1286028,0,114432,919823,0,0,0,220512,777286,0,120827,152054,0,1000,729549,0,24237,0,0,0,0,0,34.06,65.94,0.0,95599,185107,0,0,280706
MN-08,house,MN,08,Trina Swanson,Pete Stauber,DEM,REP,REP,REP,-9.92,16.3,83.7,Likely R,-11.19,5.28,-9.92,-1.29,-1.67,-1.06,-14.53,4.61,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,316706,1996898,0,90423,1200836,0,0,0,226283,1324555,0,119200,136304,0,10200,931660,0,0,0,0,0,0,0,45.04,54.96,0.0,136131,166125,0,0,302256
MO-01,house,MO,01,Wesley Bell,Paul Berry,DEM,REP,DEM,DEM,68.13,100.0,0.0,Safe D,58.87,5.28,68.13,0.0,4.17,-0.19,58.61,9.52,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3561712,0,0,1094094,0,0,986770,84743,2901538,0,0,59864,0,0,590796,0,0,0,0,0,0,0,0,84.07,15.93,0.0,186252,35304,0,0,221556
MO-02,house,MO,02,Fred Wellman,Ann Wagner,DEM,REP,REP,REP,-10.89,14.1,85.9,Likely R,-11.95,5.28,-11.75,-0.82,-3.37,-0.9,-11.57,0.68,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,41.0,44.0,1,-6.0,0.15,1155880,3528095,0,242217,4227396,0,0,0,913662,2411928,0,513808,651487,0,53250,1143239,0,410,0,0,0,0,0,44.56,55.44,0.0,131279,163363,0,0,294642
