race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
IN-01,house,IN,01,Frank Mrvan,Barb Regnitz,DEM,REP,DEM,DEM,15.04,93.2,6.8,Likely D,2.9,5.5,15.04,0.0,6.67,-0.03,0.4,14.64,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2386268,2376256,0,1336696,1800689,0,0,0,1138032,575567,0,179981,18850,0,1023820,39610,0,0,2156925,0,0,2000000,0,57.52,42.48,0.0,131700,97258,0,0,228958
IN-02,house,IN,02,Jamee Decio,Rudy Yakym,DEM,REP,REP,REP,-25.69,0.6,99.4,Safe R,-26.05,5.5,-25.69,-1.93,-2.73,-0.48,-26.92,1.23,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,355589,5246030,0,104496,855313,0,0,0,251093,5000296,0,15296,1170154,0,0,1286014,0,302694,0,0,225039,0,0,37.16,62.84,0.0,77926,131798,0,0,209724
IN-03,house,IN,03,Kelly Thompson,Marlin Stutzman,DEM,REP,REP,REP,-29.72,0.2,99.8,Safe R,-31.69,5.5,-29.72,-1.17,-1.67,-0.69,-31.73,2.01,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,136340,839565,0,6039,101923,0,0,0,130301,786959,0,0,88046,0,0,367700,0,17908,0,0,0,60000,0,35.14,64.86,0.0,79004,145814,0,0,224818
IN-04,house,IN,04,Drew Cox,Jim Baird,DEM,REP,REP,REP,-30.95,0.1,99.9,Safe R,-30.19,5.5,-30.95,-1.09,-4.47,-0.7,-29.88,-1.07,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,20377,358293,0,6863,91561,0,200000,531743,13514,481342,0,9763,68518,0,0,197200,0,500,0,0,500,383899,0,34.53,65.47,0.0,80718,153075,0,0,233792
IN-05,house,IN,05,J.D. Ford,Victoria Spartz,DEM,REP,REP,REP,-13.72,8.6,91.4,Likely R,-17.4,5.5,-15.26,-0.58,-2.0,-0.78,-17.13,3.4,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,46.0,48.0,1,-4.27,0.15,582087,1327228,0,314652,230004,0,0,0,267434,1355274,0,107719,403303,0,49904,118750,0,616,25000,0,0,200000,0,43.14,56.86,0.0,111478,146941,0,0,258419
IN-06,house,IN,06,Cynthia Wirth,Jefferson Shreve,DEM,REP,REP,REP,-34.52,0.0,100.0,Safe R,-33.34,5.5,-34.52,-2.51,-3.38,-0.79,-33.1,-1.42,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,37046,2426805,0,7151,1608235,0,0,0,30400,950285,0,10487,2220,0,0,291000,0,4919,2000000,0,0,3900000,0,32.74,67.26,0.0,74623,153304,0,0,227927
IN-07,house,IN,07,Andre Carson,Patrick McAuley,DEM,REP,DEM,DEM,49.01,100.0,0.0,Safe D,42.2,5.5,49.01,0.0,1.24,0.07,42.16,6.85,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1006177,0,0,621351,0,0,0,0,834249,0,0,33892,0,0,506242,0,0,730,0,0,0,0,0,74.5,25.5,0.0,141462,48411,0,0,189873
IN-08,house,IN,08,Mary Allen,Mark Messmer,DEM,REP,REP,REP,-37.4,0.0,100.0,Safe R,-35.75,5.5,-37.4,-0.95,-5.33,-0.88,-36.49,-0.91,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,294502,1171366,0,179308,713500,0,0,0,115194,664972,0,107411,5915,0,23845,421375,0,1929,3500,0,0,6250,0,31.3,68.7,0.0,72823,159855,0,0,232678
IN-09,house,IN,09,Brad Meyer,Erin Houchin,DEM,REP,REP,REP,-29.67,0.2,99.8,Safe R,-29.74,5.5,-29.67,-1.88,-2.69,-0.86,-30.39,0.72,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,105510,1856572,0,17840,1183066,0,0,0,81901,1415551,0,21487,23017,0,0,1041193,0,11339,931,0,11339,0,0,35.17,64.83,0.0,87015,160428,0,0,247444
KS-01,house,KS,01,Lauren Reinhold,Tracey Mann,DEM,REP,REP,REP,-31.12,0.1,99.9,Safe R,-28.81,5.5,-31.12,-2.06,-5.4,-0.35,-31.85,0.72,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,48261,1488465,0,4784,2713324,0,0,0,43478,528838,0,13201,10184,0,0,598040,0,4601,0,0,4000,0,0,34.44,65.56,0.0,74863,142522,0,0,217385
KS-02,house,KS,02,Don Coover,Derek Schmidt,DEM,REP,REP,REP,-16.94,4.7,95.3,Safe R,-16.39,5.5,-16.94,-0.47,-5.18,-0.41,-20.06,3.11,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,758823,1457605,0,244286,939168,0,0,0,514537,556938,0,240192,55452,0,33500,505500,0,7000,0,0,0,2898,0,41.53,58.47,0.0,89508,126024,0,0,215532
KS-03,house,KS,03,Sharice Davids,Eric Jenkins,DEM,REP,DEM,DEM,21.83,98.4,1.6,Safe D,6.59,5.5,21.83,3.0,7.29,-0.55,4.17,17.65,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3690440,18916,0,1724212,12284,0,0,0,2369484,6633,0,1119972,986,0,807231,10000,0,0,1790,0,0,1790,0,60.91,39.09,0.0,169530,108783,0,0,278313
KS-04,house,KS,04,Katy Tyndell,Ron Estes,DEM,REP,REP,REP,-22.4,1.4,98.6,Safe R,-20.77,5.5,-22.4,-1.43,-5.29,-0.42,-23.7,1.3,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,234455,1855035,0,72896,1757677,0,0,0,161558,1295634,0,38412,9091,0,0,1090100,0,600,0,0,0,0,0,38.8,61.2,0.0,84614,133470,0,0,218084
KY-01,house,KY,01,Drew Williams,James Comer,DEM,REP,REP,REP,-45.48,0.0,100.0,Safe R,-45.85,5.5,-45.48,-1.84,-2.5,-0.8,-47.91,2.43,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,118755,1899533,0,20182,3041112,0,0,0,98532,2067643,0,69518,692697,0,5000,426900,0,1700,0,0,1700,0,0,27.26,72.74,0.0,65416,174559,0,0,239975
KY-02,house,KY,02,Megan Wingfield,Brett Guthrie,DEM,REP,REP,REP,-43.16,0.0,100.0,Safe R,-39.95,5.5,-43.16,-3.32,-4.58,-0.81,-41.93,-1.23,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,7539,4707593,0,1197,1718271,0,0,80276,6342,3355566,0,6104,8727,0,0,3025480,0,0,0,0,0,2295,0,28.42,71.58,0.0,69914,176087,0,0,246001
KY-03,house,KY,03,Morgan McGarvey,Maria Rodriguez,DEM,REP,DEM,DEM,33.8,100.0,0.0,Safe D,20.8,5.5,33.8,2.21,5.67,-0.38,19.27,14.53,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1633684,38069,0,1813760,15672,0,0,0,1083341,22297,0,157955,4269,0,538001,5500,0,0,0,0,0,0,0,66.9,33.1,0.0,155782,77080,0,0,232862
KY-04,house,KY,04,Melissa Strange,Ed Gallrein,DEM,REP,,REP,-30.52,0.1,99.9,Safe R,-34.73,5.5,-30.52,-0.46,0.0,-0.84,-36.16,5.64,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,94464,3567324,0,11145,179309,0,8366952,5378133,83319,3388014,0,12513,396242,0,0,56130,0,20000,0,0,20000,0,0,34.74,65.26,0.0,91189,171319,0,0,262508
KY-05,house,KY,05,Ned Pillersdorf,Harold Rogers,DEM,REP,REP,REP,-60.68,0.0,100.0,Safe R,-62.51,5.5,-60.68,-1.02,-1.67,-0.98,-64.67,3.99,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,182281,849758,0,91274,874716,0,0,0,91006,946293,0,29940,1147,0,250,314150,0,62875,0,0,0,0,0,19.66,80.34,0.0,43600,178153,0,0,221754
KY-06,house,KY,06,Zach Dembo,Ralph Alvarado,DEM,REP,,REP,-7.48,22.7,77.3,Likely R,-13.71,5.5,-8.89,-0.01,0.0,-0.67,-15.31,7.84,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,44.91,44.86,4,-2.2,0.238,1463855,1521813,0,491275,398018,0,286464,188599,972579,1123795,0,161118,11113,0,58150,263541,0,3665,57245,0,0,0,0,46.26,53.74,0.0,115224,133845,0,0,249069
LA-01,house,LA,01,Lauren Jewett,Steve Scalise,DEM,REP,REP,REP,-46.68,0.0,100.0,Safe R,-39.81,5.5,-46.68,-3.01,-9.01,-0.35,-39.08,-7.61,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,142677,10638030,0,11884,3885942,0,0,0,130793,10883241,0,55075,325922,0,1250,171500,0,1272,0,0,0,0,0,26.66,73.34,0.0,67330,185237,0,0,252568
LA-02,house,LA,02,Troy Carter,Republican candidate (LA-02),DEM,REP,DEM,DEM,63.59,100.0,0.0,Safe D,49.63,5.5,63.59,0.0,8.23,0.23,48.71,14.88,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,projected,,,0,,0.0,1412697,0,0,382786,0,0,0,0,1539321,0,0,4075,0,0,950717,0,0,0,0,0,24914,0,0,81.79,18.21,0.0,179727,40005,0,0,219732
LA-03,house,LA,03,Tia Lebrun,Clay Higgins,DEM,REP,REP,REP,-36.65,0.0,100.0,Safe R,-35.95,5.5,-36.65,-2.05,-3.74,-0.41,-36.65,-0.0,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,6968,822841,0,3465,595415,0,0,0,4102,551995,0,1043,87799,0,0,132500,0,2350,0,0,2350,0,0,31.67,68.33,0.0,75075,161946,0,0,237021
LA-04,house,LA,04,Matthew Gromlich,Mike Johnson,DEM,REP,REP,REP,-39.47,0.0,100.0,Safe R,-33.68,5.5,-39.47,-3.14,-7.75,-0.41,-34.59,-4.89,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,268772,20976864,0,10175,9613157,0,0,0,258532,12616083,0,38644,3867677,0,0,1813700,0,203058,0,0,200000,0,0,30.26,69.74,0.0,67697,155999,0,0,223696
LA-05,house,LA,05,Dan McKay,Blake Miguez,DEM,REP,,REP,-28.19,0.3,99.7,Safe R,-33.3,5.5,-28.19,0.0,0.0,-0.39,-34.39,6.2,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,90000,0,0,-19056,0,0,0,0,109075,0,0,23786,0,0,0,0,0,39238,0,0,39238,0,0,35.9,64.1,0.0,80650,143973,0,0,224623
LA-06,house,LA,06,Democratic candidate (LA-06),Peter Williams,DEM,REP,,DEM,-27.69,0.3,99.7,Safe R,-32.82,5.5,-27.69,0.0,0.0,-0.37,-32.4,4.7,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,confirmed,,,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.15,63.85,0.0,89386,157857,0,0,247243
MA-01,house,MA,01,Richard Neal,Republican candidate (MA-01),DEM,REP,DEM,DEM,25.23,99.4,0.6,Safe D,18.18,5.5,25.23,0.0,1.67,-0.12,13.91,11.31,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,2462685,0,0,3276321,0,0,0,0,3074234,0,0,9311,0,0,1557500,0,0,0,0,0,0,0,0,62.61,37.39,0.0,167149,99803,0,0,266951
MA-02,house,MA,02,Jim McGovern,Republican candidate (MA-02),DEM,REP,DEM,DEM,34.85,100.0,0.0,Safe D,28.13,5.5,34.85,0.0,1.67,-0.45,24.29,10.56,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,864676,0,0,348736,0,0,0,0,910105,0,0,165653,0,0,233100,0,0,0,0,0,0,0,0,67.42,32.58,0.0,181686,87785,0,0,269471
MA-03,house,MA,03,Lori Trahan,Gary Grossi,DEM,REP,DEM,DEM,33.42,99.9,0.1,Safe D,23.64,5.5,33.42,2.54,1.67,0.08,19.39,14.03,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1639978,7121,0,1773389,5775,0,0,0,1321741,1346,0,0,1086,0,813250,600,0,0,4000,0,0,4000,0,66.71,33.29,0.0,167600,83631,0,0,251231
MA-04,house,MA,04,Jake Auchincloss,Republican candidate (MA-04),DEM,REP,DEM,DEM,30.9,99.9,0.1,Safe D,24.46,5.5,30.9,0.0,1.67,-0.72,20.13,10.77,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,3630329,0,0,7341766,0,0,189528,0,1271790,0,0,34036,0,0,727250,0,0,0,0,0,0,0,0,65.45,34.55,0.0,186384,98383,0,0,284768
MA-05,house,MA,05,Katherine Clark,Republican candidate (MA-05),DEM,REP,DEM,DEM,56.52,100.0,0.0,Safe D,49.82,5.5,56.52,0.0,1.67,-0.46,46.35,10.18,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4503671,0,0,2047792,0,0,0,0,3781770,0,0,86343,0,0,1838507,0,0,0,0,0,0,0,0,78.26,21.74,0.0,205372,57048,0,0,262420
MA-06,house,MA,06,Daniel Koh,John Field,DEM,REP,,DEM,29.66,99.8,0.2,Safe D,24.66,5.5,29.66,0.0,0.0,-0.5,21.09,8.57,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,4716543,0,0,1994307,0,0,1760631,35000,2723575,0,0,214320,0,0,105550,0,0,93505,0,0,69000,0,0,64.83,35.17,0.0,196578,106639,0,0,303217
MA-07,house,MA,07,Ayanna Pressley,Republican candidate (MA-07),DEM,REP,DEM,DEM,77.31,100.0,0.0,Safe D,69.83,5.5,77.31,0.0,1.67,0.32,65.14,12.17,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,1204995,0,0,76201,0,0,0,0,1247015,0,0,330117,0,0,79755,0,0,0,0,0,0,0,0,88.66,11.34,0.0,173985,22261,0,0,196246
MA-08,house,MA,08,Stephen Lynch,Gavin Solomon,DEM,REP,DEM,DEM,46.63,100.0,0.0,Safe D,31.23,5.5,46.63,0.0,10.45,-0.55,26.99,19.64,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,910160,0,0,642256,0,0,77931,213732,1356628,0,0,30667,0,0,339200,0,0,0,0,0,0,0,0,73.32,26.68,0.0,201751,73430,0,0,275181
MA-09,house,MA,09,Bill Keating,Robert MacAllister,DEM,REP,DEM,DEM,23.7,99.0,1.0,Safe D,14.7,5.5,23.7,0.56,3.67,-0.73,10.94,12.75,False,False,,0,,0.0,,0.0,0.0,,,0.0,projected,projected,,,0,,0.0,422462,175122,0,495522,35051,0,0,0,592807,140071,0,49162,25576,0,170100,1250,0,0,1005,0,0,1005,0,61.85,38.15,0.0,199201,122883,0,0,322083
MD-01,house,MD,01,Dan Schwartz,Andy Harris,DEM,REP,REP,REP,-15.19,6.6,93.4,Likely R,-15.49,5.5,-15.04,-0.86,-3.57,-0.61,-17.31,2.11,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,39.0,52.0,1,-15.39,0.162,695170,2319668,0,72575,1853603,0,26174,15256,622594,1221001,0,292096,527134,0,11600,443459,0,15568,0,0,34175,0,0,42.4,57.6,0.0,126759,172175,0,0,298934
MD-02,house,MD,02,Johnny Olszewski,Dave Wallace,DEM,REP,DEM,DEM,32.07,99.9,0.1,Safe D,20.73,5.5,32.07,2.06,4.22,-0.44,18.95,13.12,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1040390,20194,0,614275,3073,0,0,0,592706,17122,0,26185,3334,0,334224,0,0,0,1200,0,0,1000,0,66.04,33.96,0.0,182744,93991,0,0,276734
MD-03,house,MD,03,Sarah Elfreth,Berney Flowers,DEM,REP,DEM,DEM,35.83,100.0,0.0,Safe D,25.95,5.5,35.83,2.21,2.59,-0.41,24.49,11.34,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1141516,12708,0,335826,2016,0,0,0,836430,14404,0,64297,3422,0,441881,4750,0,649,0,0,0,0,0,67.92,32.08,0.0,198247,93650,0,0,291896
MD-04,house,MD,04,Glenn Ivey,George McDermott,DEM,REP,DEM,DEM,87.53,100.0,0.0,Safe D,79.43,5.5,87.53,0.0,1.67,0.93,75.67,11.86,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,674406,0,0,459226,0,0,0,0,520568,0,0,31930,0,0,338250,0,0,0,0,0,0,0,0,93.76,6.24,0.0,186007,12372,0,0,198379
MD-05,house,MD,05,Adrian Boafo,Chris Chaffee,DEM,REP,,DEM,40.76,100.0,0.0,Safe D,35.84,5.5,40.76,0.0,-0.45,-0.13,34.05,6.71,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1676916,0,0,91867,0,0,12093528,0,1585049,0,0,21486,0,0,116745,0,0,0,0,0,7400,0,0,70.38,29.62,0.0,212572,89455,0,0,302027
MD-06,house,MD,06,April McClain Delaney,Robin Ficker,DEM,REP,DEM,DEM,20.09,97.6,2.4,Safe D,8.22,5.5,20.09,2.47,4.17,-0.26,5.93,14.17,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12308220,403934,0,307611,401,0,516368,42387,12013488,403533,0,34837,1072,0,377303,0,0,11000000,402862,0,14873000,402862,0,60.05,39.95,0.0,164083,109174,0,0,273257
MD-07,house,MD,07,Kweisi Mfume,Scott Collier,DEM,REP,DEM,DEM,72.83,100.0,0.0,Safe D,63.31,5.5,72.83,0.0,3.9,0.12,60.49,12.34,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,415174,0,0,702810,0,0,0,0,406290,0,0,8064,0,0,233750,0,0,0,0,0,0,0,0,86.42,13.58,0.0,183876,28903,0,0,212779
MD-08,house,MD,08,Jamie Raskin,Cheryl Riley,DEM,REP,DEM,DEM,70.32,100.0,0.0,Safe D,61.16,5.5,70.32,3.54,-0.02,0.14,58.06,12.27,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,7425389,16590,0,7893447,1806,0,0,0,4497145,15372,0,3050018,4483,0,395799,0,0,0,0,0,0,0,0,85.16,14.84,0.0,232343,40485,0,0,272827
ME-01,house,ME,01,Chellie Pingree,Ronald Russell,DEM,REP,DEM,DEM,31.14,99.9,0.1,Safe D,21.82,5.5,31.14,1.0,3.77,-0.95,22.33,8.81,True,False,,2,Chellie Pingree,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,429634,75680,0,423112,20023,0,0,0,422200,69878,0,69003,7445,0,237050,6819,0,0,1000,0,20000,4537,0,65.57,34.43,0.0,200370,105202,0,0,305572
ME-02,house,ME,02,Matthew Dunlap,Paul LePage,DEM,REP,,DEM,-4.84,30.5,69.5,Lean R,-9.33,5.5,-5.29,-0.46,0.0,-1.0,-9.72,4.88,True,False,,2,Paul LePage,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,47.91,48.13,3,-1.26,0.157,1205432,2563901,0,228649,1685710,0,482441,37771,976783,878191,0,646576,167616,0,13500,408301,0,10000,0,0,0,0,0,47.58,52.42,0.0,131505,144885,0,0,276390
MI-01,house,MI,01,Callie Barr,Jack Bergman,DEM,REP,REP,REP,-12.26,11.0,89.0,Likely R,-17.12,5.5,-12.26,-0.61,1.0,-1.03,-21.52,9.26,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,824341,1917574,0,530725,660163,0,0,18250,301257,1368361,0,100309,151276,0,64250,756925,0,0,0,0,0,0,0,43.87,56.13,0.0,149193,190870,0,0,340063
MI-02,house,MI,02,Benjamin Ambrose,John Moolenaar,DEM,REP,REP,REP,-27.2,0.4,99.6,Safe R,-25.78,5.5,-27.2,-1.9,-4.17,-0.85,-30.54,3.34,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,85094,1652235,0,21868,1905561,0,0,0,62840,1028618,0,19434,35444,0,250,549373,0,0,0,0,0,27361,0,36.4,63.6,0.0,112535,196606,0,0,309141
MI-03,house,MI,03,Hillary Scholten,Terri DeBoer,DEM,REP,DEM,DEM,22.06,98.5,1.5,Safe D,11.88,5.5,22.06,0.83,4.28,-0.43,7.95,14.11,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2329122,551697,0,1356573,361355,0,0,562026,1322264,190342,0,169694,7983,0,696370,12000,0,0,0,0,0,19951,0,61.03,38.97,0.0,182680,116653,0,0,299333
MI-04,house,MI,04,Sean McCann,Bill Huizenga,DEM,REP,REP,REP,-1.31,44.4,55.6,Toss-up,-1.28,5.5,-1.49,-0.26,-4.89,-0.57,-5.61,4.3,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,47.46,45.22,3,0.52,0.15,2620011,4093991,0,1686240,2268747,0,1195618,532993,933771,1934284,0,454574,214513,0,316050,1580550,0,0,0,0,0,0,0,49.34,50.66,0.0,149878,153865,0,0,303743
MI-05,house,MI,05,Christian Vukasovich,Tim Walberg,DEM,REP,REP,REP,-24.98,0.7,99.3,Safe R,-22.49,5.5,-24.98,-2.12,-5.07,-0.8,-27.41,2.43,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,55756,1742399,0,13290,993833,0,0,0,42467,1658017,0,14490,66697,0,3000,786598,0,0,0,0,0,0,0,37.51,62.49,0.0,110900,184761,0,0,295660
MI-06,house,MI,06,Debbie Dingell,Heather Smiley,DEM,REP,DEM,DEM,39.18,100.0,0.0,Safe D,28.7,5.5,39.18,0.0,5.67,-0.69,23.92,15.26,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1193712,0,0,414935,0,0,0,0,1122149,0,0,69239,0,0,691593,0,0,0,0,0,0,0,0,69.59,30.41,0.0,226160,98830,0,0,324990
MI-07,house,MI,07,William Lawrence,Tom Barrett,DEM,REP,REP,REP,2.27,59.3,40.7,Toss-up,3.26,5.5,3.09,-1.14,-3.8,-0.73,-1.33,3.59,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,48.08,46.08,2,-0.19,0.202,1119198,6306828,0,383116,2871872,0,1350868,3063793,736082,3457356,0,290681,1642639,0,39844,1470275,0,13072,0,0,10000,2809,0,51.13,48.87,0.0,165762,158413,0,0,324176
MI-08,house,MI,08,Kristen McDonald Rivet,Thomas J. Smith,DEM,REP,DEM,DEM,20.27,97.7,2.3,Safe D,3.33,5.5,20.27,2.21,9.86,-0.62,-2.01,22.28,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5644876,243238,0,4254099,219799,0,27821,24794,1407808,23439,0,392735,1385,0,1533240,0,0,0,7605,0,0,7600,0,60.14,39.86,0.0,182601,121049,0,0,303650
MI-09,house,MI,09,Ray Pooley,Lisa McClain,DEM,REP,REP,REP,-31.99,0.1,99.9,Safe R,-28.02,5.5,-31.99,-3.38,-5.22,-0.87,-32.75,0.76,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,8084,5242309,0,4942,1536890,0,0,0,3142,4312277,0,4295,964382,0,0,1454798,0,0,0,0,0,0,0,34.01,65.99,0.0,115832,224799,0,0,340631
MI-10,house,MI,10,Christina Hines,Michael Bouchard Jr.,DEM,REP,,REP,2.27,59.3,40.7,Toss-up,-1.22,5.5,3.39,-0.14,0.0,-0.75,-6.68,8.96,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,44.99,44.98,2,-2.4,0.175,1211489,1623745,0,158196,1144520,0,580314,246716,1053292,479225,0,269873,108726,0,75763,124500,0,0,0,0,0,124275,0,51.14,48.86,0.0,156153,149208,0,0,305360
MI-11,house,MI,11,Jeremy Moss,Ethan Baker,DEM,REP,,DEM,27.77,99.7,0.3,Safe D,21.32,5.5,27.77,1.6,0.0,-0.64,16.42,11.35,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1485178,141876,0,352517,121125,0,399495,20000,1132661,21751,0,93323,6975,0,141950,1000,0,7000,0,0,0,0,0,63.89,36.11,0.0,205896,116385,0,0,322281
MI-12,house,MI,12,Rashida Tlaib,James D. Hooper,DEM,REP,DEM,DEM,59.81,100.0,0.0,Safe D,46.36,5.5,59.81,2.96,5.22,-0.24,39.62,20.18,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2756214,775,0,3434433,8381,0,0,10000,3585336,1411,0,793973,525,0,37150,0,0,0,0,0,0,533,0,79.9,20.1,0.0,208380,52413,0,0,260793
MI-13,house,MI,13,Donavan McKinney,T.P. Nykoriak,DEM,REP,,DEM,54.44,100.0,0.0,Safe D,48.86,5.5,54.44,0.0,0.0,0.08,42.28,12.16,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1372309,0,0,142854,0,0,1983888,268690,1229455,0,0,577662,0,0,91383,0,0,0,0,0,0,0,0,77.22,22.78,0.0,181035,53405,0,0,234440
MN-01,house,MN,01,Jake Johnson,Brad Finstad,DEM,REP,REP,REP,-6.14,26.9,73.1,Lean R,-9.18,5.5,-6.08,-0.02,-1.67,-0.71,-12.23,6.09,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,41.49,47.93,2,-4.53,0.15,2000547,2030569,0,1011593,1283923,0,7063,50000,988953,808055,0,729421,147427,0,108500,966407,0,5372,0,0,0,0,0,46.93,53.07,0.0,127975,144715,0,0,272690
MN-02,house,MN,02,Matt Little,Eric Pratt,DEM,REP,,DEM,12.94,90.2,9.8,Likely D,8.44,5.5,13.82,0.52,0.0,-0.64,5.95,6.99,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,45.0,40.0,1,8.84,0.15,923277,511213,0,127543,254373,0,475327,17393,796236,256841,0,145833,31473,0,42370,48000,0,162000,112100,0,131000,105000,0,56.47,43.53,0.0,168659,129999,0,0,298658
MN-03,house,MN,03,Kelly Morrison,Tyler Bass,DEM,REP,DEM,DEM,30.18,99.9,0.1,Safe D,23.72,5.5,30.18,0.0,1.67,-0.71,21.72,8.46,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1361933,0,0,413942,0,0,0,0,973380,0,0,95446,0,0,208783,0,0,7000,0,0,0,0,0,65.09,34.91,0.0,193598,103841,0,0,297440
