race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
HI-02,house,HI,02,Democratic candidate (HI-02),Republican candidate (HI-02),DEM,REP,DEM,DEM,31.3,99.9,0.1,Safe D,26.34,3.29,22.06,9.24,False,False,,,0.0,0.0,,,0.0,projected,projected,65.65,34.35,0.0,123097,64407,0,0,187504
IA-01,house,IA,01,Christina Bohannan,Mariannette Miller-Meeks,DEM,REP,REP,REP,11.1,85.6,14.4,Likely D,-2.29,3.29,-8.59,19.69,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,55.55,44.45,0.0,165143,132139,0,0,297282
IA-02,house,IA,02,Democratic candidate (IA-02),Republican candidate (IA-02),DEM,REP,REP,REP,-2.21,41.6,58.4,Toss-up,-3.83,3.29,-10.13,7.92,False,False,,,0.0,0.0,,,0.0,projected,projected,48.89,51.11,0.0,144189,150708,0,0,294897
IA-03,house,IA,03,Democratic candidate (IA-03),Republican candidate (IA-03),DEM,REP,REP,REP,2.93,61.0,39.0,Lean D,1.31,3.29,-4.46,7.4,False,False,,,0.0,0.0,,,0.0,projected,projected,51.47,48.53,0.0,152763,144055,0,0,296818
IA-04,house,IA,04,Democratic candidate (IA-04),Republican candidate (IA-04),DEM,REP,REP,REP,-24.19,1.0,99.0,Safe R,-25.81,3.29,-31.9,7.71,False,False,,,0.0,0.0,,,0.0,projected,projected,37.91,62.09,0.0,104416,171041,0,0,275457
ID-01,house,ID,01,Democratic candidate (ID-01),Republican candidate (ID-01),DEM,REP,REP,REP,-44.7,0.0,100.0,Safe R,-46.33,3.29,-46.2,1.5,False,False,,,0.0,0.0,,,0.0,projected,projected,27.65,72.35,0.0,93360,244318,0,0,337677
ID-02,house,ID,02,Democratic candidate (ID-02),Republican candidate (ID-02),DEM,REP,REP,REP,-26.77,0.5,99.5,Safe R,-28.4,3.29,-27.56,0.79,False,False,,,0.0,0.0,,,0.0,projected,projected,36.61,63.39,0.0,108328,187538,0,0,295866
IL-01,house,IL,01,Democratic candidate (IL-01),Republican candidate (IL-01),DEM,REP,DEM,DEM,42.73,100.0,0.0,Safe D,37.77,3.29,32.27,10.46,False,False,,,0.0,0.0,,,0.0,projected,projected,71.36,28.64,0.0,164756,66111,0,0,230867
IL-02,house,IL,02,Democratic candidate (IL-02),Republican candidate (IL-02),DEM,REP,DEM,DEM,43.0,100.0,0.0,Safe D,38.05,3.29,33.6,9.4,False,False,,,0.0,0.0,,,0.0,projected,projected,71.5,28.5,0.0,149895,59745,0,0,209640
IL-03,house,IL,03,Democratic candidate (IL-03),Republican candidate (IL-03),DEM,REP,DEM,DEM,42.07,100.0,0.0,Safe D,37.12,3.29,31.81,10.26,False,False,,,0.0,0.0,,,0.0,projected,projected,71.04,28.96,0.0,133746,54529,0,0,188275
IL-04,house,IL,04,Democratic candidate (IL-04),Republican candidate (IL-04),DEM,REP,DEM,DEM,40.85,100.0,0.0,Safe D,35.89,3.29,28.79,12.06,False,False,,,0.0,0.0,,,0.0,projected,projected,70.42,29.58,0.0,105277,44214,0,0,149491
IL-05,house,IL,05,Democratic candidate (IL-05),Republican candidate (IL-05),DEM,REP,DEM,DEM,45.87,100.0,0.0,Safe D,40.91,3.29,37.55,8.32,False,False,,,0.0,0.0,,,0.0,projected,projected,72.94,27.06,0.0,192615,71476,0,0,264090
IL-06,house,IL,06,Democratic candidate (IL-06),Republican candidate (IL-06),DEM,REP,DEM,DEM,14.28,91.4,8.6,Likely D,9.33,3.29,5.67,8.61,False,False,,,0.0,0.0,,,0.0,projected,projected,57.14,42.86,0.0,150114,112592,0,0,262706
IL-07,house,IL,07,Democratic candidate (IL-07),Republican candidate (IL-07),DEM,REP,DEM,DEM,75.87,100.0,0.0,Safe D,70.92,3.29,66.13,9.75,False,False,,,0.0,0.0,,,0.0,projected,projected,87.94,12.06,0.0,172116,23611,0,0,195727
IL-08,house,IL,08,Democratic candidate (IL-08),Republican candidate (IL-08),DEM,REP,DEM,DEM,16.57,94.3,5.7,Likely D,11.62,3.29,7.01,9.56,False,False,,,0.0,0.0,,,0.0,projected,projected,58.29,41.71,0.0,126920,90829,0,0,217748
IL-09,house,IL,09,Democratic candidate (IL-09),Republican candidate (IL-09),DEM,REP,DEM,DEM,45.99,100.0,0.0,Safe D,41.03,3.29,37.04,8.95,False,False,,,0.0,0.0,,,0.0,projected,projected,72.99,27.01,0.0,179629,66463,0,0,246091
IL-10,house,IL,10,Democratic candidate (IL-10),Republican candidate (IL-10),DEM,REP,DEM,DEM,30.69,99.8,0.2,Safe D,25.73,3.29,22.34,8.35,False,False,,,0.0,0.0,,,0.0,projected,projected,65.35,34.65,0.0,152576,80917,0,0,233493
IL-11,house,IL,11,Democratic candidate (IL-11),Republican candidate (IL-11),DEM,REP,DEM,DEM,19.77,97.1,2.9,Safe D,14.81,3.29,11.6,8.17,False,False,,,0.0,0.0,,,0.0,projected,projected,59.89,40.11,0.0,153382,102745,0,0,256126
IL-12,house,IL,12,Democratic candidate (IL-12),Republican candidate (IL-12),DEM,REP,REP,REP,-39.81,0.0,100.0,Safe R,-41.43,3.29,-44.13,4.32,False,False,,,0.0,0.0,,,0.0,projected,projected,30.1,69.9,0.0,78831,183092,0,0,261922
IL-13,house,IL,13,Democratic candidate (IL-13),Republican candidate (IL-13),DEM,REP,DEM,DEM,18.26,95.9,4.1,Safe D,13.3,3.29,10.63,7.63,False,False,,,0.0,0.0,,,0.0,projected,projected,59.13,40.87,0.0,139185,96211,0,0,235397
IL-14,house,IL,14,Democratic candidate (IL-14),Republican candidate (IL-14),DEM,REP,DEM,DEM,14.07,91.1,8.9,Likely D,9.12,3.29,5.26,8.81,False,False,,,0.0,0.0,,,0.0,projected,projected,57.04,42.96,0.0,135228,101863,0,0,237091
IL-15,house,IL,15,Democratic candidate (IL-15),Republican candidate (IL-15),DEM,REP,REP,REP,-36.1,0.0,100.0,Safe R,-37.72,3.29,-40.5,4.41,False,False,,,0.0,0.0,,,0.0,projected,projected,31.95,68.05,0.0,85595,182301,0,0,267896
IL-16,house,IL,16,Democratic candidate (IL-16),Republican candidate (IL-16),DEM,REP,REP,REP,-18.83,3.6,96.4,Safe R,-20.45,3.29,-23.07,4.24,False,False,,,0.0,0.0,,,0.0,projected,projected,40.59,59.41,0.0,111550,163300,0,0,274849
IL-17,house,IL,17,Democratic candidate (IL-17),Republican candidate (IL-17),DEM,REP,DEM,DEM,13.06,89.4,10.6,Likely D,8.11,3.29,4.81,8.25,False,False,,,0.0,0.0,,,0.0,projected,projected,56.53,43.47,0.0,126250,97074,0,0,223324
