race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_party,ind_party_label,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
FL-25,house,FL,25,Jared Moskowitz,Scott Singer,DEM,REP,DEM,DEM,7.84,78.9,21.1,Likely D,-1.86,5.95,7.29,-0.05,2.65,0.59,-9.22,17.06,False,False,LIB,0,,0.0,Peter Jassenoff,LIB,Libertarian,1.5,0.0,,,0.0,confirmed,confirmed,51.0,39.0,1,9.0,0.15,2998428,2245960,10500,1882634,466219,60,559586,3435392,1465081,1779741,10440,528039,187835,0,561392,38000,0,0,724010,0,20700,579453,0,53.11,45.39,0.0,140923,120424,0,3980,265327
FL-26,house,FL,26,Nicole Locklin,Mario Diaz-Balart,DEM,REP,REP,REP,-9.77,15.9,84.1,Likely R,-9.28,5.95,-9.69,-1.25,-8.17,3.07,-18.5,8.74,False,False,IND,0,,0.0,Deborah Ann Meidinger Hosey,IND,Independent,1.5,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,347681,2060782,8924,198600,2538703,1540,0,0,149082,1341399,7384,72396,2622,0,0,845150,0,250918,0,8924,250000,0,8500,44.44,54.06,0.0,101739,123759,0,3434,228932
FL-27,house,FL,27,Eliott Rodriguez,Maria Salazar,DEM,REP,REP,REP,-4.82,30.8,69.2,Lean R,-6.44,5.95,-5.36,-0.8,-7.1,3.03,-14.7,9.87,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,45.53,46.16,3,-3.57,0.3,661173,1999399,0,325097,2259547,0,12,45000,336076,1150679,0,64968,17867,0,0,533179,0,7000,2493,0,0,14300,0,47.59,52.41,0.0,112734,124162,0,0,236896
FL-28,house,FL,28,Phil Ehr,Carlos Gimenez,DEM,REP,REP,REP,-13.51,8.5,91.5,Likely R,-15.93,5.95,-15.1,-0.22,-7.91,3.0,-25.63,12.11,False,False,IND,0,,0.0,Eddy Rojas,IND,Independent,1.5,0.0,,,0.0,confirmed,confirmed,41.0,45.0,1,-4.0,0.15,438286,601254,0,454610,692873,0,0,0,76322,484409,0,9365,2016,0,0,276750,0,343200,0,0,644084,0,0,42.6,55.9,0.0,100373,131732,0,3535,235640
GA-01,house,GA,01,Amanda Hollowell,Jim Kingston,DEM,REP,,REP,-7.75,21.4,78.6,Likely R,-11.49,5.95,-7.75,-1.91,0.0,-0.3,-15.92,8.17,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,162500,1944528,0,7389,294093,0,0,2151837,155572,1650436,0,44845,24117,0,1000,202450,0,32512,0,0,32512,0,0,46.13,53.87,0.0,117498,137234,0,0,254732
GA-02,house,GA,02,Sanford Bishop,Matt Day,DEM,REP,DEM,DEM,24.89,99.3,0.7,Safe D,12.37,5.95,24.89,1.14,5.49,-0.06,7.66,17.23,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1126530,206344,0,447808,1768,0,0,0,861583,204576,0,19920,0,0,738750,0,0,0,182288,0,0,50000,0,62.44,37.56,0.0,138415,83245,0,0,221660
GA-03,house,GA,03,Maura Keller,Brian Jack,DEM,REP,REP,REP,-28.32,0.3,99.7,Safe R,-26.39,5.95,-28.32,-1.76,-5.67,-0.45,-29.88,1.56,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,150514,2045913,0,87576,1142625,0,0,0,65894,1143464,0,47952,212179,0,4000,836640,0,0,0,0,25520,8770,0,35.84,64.16,0.0,104986,187941,0,0,292926
GA-04,house,GA,04,Henry Johnson,James Duffie,DEM,REP,DEM,DEM,66.2,100.0,0.0,Safe D,58.37,5.95,66.2,0.0,1.33,0.56,53.04,13.16,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,402315,0,0,117906,0,0,0,0,396085,0,0,19345,0,0,317529,0,0,0,0,0,5211,0,0,83.1,16.9,0.0,179880,36579,0,0,216459
GA-05,house,GA,05,Nikema Williams,John Salvesen,DEM,REP,DEM,DEM,84.65,100.0,0.0,Safe D,76.77,5.95,84.65,0.0,1.79,0.14,72.33,12.33,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,599715,0,0,76092,0,0,0,0,536865,0,0,26128,0,0,402755,0,0,0,0,0,0,0,0,92.33,7.67,0.0,227508,18906,0,0,246414
GA-06,house,GA,06,Lucy McBath,Kevin Martin,DEM,REP,DEM,DEM,63.95,100.0,0.0,Safe D,53.9,5.95,63.95,2.07,1.78,0.26,50.34,13.61,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,896856,10320,0,676349,100,0,0,0,1173781,10220,0,53943,0,0,344217,0,0,0,10320,0,0,10320,0,81.98,18.02,0.0,215673,47417,0,0,263091
GA-07,house,GA,07,Tony Kozycki,Rich McCormick,DEM,REP,REP,REP,-16.55,4.8,95.2,Safe R,-18.37,5.95,-20.08,-1.01,-6.18,-0.47,-22.27,5.73,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,43.0,46.0,1,-6.0,0.251,392831,1642413,0,277427,1007984,0,0,0,115405,1332251,0,14428,11662,0,5000,435500,0,316702,0,0,316702,1000,0,41.73,58.27,0.0,126249,176308,0,0,302558
GA-08,house,GA,08,Kelly Esti,Austin Scott,DEM,REP,REP,REP,-28.69,0.2,99.8,Safe R,-26.21,5.95,-28.69,-2.12,-6.01,-0.3,-30.76,2.07,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,19343,1124952,0,1688,1349452,0,1748,0,24003,755665,0,843,1338,0,0,703250,0,1000,0,0,0,0,0,35.66,64.34,0.0,86284,155702,0,0,241986
GA-09,house,GA,09,Caitlyn Gegen,Andrew Clyde,DEM,REP,REP,REP,-29.76,0.2,99.8,Safe R,-30.53,5.95,-29.76,-1.43,-3.57,-0.17,-34.33,4.57,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,43387,671072,0,4670,176253,0,44440,35522,38718,590804,0,10051,44424,0,2000,118711,0,6181,0,0,0,1298864,0,35.12,64.88,0.0,98740,182397,0,0,281138
GA-10,house,GA,10,Pamela DeLancy,Houston Gaines,DEM,REP,,REP,-15.39,6.0,94.0,Likely R,-17.47,5.95,-15.39,-2.86,-0.63,-0.38,-20.93,5.54,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,23080,2303880,0,8705,703420,0,0,2841837,11121,1600460,0,3980,35638,0,0,214510,0,7600,0,0,4100,0,0,42.3,57.7,0.0,122595,167199,0,0,289794
GA-11,house,GA,11,Chris Harden,John Cowan,DEM,REP,,REP,-16.49,4.9,95.1,Safe R,-19.9,5.95,-16.49,-2.21,0.0,-0.33,-23.52,7.03,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,76330,2347796,0,2237,17630,0,40096,815942,63995,2330167,0,14075,6233,0,2000,120000,0,17,1750020,0,87,1774962,0,41.75,58.25,0.0,122969,171532,0,0,294500
GA-12,house,GA,12,Ceretta Smith,Rick Allen,DEM,REP,REP,REP,-10.83,13.4,86.6,Likely R,-9.36,5.95,-10.83,-1.96,-5.19,-0.27,-14.2,3.38,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,26696,993220,0,3502,1320958,0,0,0,23291,847219,0,13242,30510,0,0,510750,0,1753,0,0,0,1639945,0,44.59,55.41,0.0,108877,135312,0,0,244189
GA-13,house,GA,13,Jasmine Clark,Jonathan Chavez,DEM,REP,,DEM,51.74,100.0,0.0,Safe D,45.52,5.95,51.74,0.0,-0.08,0.35,42.65,9.09,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1619079,0,0,229145,0,0,4218293,0,1389935,0,0,1022238,0,0,55173,0,0,0,0,0,0,0,0,75.87,24.13,0.0,193733,61608,0,0,255340
GA-14,house,GA,14,Shawn Harris,Clay Fuller,DEM,REP,REP,REP,-20.88,1.9,98.1,Safe R,-33.81,5.95,-20.88,0.62,6.73,-0.37,-37.03,16.15,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,8098514,1846892,0,18230,70518,0,44069,5002827,8080284,1776374,0,6218091,173151,0,13688,305481,0,0,450000,0,0,411902,0,39.56,60.44,0.0,106915,163344,0,0,270259
HI-01,house,HI,01,Ed Case,Adriel Lam,DEM,REP,DEM,DEM,48.37,100.0,0.0,Safe D,29.23,5.95,48.97,0.0,14.37,-0.58,25.17,23.2,False,False,GRN,0,,0.0,Jordan S. Conley,GRN,Green,2.41,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1093795,0,0,599649,0,0,0,0,810804,0,0,18123,0,0,522597,0,0,0,0,0,0,0,0,72.4,25.19,0.0,126103,43885,0,4198,174187
HI-02,house,HI,02,Jill Tokuda,Brenton Awa,DEM,REP,DEM,DEM,44.49,100.0,0.0,Safe D,26.95,5.95,44.49,1.21,10.72,-0.35,22.06,22.42,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,820678,122615,0,570355,16101,0,0,0,733764,106514,0,81576,12812,0,183349,1000,0,0,0,0,0,0,0,72.24,27.76,0.0,135459,52045,0,0,187504
IA-01,house,IA,01,Christina Bohannan,Mariannette Miller-Meeks,DEM,REP,REP,REP,12.81,90.4,9.6,Likely D,-0.51,5.95,14.84,0.05,10.1,-0.75,-8.59,21.4,False,False,IND,0,,0.0,Michael Bridgford,IND,Independent,11.0,0.0,,,0.0,confirmed,confirmed,40.0,35.0,2,5.0,0.15,7051745,7208271,189523,5425318,4691481,124859,2413120,398334,1733644,2890534,64664,1094239,936090,1400,502648,2421207,5000,7000,0,22671,0,0,100000,50.2,38.8,0.0,149241,115339,0,32701,297282
IA-02,house,IA,02,Lindsay James,Joe Mitchell,DEM,REP,,REP,3.08,62.9,37.1,Lean D,-2.06,5.95,3.25,0.19,0.0,-0.83,-10.13,13.21,False,False,LIB,0,,0.0,Dave Bushaw,IND,Independent,2.63,0.0,,,0.0,confirmed,confirmed,38.62,36.14,2,-0.52,0.15,1628201,1938593,26117,755838,895564,11570,3206092,447856,872363,1043029,14483,178865,284402,7945,210505,412850,5000,0,100000,1858,0,50000,4858,48.83,45.91,2.63,143996,135390,7756,7756,294897
IA-03,house,IA,03,Sarah Trone Garriott,Zach Nunn,DEM,REP,REP,REP,5.85,72.7,27.3,Lean D,3.04,5.95,7.41,0.09,-1.03,-0.64,-4.46,10.32,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,42.0,48.0,1,-3.0,0.15,5293773,4869249,0,3859683,3568369,0,913701,187821,1434089,1353713,0,894587,143418,0,450786,1726477,0,120,0,0,0,0,0,52.93,47.07,0.0,157095,139724,0,0,296818
IA-04,house,IA,04,Dave Dawson,Chris McGowan,DEM,REP,,REP,-19.79,2.4,97.6,Safe R,-24.03,5.95,-19.79,-1.08,0.0,-0.62,-31.9,12.11,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,135722,679844,0,49762,328850,0,0,172669,85959,350993,0,43002,4236,0,10800,116500,0,0,0,0,0,0,0,40.11,59.89,0.0,110475,164982,0,0,275457
ID-01,house,ID,01,Kaylee Peterson,Russ Fulcher,DEM,REP,REP,REP,-36.58,0.0,100.0,Safe R,-45.42,5.95,-42.16,-0.84,-1.29,-0.56,-46.2,9.62,False,False,IND,0,,0.0,Sarah Zabel,IND,Independent,5.98,0.0,,,0.0,confirmed,confirmed,34.89,45.01,2,-10.16,0.19,181024,662615,81497,14616,244700,24473,0,0,171799,597924,57024,68061,15894,6375,12050,302350,500,0,0,63420,0,0,30000,28.61,61.6,3.81,96595,208024,12866,20193,337677
ID-02,house,ID,02,Elinor Gilbreath,Mike Simpson,DEM,REP,REP,REP,-28.05,0.3,99.7,Safe R,-27.6,5.95,-28.8,-1.51,-5.22,-0.42,-27.56,-0.49,False,False,LIB,0,,0.0,Tripp Charles Hutchinson,IND,Independent,5.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,106892,1118093,7565,71163,429359,6963,0,0,35729,793940,1578,20551,2343,815,0,611500,0,0,0,0,0,0,0,32.38,57.62,5.0,95796,170483,14794,14793,295866
IL-01,house,IL,01,Jonathan Jackson,Christian Maxwell,DEM,REP,DEM,DEM,47.57,100.0,0.0,Safe D,39.56,5.95,47.57,1.06,0.87,0.13,32.27,15.3,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,418350,63316,0,47163,33832,0,0,0,424875,36042,0,10569,33450,0,142500,0,0,0,0,0,27000,0,0,73.79,26.21,0.0,170346,60521,0,0,230867
IL-02,house,IL,02,Donna Miller,Michael Noack,DEM,REP,,DEM,46.01,100.0,0.0,Safe D,39.7,5.95,46.01,0.0,0.0,0.36,33.6,12.41,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2452894,0,0,40546,0,0,4379243,3843,2412349,0,0,63263,0,0,125750,0,0,0,0,0,13750,0,0,73.01,26.99,0.0,153049,56591,0,0,209640
IL-03,house,IL,03,Delia Ramirez,Angel Oakley,DEM,REP,DEM,DEM,51.51,100.0,0.0,Safe D,38.91,5.95,51.51,2.45,2.93,1.28,31.81,19.7,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1465280,8080,0,946222,3738,0,0,0,986630,4341,0,148641,1880,0,371847,0,0,0,0,0,0,600,0,75.76,24.24,0.0,142632,45643,0,0,188275
IL-04,house,IL,04,Patty Garcia,Lupe Castillo,DEM,REP,,DEM,40.87,100.0,0.0,Safe D,37.99,5.95,46.17,0.0,0.0,2.23,28.79,12.08,False,False,IND,0,,0.0,Chris Getty,IND,Independent,9.0,0.0,,,0.0,confirmed,confirmed,34.0,15.0,1,19.0,0.173,358667,0,188170,185499,0,131647,0,0,173168,0,56523,25300,0,12160,172800,0,0,0,0,0,0,0,0,62.09,26.06,2.85,92814,38963,4261,13454,149491
IL-05,house,IL,05,Mike Quigley,Tommy Hanson,DEM,REP,DEM,DEM,49.8,100.0,0.0,Safe D,42.42,5.95,49.8,0.0,1.88,-0.45,37.55,12.26,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,725695,0,0,1187818,0,0,0,0,719060,0,0,7552,0,0,480608,0,0,0,0,0,0,0,0,74.9,25.1,0.0,197807,66283,0,0,264090
IL-06,house,IL,06,Sean Casten,Niki Conforti,DEM,REP,DEM,DEM,21.2,98.3,1.7,Safe D,10.94,5.95,21.2,1.34,3.32,-0.35,5.67,15.53,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2108920,313038,0,1285018,22661,0,12087,0,1518045,295578,0,188627,194487,0,724183,4950,0,0,0,0,455694,0,0,60.6,39.4,0.0,159202,103503,0,0,262706
IL-07,house,IL,07,La Shawn Ford,Chad Koppie,DEM,REP,,DEM,76.75,100.0,0.0,Safe D,72.6,5.95,76.75,-0.15,-1.95,0.3,66.13,10.62,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,722009,55451,0,112588,42,0,0,2527703,609421,55408,0,37545,0,0,57250,0,0,175000,53154,0,175000,0,0,88.37,11.63,0.0,172974,22753,0,0,195727
IL-08,house,IL,08,Melissa Bean,Jennifer Davis,DEM,REP,,DEM,20.19,97.8,2.2,Safe D,13.35,5.95,20.19,0.8,0.0,0.08,7.01,13.17,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2071076,1476009,0,144530,730401,0,7177655,59974,1926546,745608,0,26412,30552,0,275750,14000,0,323000,1000000,0,396373,1000000,0,60.09,39.91,0.0,130850,86898,0,0,217748
IL-09,house,IL,09,Daniel Biss,John Elleson,DEM,REP,,DEM,48.24,100.0,0.0,Safe D,42.61,5.95,48.24,0.0,0.0,-0.32,37.04,11.2,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2946675,0,0,262130,0,0,1219420,1426379,2684545,0,0,147064,0,0,205684,0,0,3205,0,0,0,0,0,74.12,25.88,0.0,182402,63689,0,0,246091
IL-10,house,IL,10,Brad Schneider,Carl Lambrecht,DEM,REP,DEM,DEM,34.41,100.0,0.0,Safe D,27.29,5.95,34.41,0.0,1.01,0.15,22.34,12.07,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3006862,0,0,1699007,0,0,11342,0,2279282,0,0,96126,0,0,1266239,0,0,0,0,0,0,0,0,67.2,32.8,0.0,156916,76577,0,0,233493
IL-11,house,IL,11,Bill Foster,Jeff Walter,DEM,REP,DEM,DEM,25.9,99.5,0.5,Safe D,16.38,5.95,25.9,1.37,2.3,-0.1,11.6,14.3,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2180937,311439,0,2505288,22765,0,0,0,1226214,288674,0,131182,56740,0,833000,2354,0,0,167592,0,1017995,165085,0,62.95,37.05,0.0,161230,94896,0,0,256126
IL-12,house,IL,12,Julie Fortier,Mike Bost,DEM,REP,REP,REP,-40.71,0.0,100.0,Safe R,-40.01,5.95,-40.71,-1.73,-4.05,-0.87,-44.13,3.42,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,88060,1327225,0,59815,789999,0,0,0,28244,889522,0,42195,39507,0,8293,811237,0,0,0,0,0,0,0,29.65,70.35,0.0,77653,184269,0,0,261922
IL-13,house,IL,13,Nikki Budzinski,Jeff Wilson,DEM,REP,DEM,DEM,27.9,99.7,0.3,Safe D,14.74,5.95,27.9,1.51,6.25,-0.55,10.63,17.27,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2885018,348237,0,2625565,12241,0,83860,0,2044185,335996,0,107319,9908,0,1174794,5150,0,0,283639,0,0,195600,0,63.95,36.05,0.0,150532,84865,0,0,235397
IL-14,house,IL,14,Lauren Underwood,James Marter,DEM,REP,DEM,DEM,24.55,99.3,0.7,Safe D,10.77,5.95,24.55,1.92,5.77,0.14,5.26,19.29,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2417082,140848,0,1106564,31898,0,0,0,2365620,112994,0,289569,25185,0,365000,100,0,0,382,0,0,31741,0,62.28,37.72,0.0,147649,89442,0,0,237091
IL-15,house,IL,15,Jennifer Todd,Mary Miller,DEM,REP,REP,REP,-34.46,0.0,100.0,Safe R,-36.28,5.95,-34.46,-1.56,-1.67,-0.9,-40.5,6.05,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,122996,1331399,0,34290,810427,0,1771,3705,82735,1167229,0,55362,754616,0,6710,144500,0,0,100,0,0,1525,0,32.77,67.23,0.0,87793,180103,0,0,267896
IL-16,house,IL,16,Paul Nolley,Darin LaHood,DEM,REP,REP,REP,-17.03,4.4,95.6,Safe R,-19.0,5.95,-17.03,-1.56,-1.67,-0.75,-23.07,6.05,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,415748,3672739,0,230141,6748621,0,0,0,185607,2445401,0,110128,88213,0,63476,1749222,0,1585,0,0,0,0,0,41.49,58.51,0.0,114027,160823,0,0,274849
IL-17,house,IL,17,Eric Sorensen,Dillan Vancil,DEM,REP,DEM,DEM,21.46,98.4,1.6,Safe D,9.63,5.95,21.46,1.39,4.85,-0.36,4.81,16.65,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2233676,308832,0,1325642,56689,0,0,0,1020828,272464,0,185874,76538,0,848250,10700,0,0,16542,0,0,12700,0,60.73,39.27,0.0,135627,87698,0,0,223324
IN-01,house,IN,01,Frank Mrvan,Barb Regnitz,DEM,REP,DEM,DEM,15.49,94.1,5.9,Likely D,2.9,5.95,15.49,0.0,6.67,-0.03,0.4,15.09,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2386268,2376256,0,1336696,1800689,0,0,0,1138032,575567,0,179981,18850,0,1023820,39610,0,0,2156925,0,0,2000000,0,57.75,42.25,0.0,132215,96743,0,0,228958
IN-02,house,IN,02,Jamee Decio,Rudy Yakym,DEM,REP,REP,REP,-24.77,0.7,99.3,Safe R,-26.05,5.95,-25.24,-1.93,-2.73,-0.48,-26.92,2.15,False,False,LIB,0,,0.0,William Eric Henry,LIB,Libertarian,2.33,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,355589,5246030,0,104496,855313,0,0,0,251093,5000296,0,15296,1170154,0,0,1286014,0,302694,0,0,225039,0,0,36.74,60.93,0.0,77048,127789,0,4887,209724
IN-03,house,IN,03,Kelly Thompson,Marlin Stutzman,DEM,REP,REP,REP,-29.27,0.2,99.8,Safe R,-31.69,5.95,-29.27,-1.17,-1.67,-0.69,-31.73,2.46,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,136340,839565,0,6039,101923,0,0,0,130301,786959,0,0,88046,0,0,367700,0,17908,0,0,0,60000,0,35.37,64.63,0.0,79510,145308,0,0,224818
IN-04,house,IN,04,Drew Cox,Jim Baird,DEM,REP,REP,REP,-30.5,0.1,99.9,Safe R,-30.19,5.95,-30.5,-1.09,-4.47,-0.7,-29.88,-0.62,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,20377,358293,0,6863,91561,0,200000,531743,13514,481342,0,9763,68518,0,0,197200,0,500,0,0,500,383899,0,34.75,65.25,0.0,81244,152549,0,0,233792
IN-05,house,IN,05,J.D. Ford,Victoria Spartz,DEM,REP,REP,REP,-13.34,8.8,91.2,Likely R,-17.4,5.95,-14.81,-0.58,-2.0,-0.78,-17.13,3.79,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,46.0,48.0,1,-5.0,0.15,582087,1327228,0,314652,230004,0,0,0,267434,1355274,0,107719,403303,0,49904,118750,0,616,25000,0,0,200000,0,43.33,56.67,0.0,111972,146447,0,0,258419
IN-06,house,IN,06,Cynthia Wirth,Jefferson Shreve,DEM,REP,REP,REP,-34.07,0.0,100.0,Safe R,-33.34,5.95,-34.07,-2.51,-3.38,-0.79,-33.1,-0.97,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,37046,2426805,0,7151,1608235,0,0,0,30400,950285,0,10487,2220,0,0,291000,0,4919,2000000,0,0,3900000,0,32.96,67.04,0.0,75135,152792,0,0,227927
IN-07,house,IN,07,Andre Carson,Patrick McAuley,DEM,REP,DEM,DEM,49.93,100.0,0.0,Safe D,42.2,5.95,49.46,0.0,1.24,0.07,42.16,7.77,False,False,LIB,0,,0.0,James M Sceniak,LIB,Libertarian,2.39,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1006177,0,0,621351,0,0,0,0,834249,0,0,33892,0,0,506242,0,0,730,0,0,0,0,0,73.18,24.43,0.0,138941,46394,0,4538,189873
IN-08,house,IN,08,Mary Allen,Mark Messmer,DEM,REP,REP,REP,-36.95,0.0,100.0,Safe R,-35.75,5.95,-36.95,-0.95,-5.33,-0.88,-36.49,-0.46,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,294502,1171366,0,179308,713500,0,0,0,115194,664972,0,107411,5915,0,23845,421375,0,1929,3500,0,0,6250,0,31.52,68.48,0.0,73346,159332,0,0,232678
IN-09,house,IN,09,Brad Meyer,Erin Houchin,DEM,REP,REP,REP,-28.76,0.2,99.8,Safe R,-29.74,5.95,-29.22,-1.88,-2.69,-0.86,-30.39,1.62,False,False,LIB,0,,0.0,Tonya L. Hudson,LIB,Libertarian,2.28,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,105510,1856572,1719,17840,1183066,246,0,0,81901,1415551,1473,21487,23017,960,0,1041193,0,11339,931,272,11339,0,0,34.81,62.91,0.0,86127,155675,0,5642,247444
KS-01,house,KS,01,Lauren Reinhold,Tracey Mann,DEM,REP,REP,REP,-29.66,0.2,99.8,Safe R,-28.33,5.95,-30.2,-2.06,-5.4,-0.35,-31.85,2.19,False,False,LIB,0,,0.0,Steven Jacob,LIB,Libertarian,2.68,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,48261,1488465,0,4784,2713324,0,0,0,43478,528838,0,13201,10184,0,0,598040,0,4601,0,0,4000,0,0,34.23,63.09,0.0,74405,137154,0,5826,217385
KS-02,house,KS,02,Don Coover,Derek Schmidt,DEM,REP,REP,REP,-15.45,6.0,94.0,Likely R,-15.91,5.95,-16.01,-0.47,-5.18,-0.41,-20.06,4.61,False,False,LIB,0,,0.0,John Hauer,LIB,Libertarian,2.84,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,758823,1457605,0,244286,939168,0,0,0,514537,556938,0,240192,55452,0,33500,505500,0,7000,0,0,0,2898,0,41.08,56.08,0.0,88533,120878,0,6121,215532
KS-03,house,KS,03,Sharice Davids,Eric Jenkins,DEM,REP,DEM,DEM,23.34,99.0,1.0,Safe D,7.07,5.95,22.75,3.0,7.29,-0.55,4.17,19.17,False,False,LIB,0,,0.0,Steven A Hohe,LIB,Libertarian,2.94,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3690440,18916,0,1724212,12284,0,0,0,2369484,6633,0,1119972,986,0,807231,10000,0,0,1790,0,0,1790,0,59.86,37.2,0.0,166594,103537,0,8182,278313
KS-04,house,KS,04,Katy Tyndell,Ron Estes,DEM,REP,REP,REP,-20.9,1.9,98.1,Safe R,-20.29,5.95,-21.47,-1.43,-5.29,-0.42,-23.7,2.8,False,False,LIB,0,,0.0,Drew Cranmer,LIB,Libertarian,2.88,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,234455,1855035,0,72896,1757677,0,0,0,161558,1295634,0,38412,9091,0,0,1090100,0,600,0,0,0,0,0,38.41,58.71,0.0,83770,128033,0,6281,218084
KY-01,house,KY,01,Drew Williams,James Comer,DEM,REP,REP,REP,-44.78,0.0,100.0,Safe R,-45.6,5.95,-44.78,-1.84,-2.5,-0.8,-47.91,3.13,False,False,,0,,0.0,,,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,118755,1899533,0,20182,3041112,0,0,0,98532,2067643,0,69518,692697,0,5000,426900,0,1700,0,0,1700,0,0,27.61,72.39,0.0,66253,173722,0,0,239975
