race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,pres_2024,swing_24_26,rcv,threeway,oth_party,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
MS-03,house,MS,03,Democratic candidate (MS-03),Republican candidate (MS-03),DEM,REP,REP,REP,-24.96,0.9,99.1,Safe R,-26.47,3.18,-29.5,4.54,False,False,,,0.0,0.0,,,0.0,projected,projected,37.52,62.48,0.0,84945,141451,0,0,226395
MS-04,house,MS,04,Democratic candidate (MS-04),Republican candidate (MS-04),DEM,REP,REP,REP,-38.58,0.0,100.0,Safe R,-40.09,3.18,-43.01,4.43,False,False,,,0.0,0.0,,,0.0,projected,projected,30.71,69.29,0.0,63178,142538,0,0,205715
MT-01,house,MT,01,Democratic candidate (MT-01),Republican candidate (MT-01),DEM,REP,REP,REP,-10.23,16.4,83.6,Likely R,-11.74,3.18,-11.92,1.7,False,False,,,0.0,0.0,,,0.0,projected,projected,44.89,55.11,0.0,101195,124254,0,0,225448
MT-02,house,MT,02,Democratic candidate (MT-02),Republican candidate (MT-02),DEM,REP,REP,REP,-29.11,0.3,99.7,Safe R,-30.62,3.18,-30.51,1.4,False,False,,,0.0,0.0,,,0.0,projected,projected,35.45,64.55,0.0,69696,126930,0,0,196626
NC-01,house,NC,01,Democratic candidate (NC-01),Republican candidate (NC-01),DEM,REP,DEM,DEM,-3.96,35.3,64.7,Lean R,-8.81,3.18,-11.71,7.75,False,False,,,0.0,0.0,,,0.0,projected,projected,48.02,51.98,0.0,140118,151673,0,0,291792
NC-02,house,NC,02,Democratic candidate (NC-02),Republican candidate (NC-02),DEM,REP,DEM,DEM,40.92,100.0,0.0,Safe D,36.07,3.18,34.41,6.51,False,False,,,0.0,0.0,,,0.0,projected,projected,70.46,29.54,0.0,203730,85422,0,0,289152
NC-03,house,NC,03,Democratic candidate (NC-03),Republican candidate (NC-03),DEM,REP,REP,REP,-9.37,18.6,81.4,Likely R,-10.88,3.18,-13.76,4.4,False,False,,,0.0,0.0,,,0.0,projected,projected,45.32,54.68,0.0,109783,132473,0,0,242256
NC-04,house,NC,04,Democratic candidate (NC-04),Republican candidate (NC-04),DEM,REP,DEM,DEM,52.65,100.0,0.0,Safe D,47.8,3.18,46.04,6.62,False,False,,,0.0,0.0,,,0.0,projected,projected,76.33,23.67,0.0,233423,72404,0,0,305827
NC-05,house,NC,05,Democratic candidate (NC-05),Republican candidate (NC-05),DEM,REP,REP,REP,-14.1,8.9,91.1,Likely R,-15.62,3.18,-17.92,3.82,False,False,,,0.0,0.0,,,0.0,projected,projected,42.95,57.05,0.0,122741,163047,0,0,285788
NC-06,house,NC,06,Democratic candidate (NC-06),Republican candidate (NC-06),DEM,REP,REP,REP,-14.24,8.7,91.3,Likely R,-15.75,3.18,-17.36,3.12,False,False,,,0.0,0.0,,,0.0,projected,projected,42.88,57.12,0.0,117575,156609,0,0,274184
NC-07,house,NC,07,Democratic candidate (NC-07),Republican candidate (NC-07),DEM,REP,REP,REP,-10.0,17.0,83.0,Likely R,-11.84,3.18,-14.02,4.02,False,False,LIB,,0.0,0.0,,,0.0,projected,projected,44.27,54.11,1.62,137350,167865,5026,0,310241
NC-08,house,NC,08,Democratic candidate (NC-08),Republican candidate (NC-08),DEM,REP,REP,REP,-16.32,6.0,94.0,Likely R,-17.83,3.18,-19.62,3.31,False,False,,,0.0,0.0,,,0.0,projected,projected,41.84,58.16,0.0,120002,166794,0,0,286796
NC-09,house,NC,09,Democratic candidate (NC-09),Republican candidate (NC-09),DEM,REP,REP,REP,-12.62,11.4,88.6,Likely R,-14.14,3.18,-16.03,3.41,False,False,,,0.0,0.0,,,0.0,projected,projected,43.69,56.31,0.0,117032,150842,0,0,267874
NC-10,house,NC,10,Democratic candidate (NC-10),Republican candidate (NC-10),DEM,REP,REP,REP,-14.42,8.4,91.6,Likely R,-15.94,3.18,-17.89,3.46,False,False,,,0.0,0.0,,,0.0,projected,projected,42.79,57.21,0.0,124704,166743,0,0,291447
NC-11,house,NC,11,Democratic candidate (NC-11),Republican candidate (NC-11),DEM,REP,REP,REP,-7.14,24.8,75.2,Likely R,-8.65,3.18,-9.61,2.48,False,False,,,0.0,0.0,,,0.0,projected,projected,46.43,53.57,0.0,143410,165456,0,0,308866
NC-12,house,NC,12,Democratic candidate (NC-12),Republican candidate (NC-12),DEM,REP,DEM,DEM,54.25,100.0,0.0,Safe D,49.4,3.18,47.04,7.21,False,False,,,0.0,0.0,,,0.0,projected,projected,77.12,22.88,0.0,192006,56956,0,0,248963
NC-13,house,NC,13,Democratic candidate (NC-13),Republican candidate (NC-13),DEM,REP,REP,REP,-14.34,8.5,91.5,Likely R,-15.39,3.18,-16.71,2.36,False,False,GRN,,0.0,0.0,,,0.0,projected,projected,42.04,56.11,1.85,125245,167189,5512,0,297946
NC-14,house,NC,14,Democratic candidate (NC-14),Republican candidate (NC-14),DEM,REP,REP,REP,-12.68,11.3,88.7,Likely R,-14.19,3.18,-15.22,2.54,False,False,,,0.0,0.0,,,0.0,projected,projected,43.66,56.34,0.0,125015,161322,0,0,286337
ND-01,house,ND,01,Democratic candidate (ND-01),Republican candidate (ND-01),DEM,REP,REP,REP,-35.24,0.0,100.0,Safe R,-36.76,3.18,-37.39,2.15,False,False,,,0.0,0.0,,,0.0,projected,projected,32.38,67.62,0.0,83440,174269,0,0,257708
NE-01,house,NE,01,Democratic candidate (NE-01),Republican candidate (NE-01),DEM,REP,REP,REP,-10.01,17.0,83.0,Likely R,-11.53,3.18,-13.23,3.21,False,False,,,0.0,0.0,,,0.0,projected,projected,44.99,55.01,0.0,100248,122562,0,0,222811
NE-02,house,NE,02,John Cavanaugh,Don Bacon,DEM,REP,REP,REP,7.85,77.3,22.7,Likely D,6.33,3.18,4.68,3.16,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,53.92,46.08,0.0,119541,102144,0,0,221685
NE-03,house,NE,03,Democratic candidate (NE-03),Republican candidate (NE-03),DEM,REP,REP,REP,-50.93,0.0,100.0,Safe R,-52.45,3.18,-54.43,3.5,False,False,,,0.0,0.0,,,0.0,projected,projected,24.53,75.47,0.0,53609,164907,0,0,218516
NH-01,house,NH,01,Democratic candidate (NH-01),Republican candidate (NH-01),DEM,REP,DEM,DEM,5.21,69.1,30.9,Lean D,0.37,3.18,2.02,3.19,False,False,,,0.0,0.0,,,0.0,projected,projected,52.61,47.39,0.0,152432,137326,0,0,289758
NH-02,house,NH,02,Democratic candidate (NH-02),Republican candidate (NH-02),DEM,REP,DEM,DEM,7.21,75.4,24.6,Likely D,2.37,3.18,3.63,3.59,False,False,,,0.0,0.0,,,0.0,projected,projected,53.61,46.39,0.0,154697,133877,0,0,288574
NJ-01,house,NJ,01,Democratic candidate (NJ-01),Republican candidate (NJ-01),DEM,REP,DEM,DEM,27.32,99.5,0.5,Safe D,22.48,3.18,19.0,8.32,False,False,,,0.0,0.0,,,0.0,projected,projected,63.66,36.34,0.0,168150,95980,0,0,264130
NJ-02,house,NJ,02,Democratic candidate (NJ-02),Republican candidate (NJ-02),DEM,REP,REP,REP,-7.91,22.5,77.5,Likely R,-9.43,3.18,-13.29,5.37,False,False,,,0.0,0.0,,,0.0,projected,projected,46.04,53.96,0.0,121390,142255,0,0,263645
NJ-03,house,NJ,03,Democratic candidate (NJ-03),Republican candidate (NJ-03),DEM,REP,DEM,DEM,16.07,93.7,6.3,Likely D,11.22,3.18,7.92,8.15,False,False,,,0.0,0.0,,,0.0,projected,projected,58.03,41.97,0.0,156542,113203,0,0,269745
NJ-04,house,NJ,04,Democratic candidate (NJ-04),Republican candidate (NJ-04),DEM,REP,REP,REP,-25.93,0.7,99.3,Safe R,-27.45,3.18,-31.01,5.08,False,False,,,0.0,0.0,,,0.0,projected,projected,37.03,62.97,0.0,104645,177924,0,0,282569
NJ-05,house,NJ,05,Democratic candidate (NJ-05),Republican candidate (NJ-05),DEM,REP,DEM,DEM,10.46,84.1,15.9,Likely D,5.61,3.18,1.29,9.17,False,False,,,0.0,0.0,,,0.0,projected,projected,55.23,44.77,0.0,151984,123212,0,0,275197
NJ-06,house,NJ,06,Democratic candidate (NJ-06),Republican candidate (NJ-06),DEM,REP,DEM,DEM,16.25,94.0,6.0,Likely D,11.4,3.18,6.23,10.02,False,False,,,0.0,0.0,,,0.0,projected,projected,58.13,41.87,0.0,129182,93066,0,0,222248
NJ-07,house,NJ,07,Sue Altman,Tom Kean Jr.,DEM,REP,REP,REP,2.35,58.9,41.1,Toss-up,0.83,3.18,-1.9,4.25,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,51.17,48.83,0.0,157249,150035,0,0,307284
NJ-08,house,NJ,08,Democratic candidate (NJ-08),Republican candidate (NJ-08),DEM,REP,DEM,DEM,40.29,100.0,0.0,Safe D,35.45,3.18,28.85,11.44,False,False,,,0.0,0.0,,,0.0,projected,projected,70.15,29.85,0.0,106576,45357,0,0,151934
NJ-09,house,NJ,09,Democratic candidate (NJ-09),Republican candidate (NJ-09),DEM,REP,REP,REP,7.28,75.6,24.4,Likely D,5.77,3.18,-1.3,8.58,False,False,,,0.0,0.0,,,0.0,projected,projected,53.64,46.36,0.0,102766,88821,0,0,191587
NJ-10,house,NJ,10,Democratic candidate (NJ-10),Republican candidate (NJ-10),DEM,REP,DEM,DEM,59.19,100.0,0.0,Safe D,54.34,3.18,48.73,10.46,False,False,,,0.0,0.0,,,0.0,projected,projected,79.6,20.4,0.0,141577,36293,0,0,177870
NJ-11,house,NJ,11,Democratic candidate (NJ-11),Republican candidate (NJ-11),DEM,REP,DEM,DEM,16.53,94.3,5.7,Likely D,11.68,3.18,7.93,8.61,False,False,,,0.0,0.0,,,0.0,projected,projected,58.27,41.73,0.0,160940,115277,0,0,276216
NJ-12,house,NJ,12,Democratic candidate (NJ-12),Republican candidate (NJ-12),DEM,REP,DEM,DEM,32.91,99.9,0.1,Safe D,28.06,3.18,23.58,9.33,False,False,,,0.0,0.0,,,0.0,projected,projected,66.46,33.54,0.0,153687,77575,0,0,231262
NM-01,house,NM,01,Democratic candidate (NM-01),Republican candidate (NM-01),DEM,REP,DEM,DEM,18.95,96.5,3.5,Safe D,14.11,3.18,13.0,5.96,False,False,,,0.0,0.0,,,0.0,projected,projected,59.48,40.52,0.0,147251,100325,0,0,247575
NM-02,house,NM,02,Democratic candidate (NM-02),Republican candidate (NM-02),DEM,REP,DEM,DEM,5.89,71.3,28.7,Lean D,1.04,3.18,-1.84,7.73,False,False,,,0.0,0.0,,,0.0,projected,projected,52.94,47.06,0.0,100708,89506,0,0,190214
NM-03,house,NM,03,Democratic candidate (NM-03),Republican candidate (NM-03),DEM,REP,DEM,DEM,12.58,88.5,11.5,Likely D,7.74,3.18,5.32,7.26,False,False,,,0.0,0.0,,,0.0,projected,projected,56.29,43.71,0.0,117416,91172,0,0,208588
NV-01,house,NV,01,Democratic candidate (NV-01),Republican candidate (NV-01),DEM,REP,DEM,DEM,10.48,84.1,15.9,Likely D,5.63,3.18,2.3,8.18,False,False,,,0.0,0.0,,,0.0,projected,projected,55.24,44.76,0.0,129630,105035,0,0,234665
NV-02,house,NV,02,Democratic candidate (NV-02),Republican candidate (NV-02),DEM,REP,REP,REP,-10.56,15.7,84.3,Likely R,-12.07,3.18,-14.26,3.7,False,False,,,0.0,0.0,,,0.0,projected,projected,44.72,55.28,0.0,131772,162879,0,0,294652
NV-03,house,NV,03,Democratic candidate (NV-03),Republican candidate (NV-03),DEM,REP,DEM,DEM,7.54,76.4,23.6,Likely D,2.69,3.18,-0.75,8.29,False,False,,,0.0,0.0,,,0.0,projected,projected,53.77,46.23,0.0,144960,124635,0,0,269595
NV-04,house,NV,04,Democratic candidate (NV-04),Republican candidate (NV-04),DEM,REP,DEM,DEM,10.53,84.3,15.7,Likely D,5.69,3.18,2.37,8.16,False,False,,,0.0,0.0,,,0.0,projected,projected,55.27,44.73,0.0,132726,107429,0,0,240155
NY-01,house,NY,01,Democratic candidate (NY-01),Republican candidate (NY-01),DEM,REP,REP,REP,-7.56,23.5,76.5,Likely R,-9.08,3.18,-10.19,2.63,False,False,,,0.0,0.0,,,0.0,projected,projected,46.22,53.78,0.0,138943,161681,0,0,300624
NY-02,house,NY,02,Democratic candidate (NY-02),Republican candidate (NY-02),DEM,REP,REP,REP,-10.53,15.7,84.3,Likely R,-12.05,3.18,-14.08,3.54,False,False,,,0.0,0.0,,,0.0,projected,projected,44.73,55.27,0.0,113395,140101,0,0,253496
NY-03,house,NY,03,Democratic candidate (NY-03),Republican candidate (NY-03),DEM,REP,REP,REP,0.27,51.0,49.0,Toss-up,-1.24,3.18,-4.35,4.62,False,False,,,0.0,0.0,,,0.0,projected,projected,50.14,49.86,0.0,132764,132040,0,0,264804
NY-04,house,NY,04,Democratic candidate (NY-04),Republican candidate (NY-04),DEM,REP,REP,REP,5.46,69.9,30.1,Lean D,3.95,3.18,1.29,4.17,False,False,,,0.0,0.0,,,0.0,projected,projected,52.73,47.27,0.0,143458,128591,0,0,272049
NY-05,house,NY,05,Democratic candidate (NY-05),Republican candidate (NY-05),DEM,REP,DEM,DEM,52.5,100.0,0.0,Safe D,47.65,3.18,42.8,9.7,False,False,,,0.0,0.0,,,0.0,projected,projected,76.25,23.75,0.0,129165,40235,0,0,169400
NY-06,house,NY,06,Democratic candidate (NY-06),Republican candidate (NY-06),DEM,REP,DEM,DEM,17.17,94.9,5.1,Likely D,12.32,3.18,6.53,10.64,False,False,,,0.0,0.0,,,0.0,projected,projected,58.58,41.42,0.0,85849,60694,0,0,146543
NY-07,house,NY,07,Democratic candidate (NY-07),Republican candidate (NY-07),DEM,REP,DEM,DEM,56.0,100.0,0.0,Safe D,51.16,3.18,47.19,8.81,False,False,,,0.0,0.0,,,0.0,projected,projected,78.0,22.0,0.0,128321,36188,0,0,164509
NY-08,house,NY,08,Democratic candidate (NY-08),Republican candidate (NY-08),DEM,REP,DEM,DEM,52.56,100.0,0.0,Safe D,47.71,3.18,44.77,7.78,False,False,,,0.0,0.0,,,0.0,projected,projected,76.28,23.72,0.0,127817,39749,0,0,167566
NY-09,house,NY,09,Democratic candidate (NY-09),Republican candidate (NY-09),DEM,REP,DEM,DEM,49.31,100.0,0.0,Safe D,44.46,3.18,41.39,7.92,False,False,,,0.0,0.0,,,0.0,projected,projected,74.65,25.35,0.0,130859,44428,0,0,175286
NY-10,house,NY,10,Democratic candidate (NY-10),Republican candidate (NY-10),DEM,REP,DEM,DEM,69.2,100.0,0.0,Safe D,64.35,3.18,61.89,7.31,False,False,,,0.0,0.0,,,0.0,projected,projected,84.6,15.4,0.0,164018,29858,0,0,193876
NY-11,house,NY,11,Democratic candidate (NY-11),Republican candidate (NY-11),DEM,REP,REP,REP,-19.73,3.0,97.0,Safe R,-21.24,3.18,-24.83,5.09,False,False,,,0.0,0.0,,,0.0,projected,projected,40.13,59.87,0.0,76620,114288,0,0,190908
NY-12,house,NY,12,Democratic candidate (NY-12),Republican candidate (NY-12),DEM,REP,DEM,DEM,71.37,100.0,0.0,Safe D,66.53,3.18,64.9,6.48,False,False,,,0.0,0.0,,,0.0,projected,projected,85.69,14.31,0.0,203368,33969,0,0,237337
NY-13,house,NY,13,Democratic candidate (NY-13),Republican candidate (NY-13),DEM,REP,DEM,DEM,69.7,100.0,0.0,Safe D,64.85,3.18,60.27,9.43,False,False,,,0.0,0.0,,,0.0,projected,projected,84.85,15.15,0.0,142274,25404,0,0,167678
NY-14,house,NY,14,Democratic candidate (NY-14),Republican candidate (NY-14),DEM,REP,DEM,DEM,43.06,100.0,0.0,Safe D,38.21,3.18,32.37,10.69,False,False,,,0.0,0.0,,,0.0,projected,projected,71.53,28.47,0.0,101706,40480,0,0,142186
NY-15,house,NY,15,Democratic candidate (NY-15),Republican candidate (NY-15),DEM,REP,DEM,DEM,59.33,100.0,0.0,Safe D,54.48,3.18,48.81,10.52,False,False,,,0.0,0.0,,,0.0,projected,projected,79.66,20.34,0.0,104190,26598,0,0,130788
NY-16,house,NY,16,Democratic candidate (NY-16),Republican candidate (NY-16),DEM,REP,DEM,DEM,40.66,100.0,0.0,Safe D,35.81,3.18,33.31,7.35,False,False,,,0.0,0.0,,,0.0,projected,projected,70.33,29.67,0.0,160642,67767,0,0,228409
NY-17,house,NY,17,Mondaire Jones,Mike Lawler,DEM,REP,REP,REP,1.55,55.9,44.1,Toss-up,2.45,3.18,0.56,0.99,False,False,,,0.0,0.0,,,0.0,confirmed,confirmed,50.77,49.23,0.0,138380,134160,0,0,272540
NY-18,house,NY,18,Democratic candidate (NY-18),Republican candidate (NY-18),DEM,REP,DEM,DEM,8.84,80.1,19.9,Likely D,3.99,3.18,3.35,5.48,False,False,,,0.0,0.0,,,0.0,projected,projected,54.42,45.58,0.0,141487,118506,0,0,259993
NY-19,house,NY,19,Democratic candidate (NY-19),Republican candidate (NY-19),DEM,REP,DEM,DEM,6.72,73.9,26.1,Lean D,1.87,3.18,1.8,4.92,False,False,,,0.0,0.0,,,0.0,projected,projected,53.36,46.64,0.0,143764,125668,0,0,269432
NY-20,house,NY,20,Democratic candidate (NY-20),Republican candidate (NY-20),DEM,REP,DEM,DEM,19.74,97.0,3.0,Safe D,14.89,3.18,14.32,5.42,False,False,,,0.0,0.0,,,0.0,projected,projected,59.87,40.13,0.0,156710,105044,0,0,261754
NY-21,house,NY,21,Democratic candidate (NY-21),Republican candidate (NY-21),DEM,REP,REP,REP,-18.55,3.8,96.2,Safe R,-20.06,3.18,-20.76,2.21,False,False,,,0.0,0.0,,,0.0,projected,projected,40.73,59.27,0.0,101798,148163,0,0,249961
NY-22,house,NY,22,Democratic candidate (NY-22),Republican candidate (NY-22),DEM,REP,DEM,DEM,12.94,89.2,10.8,Likely D,8.09,3.18,7.69,5.25,False,False,,,0.0,0.0,,,0.0,projected,projected,56.47,43.53,0.0,143301,110463,0,0,253764
NY-23,house,NY,23,Democratic candidate (NY-23),Republican candidate (NY-23),DEM,REP,REP,REP,-19.76,3.0,97.0,Safe R,-21.27,3.18,-21.19,1.43,False,False,,,0.0,0.0,,,0.0,projected,projected,40.12,59.88,0.0,110968,165613,0,0,276581
NY-24,house,NY,24,Democratic candidate (NY-24),Republican candidate (NY-24),DEM,REP,REP,REP,-21.6,2.0,98.0,Safe R,-23.12,3.18,-23.24,1.63,False,False,,,0.0,0.0,,,0.0,projected,projected,39.2,60.8,0.0,103088,159908,0,0,262996
NY-25,house,NY,25,Democratic candidate (NY-25),Republican candidate (NY-25),DEM,REP,DEM,DEM,23.57,98.8,1.2,Safe D,18.73,3.18,18.65,4.92,False,False,,,0.0,0.0,,,0.0,projected,projected,61.79,38.21,0.0,162604,100565,0,0,263169
NY-26,house,NY,26,Democratic candidate (NY-26),Republican candidate (NY-26),DEM,REP,DEM,DEM,25.13,99.2,0.8,Safe D,20.28,3.18,19.56,5.57,False,False,,,0.0,0.0,,,0.0,projected,projected,62.56,37.44,0.0,148807,89044,0,0,237850
OH-01,house,OH,01,Democratic candidate (OH-01),Republican candidate (OH-01),DEM,REP,REP,REP,1.86,57.1,42.9,Toss-up,0.35,3.18,-2.62,4.48,False,False,,,0.0,0.0,,,0.0,projected,projected,50.93,49.07,0.0,141623,136448,0,0,278071
OH-02,house,OH,02,Democratic candidate (OH-02),Republican candidate (OH-02),DEM,REP,REP,REP,-37.7,0.0,100.0,Safe R,-39.22,3.18,-42.48,4.78,False,False,,,0.0,0.0,,,0.0,projected,projected,31.15,68.85,0.0,81985,181230,0,0,263215
OH-03,house,OH,03,Democratic candidate (OH-03),Republican candidate (OH-03),DEM,REP,DEM,DEM,48.63,100.0,0.0,Safe D,43.78,3.18,40.65,7.97,False,False,,,0.0,0.0,,,0.0,projected,projected,74.31,25.69,0.0,186412,64430,0,0,250842
OH-04,house,OH,04,Democratic candidate (OH-04),Republican candidate (OH-04),DEM,REP,REP,REP,-38.46,0.0,100.0,Safe R,-39.97,3.18,-43.01,4.56,False,False,,,0.0,0.0,,,0.0,projected,projected,30.77,69.23,0.0,85370,192064,0,0,277434
OH-05,house,OH,05,Democratic candidate (OH-05),Republican candidate (OH-05),DEM,REP,REP,REP,-19.15,3.4,96.6,Safe R,-20.67,3.18,-23.97,4.82,False,False,,,0.0,0.0,,,0.0,projected,projected,40.42,59.58,0.0,109654,161615,0,0,271270
OH-06,house,OH,06,Democratic candidate (OH-06),Republican candidate (OH-06),DEM,REP,REP,REP,-29.46,0.2,99.8,Safe R,-30.97,3.18,-34.9,5.44,False,False,,,0.0,0.0,,,0.0,projected,projected,35.27,64.73,0.0,90247,165615,0,0,255863
OH-07,house,OH,07,Democratic candidate (OH-07),Republican candidate (OH-07),DEM,REP,REP,REP,-6.88,25.6,74.4,Lean R,-8.4,3.18,-11.15,4.26,False,False,,,0.0,0.0,,,0.0,projected,projected,46.56,53.44,0.0,138850,159383,0,0,298234
OH-08,house,OH,08,Democratic candidate (OH-08),Republican candidate (OH-08),DEM,REP,REP,REP,-11.88,12.8,87.2,Likely R,-13.39,3.18,-15.78,3.9,False,False,,,0.0,0.0,,,0.0,projected,projected,44.06,55.94,0.0,124169,157641,0,0,281811
OH-09,house,OH,09,Democratic candidate (OH-09),Republican candidate (OH-09),DEM,REP,DEM,DEM,-2.22,41.6,58.4,Toss-up,-7.07,3.18,-10.68,8.46,False,False,,,0.0,0.0,,,0.0,projected,projected,48.89,51.11,0.0,130431,136366,0,0,266797
OH-10,house,OH,10,Democratic candidate (OH-10),Republican candidate (OH-10),DEM,REP,REP,REP,-3.51,36.9,63.1,Lean R,-5.02,3.18,-7.86,4.36,False,False,,,0.0,0.0,,,0.0,projected,projected,48.25,51.75,0.0,128047,137356,0,0,265403
OH-11,house,OH,11,Democratic candidate (OH-11),Republican candidate (OH-11),DEM,REP,DEM,DEM,63.88,100.0,0.0,Safe D,59.03,3.18,55.47,8.41,False,False,,,0.0,0.0,,,0.0,projected,projected,81.94,18.06,0.0,183842,40523,0,0,224365
OH-12,house,OH,12,Democratic candidate (OH-12),Republican candidate (OH-12),DEM,REP,REP,REP,-26.17,0.6,99.4,Safe R,-27.69,3.18,-30.36,4.18,False,False,,,0.0,0.0,,,0.0,projected,projected,36.91,63.09,0.0,105977,181124,0,0,287101
OH-13,house,OH,13,Democratic candidate (OH-13),Republican candidate (OH-13),DEM,REP,DEM,DEM,11.36,86.1,13.9,Likely D,6.52,3.18,3.32,8.04,False,False,,,0.0,0.0,,,0.0,projected,projected,55.68,44.32,0.0,152148,121101,0,0,273248
OH-14,house,OH,14,Democratic candidate (OH-14),Republican candidate (OH-14),DEM,REP,REP,REP,-15.61,6.8,93.2,Likely R,-17.12,3.18,-20.53,4.92,False,False,,,0.0,0.0,,,0.0,projected,projected,42.19,57.81,0.0,122114,167291,0,0,289404
OH-15,house,OH,15,Democratic candidate (OH-15),Republican candidate (OH-15),DEM,REP,REP,REP,-5.66,29.5,70.5,Lean R,-7.17,3.18,-10.11,4.45,False,False,,,0.0,0.0,,,0.0,projected,projected,47.17,52.83,0.0,119083,133371,0,0,252454
OK-01,house,OK,01,Democratic candidate (OK-01),Republican candidate (OK-01),DEM,REP,REP,REP,-18.18,4.1,95.9,Safe R,-19.69,3.18,-22.0,3.82,False,False,,,0.0,0.0,,,0.0,projected,projected,40.91,59.09,0.0,90206,130290,0,0,220496
OK-02,house,OK,02,Democratic candidate (OK-02),Republican candidate (OK-02),DEM,REP,REP,REP,-51.48,0.0,100.0,Safe R,-53.0,3.18,-56.51,5.03,False,False,,,0.0,0.0,,,0.0,projected,projected,24.26,75.74,0.0,55293,172642,0,0,227935
OK-03,house,OK,03,Democratic candidate (OK-03),Republican candidate (OK-03),DEM,REP,REP,REP,-41.2,0.0,100.0,Safe R,-42.71,3.18,-45.69,4.49,False,False,,,0.0,0.0,,,0.0,projected,projected,29.4,70.6,0.0,56564,135836,0,0,192401
OK-04,house,OK,04,Democratic candidate (OK-04),Republican candidate (OK-04),DEM,REP,REP,REP,-29.24,0.3,99.7,Safe R,-30.75,3.18,-33.57,4.34,False,False,,,0.0,0.0,,,0.0,projected,projected,35.38,64.62,0.0,77103,140819,0,0,217922
OK-05,house,OK,05,Democratic candidate (OK-05),Republican candidate (OK-05),DEM,REP,REP,REP,-14.92,7.7,92.3,Likely R,-16.43,3.18,-18.66,3.75,False,False,,,0.0,0.0,,,0.0,projected,projected,42.54,57.46,0.0,101025,136444,0,0,237469
OR-01,house,OR,01,Democratic candidate (OR-01),Republican candidate (OR-01),DEM,REP,DEM,DEM,43.06,100.0,0.0,Safe D,38.22,3.18,39.2,3.86,False,False,,,0.0,0.0,,,0.0,projected,projected,71.53,28.47,0.0,184282,73343,0,0,257626
OR-02,house,OR,02,Democratic candidate (OR-02),Republican candidate (OR-02),DEM,REP,REP,REP,-27.17,0.5,99.5,Safe R,-28.68,3.18,-27.9,0.73,False,False,,,0.0,0.0,,,0.0,projected,projected,36.41,63.59,0.0,93658,163539,0,0,257197
OR-03,house,OR,03,Democratic candidate (OR-03),Republican candidate (OR-03),DEM,REP,DEM,DEM,51.66,100.0,0.0,Safe D,46.81,3.18,47.61,4.05,False,False,,,0.0,0.0,,,0.0,projected,projected,75.83,24.17,0.0,186649,59494,0,0,246143
OR-04,house,OR,04,Democratic candidate (OR-04),Republican candidate (OR-04),DEM,REP,DEM,DEM,16.16,93.9,6.1,Likely D,11.31,3.18,12.44,3.72,False,False,,,0.0,0.0,,,0.0,projected,projected,58.08,41.92,0.0,159086,114829,0,0,273916
OR-05,house,OR,05,Janelle Bynum,Republican,DEM,REP,DEM,REP,13.2,89.6,10.4,Likely D,7.55,3.18,8.92,4.28,False,False,,,0.0,0.0,,,0.0,confirmed,projected,56.6,43.4,0.0,164656,126256,0,0,290912
OR-06,house,OR,06,Democratic candidate (OR-06),Republican candidate (OR-06),DEM,REP,DEM,DEM,15.55,93.1,6.9,Likely D,10.71,3.18,11.74,3.82,False,False,,,0.0,0.0,,,0.0,projected,projected,57.78,42.22,0.0,142121,103859,0,0,245980
PA-01,house,PA,01,Democratic candidate (PA-01),Republican candidate (PA-01),DEM,REP,REP,REP,6.79,74.1,25.9,Lean D,5.27,3.18,0.33,6.46,False,False,,,0.0,0.0,,,0.0,projected,projected,53.39,46.61,0.0,177067,154558,0,0,331625
PA-02,house,PA,02,Democratic candidate (PA-02),Republican candidate (PA-02),DEM,REP,DEM,DEM,47.34,100.0,0.0,Safe D,42.5,3.18,36.13,11.22,False,False,,,0.0,0.0,,,0.0,projected,projected,73.67,26.33,0.0,152015,54325,0,0,206340
PA-03,house,PA,03,Democratic candidate (PA-03),Republican candidate (PA-03),DEM,REP,DEM,DEM,88.24,100.0,0.0,Safe D,83.4,3.18,78.22,10.03,False,False,,,0.0,0.0,,,0.0,projected,projected,94.12,5.88,0.0,258421,16137,0,0,274558
PA-04,house,PA,04,Democratic candidate (PA-04),Republican candidate (PA-04),DEM,REP,DEM,DEM,25.46,99.2,0.8,Safe D,20.61,3.18,15.97,9.48,False,False,,,0.0,0.0,,,0.0,projected,projected,62.73,37.27,0.0,205417,122054,0,0,327471
PA-05,house,PA,05,Democratic candidate (PA-05),Republican candidate (PA-05),DEM,REP,DEM,DEM,38.68,100.0,0.0,Safe D,33.83,3.18,28.94,9.74,False,False,,,0.0,0.0,,,0.0,projected,projected,69.34,30.66,0.0,203230,89871,0,0,293101
PA-06,house,PA,06,Democratic candidate (PA-06),Republican candidate (PA-06),DEM,REP,DEM,DEM,20.97,97.7,2.3,Safe D,16.13,3.18,11.53,9.45,False,False,,,0.0,0.0,,,0.0,projected,projected,60.49,39.51,0.0,179982,117573,0,0,297555
