code,state,chamber,district,vap_total,vap_white_pct,vap_black_pct,vap_hisp_pct,vap_asian_pct,vap_native_pct,vap_pac_pct,vap_minor_pct
MS-H-35,MS,lower,35,18767.0,67.73,29.37,1.2,0.38,1.66,0.06,32.27
MS-H-47,MS,lower,47,19593.0,23.71,70.88,4.91,0.43,0.68,0.04,76.29
MS-H-48,MS,lower,48,19615.0,58.59,34.88,2.61,0.57,3.66,0.12,41.41
MS-H-52,MS,lower,52,18835.0,62.79,29.05,5.08,1.4,1.66,0.22,37.21
MS-H-53,MS,lower,53,18003.0,65.79,31.29,1.09,0.56,1.19,0.08,34.21
MS-H-57,MS,lower,57,16701.0,25.36,69.16,4.1,0.78,0.96,0.07,74.64
MS-H-64,MS,lower,64,18996.0,62.18,31.78,2.79,2.14,1.21,0.04,37.82
MS-H-65,MS,lower,65,18653.0,17.59,79.08,2.37,0.77,0.83,0.05,82.41
MS-H-67,MS,lower,67,18964.0,22.33,74.59,1.61,1.18,0.86,0.1,77.67
MS-H-70,MS,lower,70,17813.0,14.9,81.56,1.87,1.13,0.93,0.06,85.1
MS-H-72,MS,lower,72,18944.0,24.93,66.62,4.53,3.3,0.98,0.04,75.07
MS-H-75,MS,lower,75,19735.0,68.9,23.45,5.37,1.12,1.48,0.02,31.1
MS-H-78,MS,lower,78,17626.0,60.36,31.58,2.77,0.51,5.15,0.07,39.64
MS-H-80,MS,lower,80,14936.0,29.47,65.08,3.28,0.47,1.95,0.05,70.53
MS-H-82,MS,lower,82,15159.0,20.6,76.46,1.68,0.64,1.17,0.16,79.4
MS-H-85,MS,lower,85,18100.0,33.89,64.26,1.12,0.36,0.97,0.11,66.11
MS-H-87,MS,lower,87,20723.0,74.04,19.37,2.69,1.7,2.02,0.14,25.96
MS-H-92,MS,lower,92,20547.0,73.65,23.31,1.36,0.75,1.13,0.1,26.35
MS-H-94,MS,lower,94,17655.0,26.44,68.0,4.48,0.6,1.11,0.09,73.56
MS-H-95,MS,lower,95,21569.0,84.17,7.09,3.8,1.67,2.81,0.13,15.83
MS-H-97,MS,lower,97,17908.0,65.96,30.26,1.43,0.94,1.47,0.1,34.04
MS-H-99,MS,lower,99,18129.0,71.92,24.86,1.42,0.44,1.22,0.1,28.08
MS-H-101,MS,lower,101,18501.0,64.45,26.56,4.11,3.3,1.5,0.13,35.55
MS-H-102,MS,lower,102,18828.0,58.47,33.82,3.58,2.64,1.3,0.08,41.53
MS-H-103,MS,lower,103,19421.0,30.8,62.55,4.36,1.23,1.28,0.12,69.2
MS-H-104,MS,lower,104,19714.0,79.98,13.64,3.0,0.9,2.23,0.09,20.02
MS-H-105,MS,lower,105,19669.0,76.21,20.0,1.32,0.44,1.82,0.08,23.79
MS-H-106,MS,lower,106,19280.0,77.7,15.59,2.79,0.76,2.77,0.1,22.3
MS-H-109,MS,lower,109,18195.0,90.57,3.95,1.61,0.58,2.63,0.08,9.43
MS-H-110,MS,lower,110,18374.0,25.68,63.55,9.44,0.98,1.48,0.18,74.32
MS-H-113,MS,lower,113,18668.0,78.83,8.87,4.98,4.39,2.71,0.14,21.17
MS-H-114,MS,lower,114,19272.0,73.19,11.96,4.99,6.43,3.01,0.27,26.81
MS-H-117,MS,lower,117,19747.0,65.14,20.41,7.5,4.73,2.61,0.26,34.86
MS-H-118,MS,lower,118,18812.0,63.08,26.21,5.96,2.62,2.37,0.3,36.92
MS-H-120,MS,lower,120,19670.0,72.34,16.5,4.86,3.15,2.9,0.19,27.66
MS-H-121,MS,lower,121,18630.0,71.54,18.55,3.89,3.07,2.5,0.24,28.46
MS-H-30,MS,lower,30,18883.0,39.45,57.23,2.77,0.31,0.82,0.08,60.55
MS-H-12,MS,lower,12,15765.0,71.11,18.02,3.79,5.64,1.28,0.1,28.89
MS-H-100,MS,lower,100,17038.0,68.44,28.19,1.33,0.59,1.46,0.08,31.56
MS-H-59,MS,lower,59,18513.0,78.61,12.94,2.92,3.4,1.62,0.04,21.39
MS-H-69,MS,lower,69,17819.0,7.7,89.97,1.9,0.4,0.83,0.07,92.3
MS-H-33,MS,lower,33,16337.0,63.34,25.64,5.21,2.73,2.62,0.27,36.66
MS-H-96,MS,lower,96,20529.0,43.46,54.2,1.07,0.46,1.16,0.04,56.54
MS-H-63,MS,lower,63,20574.0,39.09,57.33,1.42,1.3,0.84,0.05,60.91
MS-H-81,MS,lower,81,19402.0,68.21,27.79,2.15,0.68,1.2,0.12,31.79
MS-H-98,MS,lower,98,18437.0,33.22,63.86,1.34,0.53,1.19,0.06,66.78
MS-H-68,MS,lower,68,22293.0,38.75,55.73,3.03,1.69,1.08,0.16,61.25
MS-H-86,MS,lower,86,17801.0,61.93,35.5,1.38,0.39,0.79,0.11,38.07
MS-H-71,MS,lower,71,17666.0,21.57,75.64,1.77,0.58,0.63,0.02,78.43
MS-H-73,MS,lower,73,18211.0,75.38,16.51,1.85,4.89,1.07,0.08,24.62
MS-H-84,MS,lower,84,19693.0,62.2,35.76,0.74,0.29,1.01,0.06,37.8
MS-H-89,MS,lower,89,21475.0,62.91,28.04,7.05,0.8,1.46,0.09,37.09
MS-H-91,MS,lower,91,17591.0,44.19,53.87,0.88,0.46,0.98,0.03,55.81
MS-H-77,MS,lower,77,20464.0,67.91,28.72,1.31,0.43,1.56,0.04,32.09
MS-H-112,MS,lower,112,20534.0,65.49,21.96,7.21,2.83,2.55,0.31,34.51
MS-H-27,MS,lower,27,16865.0,32.13,60.74,4.75,0.51,2.38,0.03,67.87
MS-H-116,MS,lower,116,21591.0,74.16,11.92,4.9,5.99,2.84,0.26,25.84
MS-H-9,MS,lower,9,19456.0,34.12,61.87,2.4,0.73,0.96,0.08,65.88
MS-H-4,MS,lower,4,17710.0,79.01,15.61,3.94,0.2,1.17,0.05,20.99
MS-H-83,MS,lower,83,18849.0,69.16,25.8,2.26,1.62,1.3,0.11,30.84
MS-H-76,MS,lower,76,17000.0,34.4,61.72,2.93,0.43,1.07,0.07,65.6
MS-H-55,MS,lower,55,17818.0,32.49,64.18,1.47,1.11,1.0,0.02,67.51
MS-H-111,MS,lower,111,18692.0,75.15,14.03,6.66,1.69,2.52,0.19,24.85
MS-H-37,MS,lower,37,20380.0,64.03,32.54,1.47,0.58,1.41,0.03,35.97
MS-H-90,MS,lower,90,18463.0,62.05,34.6,1.83,0.56,1.09,0.13,37.95
MS-H-60,MS,lower,60,17147.0,72.02,22.94,2.26,0.97,1.65,0.03,27.98
MS-H-122,MS,lower,122,19428.0,77.63,13.61,3.93,1.49,3.03,0.15,22.37
MS-H-119,MS,lower,119,18121.0,32.15,58.61,5.64,1.93,2.03,0.31,67.85
MS-H-51,MS,lower,51,17397.0,18.65,79.78,1.23,0.46,0.75,0.1,81.35
MS-H-107,MS,lower,107,19162.0,84.0,10.38,2.0,0.65,2.41,0.13,16.0
MS-H-93,MS,lower,93,20408.0,82.21,10.7,3.44,0.8,2.46,0.06,17.79
MS-H-17,MS,lower,17,16221.0,64.76,29.24,3.09,1.59,1.32,0.02,35.24
MS-H-74,MS,lower,74,21240.0,76.65,17.3,2.11,2.26,1.57,0.03,23.35
MS-H-115,MS,lower,115,16064.0,53.69,26.66,9.73,8.18,1.98,0.41,46.31
MS-H-88,MS,lower,88,17833.0,86.77,8.9,2.52,0.38,1.11,0.09,13.23
MS-H-108,MS,lower,108,17912.0,75.9,15.79,3.91,0.98,2.84,0.04,24.1
MS-H-36,MS,lower,36,19390.0,38.65,59.33,0.87,0.39,0.89,0.05,61.35
MS-H-46,MS,lower,46,17350.0,62.54,34.55,1.24,0.61,1.09,0.04,37.46
MS-H-54,MS,lower,54,19040.0,67.14,28.47,2.08,1.01,1.21,0.05,32.86
MS-H-43,MS,lower,43,15807.0,66.97,25.16,2.49,3.76,1.2,0.09,33.03
MS-H-58,MS,lower,58,18378.0,78.67,14.66,2.0,3.26,1.34,0.03,21.33
MS-H-41,MS,lower,41,14311.0,32.7,64.14,1.61,0.94,0.92,0.07,67.3
MS-H-66,MS,lower,66,17863.0,33.46,64.37,1.06,0.37,1.11,0.01,66.54
MS-H-79,MS,lower,79,19137.0,70.36,22.59,5.6,0.36,1.21,0.08,29.64
MS-H-22,MS,lower,22,17946.0,64.0,31.77,2.9,0.51,1.2,0.05,36.0
MS-H-42,MS,lower,42,17871.0,36.43,61.77,1.06,0.19,0.86,0.1,63.57
MS-H-62,MS,lower,62,19486.0,75.65,18.82,3.13,0.51,1.63,0.02,24.35
MS-H-44,MS,lower,44,17103.0,65.43,16.12,1.38,0.58,16.88,0.06,34.57
MS-H-61,MS,lower,61,18328.0,70.32,21.76,4.1,1.64,1.94,0.28,29.68
MS-H-50,MS,lower,50,19497.0,30.25,67.28,1.27,0.67,0.91,0.07,69.75
MS-H-45,MS,lower,45,18408.0,43.17,50.45,1.24,0.66,4.71,0.07,56.83
MS-H-56,MS,lower,56,19817.0,64.18,27.88,2.15,4.33,1.34,0.07,35.82
MS-H-20,MS,lower,20,16274.0,55.61,35.21,4.94,2.53,1.73,0.12,44.39
MS-H-7,MS,lower,7,19121.0,60.87,30.15,3.78,3.16,1.83,0.13,39.13
MS-H-19,MS,lower,19,19723.0,84.83,10.69,1.84,0.97,1.56,0.06,15.17
MS-H-28,MS,lower,28,17419.0,83.6,9.28,2.95,1.58,2.1,0.15,16.4
MS-H-16,MS,lower,16,18019.0,37.18,58.11,3.31,0.59,1.25,0.05,62.82
MS-H-15,MS,lower,15,17338.0,75.28,16.88,5.82,0.37,1.79,0.05,24.72
MS-H-1,MS,lower,1,19382.0,91.74,3.27,1.7,0.5,2.34,0.04,8.26
MS-H-34,MS,lower,34,20362.0,61.74,35.41,1.18,0.5,1.46,0.09,38.26
MS-H-6,MS,lower,6,17741.0,60.77,31.45,3.77,1.91,1.81,0.12,39.23
MS-H-18,MS,lower,18,21514.0,75.33,19.82,1.68,1.37,1.61,0.09,24.67
MS-H-21,MS,lower,21,18838.0,89.28,7.28,1.25,0.28,1.58,0.03,10.72
MS-H-32,MS,lower,32,19047.0,21.71,74.64,2.68,0.93,0.58,0.01,78.29
MS-H-10,MS,lower,10,19404.0,68.13,25.21,2.63,2.61,1.38,0.07,31.87
MS-H-39,MS,lower,39,18644.0,70.59,23.2,2.61,2.18,1.28,0.13,29.41
MS-H-14,MS,lower,14,18442.0,77.19,16.53,4.1,0.57,1.55,0.02,22.81
MS-H-25,MS,lower,25,19202.0,60.39,29.94,5.87,1.38,2.25,0.09,39.61
MS-H-24,MS,lower,24,17549.0,71.17,20.46,2.97,3.29,1.81,0.06,28.83
MS-H-38,MS,lower,38,25933.0,51.5,41.64,2.38,3.13,1.2,0.06,48.5
MS-H-11,MS,lower,11,19426.0,40.71,56.43,1.71,0.43,0.92,0.09,59.29
MS-H-5,MS,lower,5,18496.0,38.25,57.02,3.16,0.44,1.29,0.2,61.75
MS-H-49,MS,lower,49,15821.0,25.58,71.98,0.99,0.97,0.72,0.05,74.42
MS-H-8,MS,lower,8,18180.0,71.1,24.74,2.1,0.31,1.42,0.09,28.9
MS-H-40,MS,lower,40,17436.0,40.56,49.38,7.1,1.16,1.84,0.13,59.44
MS-H-2,MS,lower,2,17810.0,77.62,16.72,3.16,0.74,1.66,0.09,22.38
MS-H-31,MS,lower,31,18860.0,30.02,67.2,1.67,0.84,0.83,0.09,69.98
MS-S-2,MS,upper,2,42981.0,57.6,33.03,4.49,2.95,1.82,0.13,42.4
MS-S-7,MS,upper,7,43260.0,56.22,40.07,2.12,0.43,1.26,0.04,43.78
MS-S-9,MS,upper,9,44798.0,70.17,21.29,3.41,3.61,1.42,0.1,29.83
MS-S-11,MS,upper,11,39698.0,35.58,59.67,3.12,0.89,1.08,0.07,64.42
MS-S-13,MS,upper,13,42270.0,30.81,65.16,3.03,0.77,0.76,0.07,69.19
MS-S-26,MS,upper,26,44749.0,27.5,67.17,2.58,2.08,0.91,0.04,72.5
MS-S-35,MS,upper,35,44766.0,57.51,39.39,1.59,0.47,1.26,0.05,42.49
MS-S-37,MS,upper,37,46597.0,34.8,61.31,3.03,0.52,0.91,0.11,65.2
MS-S-40,MS,upper,40,45875.0,79.09,13.28,3.5,0.87,2.78,0.07,20.91
MS-S-45,MS,upper,45,48502.0,66.68,26.85,3.04,1.58,1.58,0.1,33.32
MS-S-46,MS,upper,46,46650.0,82.67,8.73,3.68,1.66,2.9,0.15,17.33
MS-S-51,MS,upper,51,44693.0,65.1,24.96,4.17,2.97,2.7,0.19,34.9
MS-S-52,MS,upper,52,44293.0,63.48,23.48,8.98,2.22,2.18,0.22,36.52
MS-S-42,MS,upper,42,44902.0,76.46,16.49,4.48,0.62,1.94,0.1,23.54
MS-S-38,MS,upper,38,46082.0,36.04,61.43,1.18,0.44,1.19,0.07,63.96
MS-S-1,MS,upper,1,42707.0,65.86,25.4,4.71,1.6,2.08,0.12,34.14
MS-S-39,MS,upper,39,45749.0,68.52,28.52,1.04,0.72,1.28,0.08,31.48
MS-S-41,MS,upper,41,45090.0,66.8,29.96,1.45,0.57,1.24,0.1,33.2
MS-S-50,MS,upper,50,42376.0,61.07,21.44,8.26,7.08,2.36,0.33,38.93
MS-S-10,MS,upper,10,50158.0,61.89,32.89,3.14,0.57,1.32,0.12,38.11
MS-S-28,MS,upper,28,43632.0,13.3,83.71,1.88,0.84,0.84,0.07,86.7
MS-S-8,MS,upper,8,46211.0,65.82,29.71,2.9,0.36,1.43,0.07,34.18
MS-S-21,MS,upper,21,42298.0,33.96,62.43,2.1,0.89,0.93,0.04,66.04
MS-S-43,MS,upper,43,42216.0,72.56,23.48,1.69,0.41,1.67,0.07,27.44
MS-S-6,MS,upper,6,45314.0,76.05,18.31,2.4,1.59,1.53,0.07,23.95
MS-S-14,MS,upper,14,40205.0,57.66,39.18,1.48,0.65,1.23,0.04,42.34
MS-S-36,MS,upper,36,45309.0,76.63,18.68,2.25,0.61,1.65,0.03,23.37
MS-S-24,MS,upper,24,42328.0,35.54,61.94,1.56,0.49,0.76,0.04,64.46
MS-S-47,MS,upper,47,46833.0,79.22,11.51,3.21,2.79,2.67,0.17,20.78
MS-S-49,MS,upper,49,46741.0,60.05,28.48,5.78,3.39,2.42,0.31,39.95
MS-S-12,MS,upper,12,43894.0,27.93,69.28,1.53,0.8,0.83,0.05,72.07
MS-S-44,MS,upper,44,41673.0,68.83,23.61,3.25,2.35,1.78,0.13,31.17
MS-S-17,MS,upper,17,47777.0,63.58,31.12,2.24,1.65,1.34,0.09,36.42
MS-S-3,MS,upper,3,45332.0,68.83,25.4,3.9,0.44,1.58,0.07,31.17
MS-S-15,MS,upper,15,39885.0,67.22,27.45,1.73,2.18,1.32,0.07,32.78
MS-S-29,MS,upper,29,42424.0,42.68,53.18,2.11,1.27,1.03,0.04,57.32
MS-S-5,MS,upper,5,45874.0,88.58,7.18,1.77,0.34,1.82,0.05,11.42
MS-S-4,MS,upper,4,43590.0,80.6,14.02,3.14,0.5,1.58,0.06,19.4
MS-S-25,MS,upper,25,42175.0,66.96,25.31,2.63,3.86,1.16,0.06,33.04
MS-S-27,MS,upper,27,46838.0,29.42,66.9,1.56,1.5,0.95,0.06,70.58
MS-S-22,MS,upper,22,39986.0,34.04,60.75,3.91,1.02,0.91,0.08,65.96
MS-S-31,MS,upper,31,40900.0,59.27,31.08,6.7,0.55,2.93,0.05,40.73
MS-S-16,MS,upper,16,41465.0,36.4,60.35,1.37,1.21,0.88,0.05,63.6
MS-S-32,MS,upper,32,40696.0,31.01,65.86,1.39,0.54,1.62,0.13,68.99
MS-S-18,MS,upper,18,40382.0,59.72,27.04,2.15,0.51,10.92,0.09,40.28
MS-S-34,MS,upper,34,42199.0,39.74,55.58,3.29,0.64,0.98,0.09,60.26
MS-S-33,MS,upper,33,42644.0,68.0,27.95,1.83,1.03,1.21,0.11,32.0
MS-S-20,MS,upper,20,43200.0,76.62,16.4,2.34,2.92,1.46,0.03,23.38
MS-S-23,MS,upper,23,42493.0,53.33,42.65,1.81,1.06,1.23,0.03,46.67
MS-S-30,MS,upper,30,41739.0,65.89,27.73,3.23,1.36,1.61,0.19,34.11
MS-S-48,MS,upper,48,45511.0,60.96,29.39,4.63,2.34,2.5,0.22,39.04
MS-S-19,MS,upper,19,39640.0,66.08,25.85,3.89,2.06,1.91,0.13,33.92
MT-H-76,MT,lower,76,10141.0,89.14,1.21,1.92,0.64,6.66,0.12,10.86
MT-H-77,MT,lower,77,8011.0,91.32,0.53,2.5,0.74,3.31,0.06,8.68
MT-H-78,MT,lower,78,8758.0,93.15,0.62,1.76,0.72,2.39,0.36,6.85
MT-H-79,MT,lower,79,10035.0,89.78,0.88,2.78,1.53,4.08,0.2,10.22
MT-H-80,MT,lower,80,6552.0,89.16,1.04,2.88,1.94,3.95,0.19,10.84
MT-H-81,MT,lower,81,9605.0,89.2,0.78,3.2,1.28,4.31,0.19,10.8
MT-H-82,MT,lower,82,7023.0,87.05,0.85,3.47,1.22,5.94,0.28,12.95
MT-H-83,MT,lower,83,9243.0,88.69,0.7,2.96,1.61,4.75,0.29,11.31
MT-H-84,MT,lower,84,7274.0,90.35,0.53,2.78,1.09,4.34,0.25,9.65
MT-H-85,MT,lower,85,8557.0,91.28,0.35,2.91,0.82,2.69,0.16,8.72
MT-H-86,MT,lower,86,8836.0,90.71,0.61,2.94,1.17,2.73,0.2,9.29
MT-H-87,MT,lower,87,9621.0,91.63,0.35,2.91,0.96,2.83,0.22,8.37
MT-H-88,MT,lower,88,8641.0,91.23,0.37,2.72,0.91,3.48,0.2,8.77
MT-H-1,MT,lower,1,8725.0,90.96,0.48,2.6,0.9,3.7,0.29,9.04
MT-H-89,MT,lower,89,4181.0,90.13,0.98,2.64,2.08,3.68,0.19,9.87
MT-H-2,MT,lower,2,9290.0,91.41,0.46,1.98,0.91,3.91,0.26,8.59
MT-H-3,MT,lower,3,9865.0,91.46,0.44,2.57,1.24,2.83,0.24,8.54
MT-H-4,MT,lower,4,7686.0,90.52,0.49,2.58,1.22,3.54,0.36,9.48
MT-H-70,MT,lower,70,8772.0,90.91,0.42,3.82,0.54,3.39,0.06,9.09
MT-H-71,MT,lower,71,9077.0,90.77,0.63,2.45,0.92,4.59,0.2,9.23
MT-H-72,MT,lower,72,8465.0,87.85,0.9,4.63,1.19,4.67,0.12,12.15
MT-H-73,MT,lower,73,7889.0,89.13,0.71,4.51,0.77,4.47,0.18,10.87
MT-H-74,MT,lower,74,8802.0,92.52,0.3,2.57,1.19,2.37,0.1,7.48
MT-H-75,MT,lower,75,8633.0,91.65,0.34,1.78,0.73,3.85,0.08,8.35
MT-H-5,MT,lower,5,7802.0,90.8,0.67,2.64,0.97,3.79,0.28,9.2
MT-H-6,MT,lower,6,8903.0,92.05,0.29,2.05,1.64,2.58,0.18,7.95
MT-H-7,MT,lower,7,8024.0,88.86,0.67,3.27,1.48,4.48,0.25,11.14
MT-H-8,MT,lower,8,7760.0,90.3,0.5,2.64,1.15,4.43,0.18,9.7
MT-H-9,MT,lower,9,8637.0,91.08,0.41,2.71,1.16,3.51,0.09,8.92
MT-H-90,MT,lower,90,14128.0,90.56,0.53,2.37,1.34,4.03,0.26,9.44
MT-H-91,MT,lower,91,11370.0,76.27,0.78,2.86,1.0,18.87,0.29,23.73
MT-H-92,MT,lower,92,10185.0,88.61,0.85,3.35,1.36,4.63,0.22,11.39
MT-H-93,MT,lower,93,9159.0,88.12,0.69,4.28,2.19,3.93,0.31,11.88
MT-H-94,MT,lower,94,7423.0,86.54,0.99,5.99,2.39,3.6,0.23,13.46
MT-H-95,MT,lower,95,9132.0,75.53,1.27,16.32,1.79,4.4,0.29,24.47
MT-H-96,MT,lower,96,8759.0,87.05,1.3,3.21,2.57,5.14,0.22,12.95
MT-H-97,MT,lower,97,10304.0,85.59,1.22,3.84,2.17,6.33,0.25,14.41
MT-H-10,MT,lower,10,7281.0,90.45,0.66,2.75,1.73,3.24,0.23,9.55
MT-H-98,MT,lower,98,7627.0,86.58,1.13,3.82,2.6,4.93,0.37,13.42
MT-H-11,MT,lower,11,9727.0,91.72,0.36,2.58,1.07,2.91,0.16,8.28
MT-H-99,MT,lower,99,7064.0,88.02,1.27,3.2,2.06,4.4,0.31,11.98
MT-H-12,MT,lower,12,8212.0,89.87,0.37,2.59,0.98,5.26,0.17,10.13
MT-H-13,MT,lower,13,9347.0,72.7,0.81,3.42,0.83,22.36,0.27,27.3
MT-H-14,MT,lower,14,7500.0,89.91,0.4,2.13,0.73,4.67,0.24,10.09
MT-H-15,MT,lower,15,7317.0,38.89,0.44,3.07,0.57,57.99,0.32,61.11
MT-H-16,MT,lower,16,7684.0,35.07,0.7,1.67,0.79,62.54,0.29,64.93
MT-H-18,MT,lower,18,9092.0,88.5,0.71,1.94,0.75,7.34,0.17,11.5
MT-H-19,MT,lower,19,6550.0,82.81,2.03,3.72,2.09,8.7,0.37,17.19
MT-H-20,MT,lower,20,6577.0,81.87,2.18,3.9,2.17,9.31,0.38,18.13
MT-H-21,MT,lower,21,7937.0,86.23,1.39,2.95,1.45,7.12,0.31,13.77
MT-H-22,MT,lower,22,11185.0,75.91,4.83,8.2,3.3,7.63,0.55,24.09
MT-H-23,MT,lower,23,8004.0,81.02,2.17,4.2,2.13,9.87,0.42,18.98
MT-H-24,MT,lower,24,5162.0,84.07,1.33,3.4,1.8,8.41,0.28,15.93
MT-H-25,MT,lower,25,8862.0,88.17,0.79,2.65,0.97,6.53,0.3,11.83
MT-H-26,MT,lower,26,13388.0,90.43,0.71,2.18,1.41,4.33,0.13,9.57
MT-H-27,MT,lower,27,7496.0,79.23,0.93,3.05,1.52,15.15,0.2,20.77
MT-H-28,MT,lower,28,10765.0,90.19,0.59,1.78,0.68,6.28,0.28,9.81
MT-H-29,MT,lower,29,7265.0,89.19,0.62,2.14,0.95,6.95,0.17,10.81
MT-H-30,MT,lower,30,7302.0,87.0,1.02,4.45,1.33,5.05,0.14,13.0
MT-H-31,MT,lower,31,7020.0,32.05,0.45,1.74,1.0,65.7,0.05,67.95
MT-H-32,MT,lower,32,6867.0,32.11,0.43,2.17,0.59,65.86,0.22,67.89
MT-H-17,MT,lower,17,9042.0,90.57,0.54,2.03,0.78,4.69,0.21,9.43
MT-H-33,MT,lower,33,8780.0,90.77,0.76,2.35,1.11,3.77,0.1,9.23
MT-H-34,MT,lower,34,8418.0,94.4,0.54,1.51,0.75,2.32,0.34,5.6
MT-H-35,MT,lower,35,8465.0,89.24,0.51,3.01,0.8,6.39,0.24,10.76
MT-H-36,MT,lower,36,8471.0,91.03,0.79,2.67,0.86,3.66,0.17,8.97
MT-H-37,MT,lower,37,8617.0,93.12,0.09,1.59,0.75,3.3,0.16,6.88
MT-H-38,MT,lower,38,9321.0,91.1,0.63,2.8,0.79,3.78,0.18,8.9
MT-H-39,MT,lower,39,6491.0,84.69,1.34,5.75,1.28,6.5,0.25,15.31
MT-H-40,MT,lower,40,6516.0,87.35,0.82,3.97,0.88,6.32,0.27,12.65
MT-H-41,MT,lower,41,6838.0,29.93,0.48,4.11,1.03,66.02,0.13,70.07
MT-H-42,MT,lower,42,8779.0,55.49,1.18,4.92,0.9,37.89,0.24,44.51
MT-H-43,MT,lower,43,6973.0,85.24,1.41,4.59,1.67,6.75,0.29,14.76
MT-H-44,MT,lower,44,6436.0,87.67,1.03,4.36,1.49,4.94,0.26,12.33
MT-H-45,MT,lower,45,8649.0,84.52,1.74,4.78,1.23,6.88,0.26,15.48
MT-H-46,MT,lower,46,8925.0,83.98,2.01,5.85,1.65,6.01,0.31,16.02
MT-H-47,MT,lower,47,8954.0,75.89,2.35,8.98,1.17,12.0,0.38,24.11
MT-H-48,MT,lower,48,8805.0,80.52,1.99,7.95,1.42,8.23,0.32,19.48
MT-H-49,MT,lower,49,6156.0,84.52,1.35,5.59,1.82,6.41,0.54,15.48
MT-H-50,MT,lower,50,7134.0,87.51,1.04,4.03,1.81,4.56,0.38,12.49
MT-H-51,MT,lower,51,7969.0,88.89,1.04,3.72,1.5,4.07,0.38,11.11
MT-H-52,MT,lower,52,10471.0,89.09,0.98,3.65,1.75,3.83,0.3,10.91
MT-H-53,MT,lower,53,12271.0,90.73,0.7,3.17,1.57,2.89,0.18,9.27
MT-H-54,MT,lower,54,8198.0,89.65,0.46,3.46,0.86,4.36,0.11,10.35
MT-H-55,MT,lower,55,8507.0,92.82,0.43,1.96,0.61,2.69,0.18,7.18
MT-H-60,MT,lower,60,10609.0,87.36,1.07,5.52,2.42,2.48,0.17,12.64
MT-H-61,MT,lower,61,5947.0,87.61,1.14,4.5,3.1,3.02,0.29,12.39
MT-H-56,MT,lower,56,8473.0,92.11,0.28,2.41,0.62,2.56,0.17,7.89
MT-H-57,MT,lower,57,9431.0,91.43,0.76,2.81,1.33,2.37,0.16,8.57
MT-H-58,MT,lower,58,9015.0,91.65,0.57,2.49,0.93,3.23,0.06,8.35
MT-H-59,MT,lower,59,9949.0,90.49,0.83,3.06,2.41,1.9,0.17,9.51
MT-H-62,MT,lower,62,6116.0,84.98,1.16,6.73,3.14,2.86,0.15,15.02
MT-H-63,MT,lower,63,5428.0,89.15,0.79,3.78,2.43,2.49,0.32,10.85
MT-H-64,MT,lower,64,10304.0,88.79,0.99,4.26,2.44,2.26,0.24,11.21
MT-H-65,MT,lower,65,9027.0,89.01,0.94,3.92,2.04,2.67,0.14,10.99
MT-H-66,MT,lower,66,13933.0,88.97,0.78,4.08,1.6,2.75,0.18,11.03
MT-H-67,MT,lower,67,5941.0,87.75,0.83,5.7,1.54,3.32,0.17,12.25
MT-H-100,MT,lower,100,7077.0,85.23,1.61,4.18,1.96,6.13,0.36,14.77
MT-H-68,MT,lower,68,10407.0,90.11,0.42,4.06,1.2,2.38,0.19,9.89
MT-H-69,MT,lower,69,8782.0,92.39,0.25,2.52,0.67,2.53,0.24,7.61
MT-S-30,MT,upper,30,20558.0,88.88,0.96,4.33,2.42,2.2,0.17,11.12
MT-S-31,MT,upper,31,12063.0,86.27,1.15,5.63,3.12,2.94,0.22,13.73
MT-S-32,MT,upper,32,15733.0,88.91,0.92,4.09,2.44,2.34,0.27,11.09
MT-S-33,MT,upper,33,22959.0,88.99,0.84,4.01,1.78,2.72,0.17,11.01
MT-S-34,MT,upper,34,16348.0,89.25,0.57,4.66,1.33,2.72,0.18,10.75
MT-S-35,MT,upper,35,17554.0,91.65,0.34,3.17,0.61,2.96,0.15,8.35
MT-S-36,MT,upper,36,17542.0,89.36,0.76,3.5,1.05,4.63,0.16,10.64
MT-S-37,MT,upper,37,16691.0,90.92,0.49,3.49,0.99,3.36,0.14,9.08
MT-S-38,MT,upper,38,18773.0,90.3,0.81,1.86,0.68,5.36,0.1,9.7
MT-S-39,MT,upper,39,16769.0,92.28,0.58,2.11,0.73,2.83,0.22,7.72
MT-S-40,MT,upper,40,16587.0,89.54,0.95,2.82,1.69,4.03,0.2,10.46
MT-S-41,MT,upper,41,16627.0,88.29,0.81,3.31,1.26,5.0,0.23,11.71
MT-S-42,MT,upper,42,16517.0,89.42,0.63,2.88,1.38,4.57,0.28,10.58
MT-S-43,MT,upper,43,17393.0,90.99,0.48,2.93,1.0,2.71,0.18,9.01
MT-S-44,MT,upper,44,18262.0,91.44,0.36,2.82,0.93,3.14,0.21,8.56
MT-S-1,MT,upper,1,18014.0,91.19,0.47,2.28,0.91,3.81,0.28,8.81
MT-S-45,MT,upper,45,18308.0,90.46,0.63,2.43,1.51,3.95,0.24,9.54
MT-S-2,MT,upper,2,17552.0,91.05,0.46,2.58,1.23,3.14,0.29,8.95
MT-S-46,MT,upper,46,21555.0,82.11,0.81,3.09,1.17,12.14,0.25,17.89
MT-S-3,MT,upper,3,16706.0,91.46,0.47,2.33,1.33,3.14,0.23,8.54
MT-S-47,MT,upper,47,16582.0,87.42,0.82,5.05,2.28,3.78,0.27,12.58
