code,geoid,state,chamber,district,name,pres16_total,pres16_dem,pres16_rep,pres20_total,pres20_dem,pres20_rep,pres24_total,pres24_dem,pres24_rep,margin_2016,margin_2020,margin_2024
GA-H-121,13121,GA,lower,121,State House District 121,25617.0,10806.0,13564.0,31358.0,14299.0,16535.0,33342.0,14613.0,18419.0,-11.317193270414444,-7.251735097619511,-11.522160329377574
GA-H-88,13088,GA,lower,88,State House District 88,23421.0,18453.0,4363.0,26849.0,21920.0,4657.0,26841.0,21237.0,5297.0,61.75490883590463,64.95466004439929,60.07386749076657
GA-H-122,13122,GA,lower,122,State House District 122,18012.0,13516.0,3753.0,20290.0,15739.0,4246.0,21222.0,15590.0,5414.0,56.53483120041693,57.508131098323744,48.44791468291754
GA-H-1,13001,GA,lower,1,State House District 1,20689.0,3857.0,16086.0,25048.0,5195.0,19476.0,27375.0,5770.0,21432.0,-61.31976131976133,-57.88577682299055,-57.57664877582531
GA-H-89,13089,GA,lower,89,State House District 89,28098.0,25379.0,1930.0,33397.0,30601.0,2462.0,33966.0,30760.0,2862.0,85.8654655974221,85.107219550555,82.97543275236453
GA-H-2,13002,GA,lower,2,State House District 2,23422.0,3873.0,18857.0,28535.0,5382.0,22807.0,31215.0,5807.0,25244.0,-65.92168939727233,-61.814892333889105,-62.597017809410325
GA-H-123,13123,GA,lower,123,State House District 123,25377.0,7823.0,17050.0,29965.0,9482.0,20200.0,32189.0,9509.0,22550.0,-37.0964499658264,-36.10942658850482,-40.67812470757042
GA-H-3,13003,GA,lower,3,State House District 3,23010.0,4241.0,17987.0,28286.0,6187.0,21669.0,30269.0,6899.0,23204.0,-61.84092136044629,-55.57869040781161,-54.164036806962756
GA-H-124,13124,GA,lower,124,State House District 124,26078.0,9941.0,15515.0,32242.0,12681.0,19220.0,35071.0,13328.0,21552.0,-21.896605908233816,-20.497790037929846,-23.57798165137615
GA-H-125,13125,GA,lower,125,State House District 125,22082.0,6703.0,14666.0,29336.0,10817.0,18004.0,32815.0,12421.0,20199.0,-37.26426131311713,-24.936678116651052,-23.844267320662173
GA-H-4,13004,GA,lower,4,State House District 4,13918.0,4852.0,8621.0,16796.0,6375.0,10201.0,17962.0,6372.0,11488.0,-27.974467453425365,-23.081563706563706,-28.64501679731243
GA-H-126,13126,GA,lower,126,State House District 126,23512.0,14340.0,8801.0,27534.0,16927.0,10386.0,27630.0,16362.0,11147.0,23.93587139708742,23.948303005894626,18.95743211312661
GA-H-5,13005,GA,lower,5,State House District 5,19691.0,3285.0,15857.0,24950.0,4581.0,20109.0,28371.0,5175.0,23060.0,-65.67756765228295,-62.89185905224788,-63.343368160085
GA-H-127,13127,GA,lower,127,State House District 127,28449.0,8922.0,18522.0,32545.0,12106.0,19952.0,32063.0,11910.0,19919.0,-34.980323567993004,-24.474390167820825,-25.16258757736655
GA-H-6,13006,GA,lower,6,State House District 6,19734.0,3022.0,16245.0,24498.0,3996.0,20268.0,27783.0,4275.0,23415.0,-68.63030051383194,-67.06231454005935,-69.12242686890573
GA-H-128,13128,GA,lower,128,State House District 128,25248.0,12713.0,12191.0,28492.0,14206.0,14063.0,28848.0,13744.0,15014.0,2.0960488274975906,0.5058544695602957,-4.4161624591418045
GA-H-7,13007,GA,lower,7,State House District 7,26148.0,4251.0,21344.0,33538.0,6007.0,27233.0,36416.0,6516.0,29740.0,-66.78257472162532,-63.856799037304455,-64.05560458958517
GA-H-129,13129,GA,lower,129,State House District 129,20438.0,13470.0,6411.0,22584.0,15358.0,6912.0,20558.0,13712.0,6702.0,35.50626226044968,37.925460260440055,34.33917899480748
GA-H-8,13008,GA,lower,8,State House District 8,28338.0,4595.0,23099.0,35552.0,6412.0,28844.0,40220.0,7109.0,32918.0,-66.81591680508413,-63.62604946675743,-64.47897669073376
GA-H-9,13009,GA,lower,9,State House District 9,23693.0,3388.0,19450.0,31072.0,5221.0,25414.0,37519.0,6613.0,30682.0,-70.33015150188284,-65.91480332952506,-64.53680117978281
GA-H-90,13090,GA,lower,90,State House District 90,28320.0,25136.0,2237.0,34231.0,31127.0,2704.0,33942.0,30510.0,3075.0,83.65542688050269,84.01466110963318,81.68825368468066
GA-H-91,13091,GA,lower,91,State House District 91,25754.0,18915.0,6342.0,30151.0,23807.0,6087.0,29673.0,23874.0,5597.0,49.78025893811617,59.27610891817756,62.01689796749347
GA-H-92,13092,GA,lower,92,State House District 92,22194.0,15769.0,5944.0,27360.0,21196.0,5929.0,28009.0,22288.0,5563.0,45.249389766499334,56.28387096774193,60.051703709023016
GA-H-93,13093,GA,lower,93,State House District 93,22880.0,16070.0,6317.0,27709.0,20828.0,6590.0,27599.0,20901.0,6506.0,43.56546209853933,51.929389452184694,52.52307804575474
GA-H-94,13094,GA,lower,94,State House District 94,25583.0,17977.0,6901.0,30814.0,23113.0,7365.0,30116.0,22365.0,7430.0,44.521263767183854,51.67005709036025,50.12586004363149
GA-H-95,13095,GA,lower,95,State House District 95,23288.0,17860.0,4868.0,28524.0,23160.0,5121.0,28023.0,22279.0,5507.0,57.162970784934885,63.784873236448504,60.361333045418554
GA-H-96,13096,GA,lower,96,State House District 96,13781.0,8625.0,4634.0,18188.0,11978.0,5932.0,18127.0,11368.0,6542.0,30.10030922392337,33.757677275265216,26.945840312674484
GA-H-97,13097,GA,lower,97,State House District 97,19033.0,10952.0,7197.0,24575.0,15500.0,8738.0,24751.0,15061.0,9354.0,20.689845170532813,27.898341447314134,23.374974400983003
GA-H-130,13130,GA,lower,130,State House District 130,21185.0,13782.0,6996.0,24502.0,16573.0,7639.0,23470.0,15886.0,7485.0,32.659543748195205,36.899058318189326,35.94625818321852
GA-H-131,13131,GA,lower,131,State House District 131,24754.0,6948.0,16871.0,30948.0,11137.0,19279.0,32604.0,11938.0,20383.0,-41.6600193123137,-26.76880589163598,-26.128523251137032
GA-H-98,13098,GA,lower,98,State House District 98,10106.0,7572.0,2184.0,12453.0,9198.0,3121.0,11514.0,7559.0,3780.0,55.227552275522754,49.330302784316906,33.327453920098776
GA-H-10,13010,GA,lower,10,State House District 10,21969.0,3547.0,17802.0,27356.0,5000.0,22050.0,30851.0,5671.0,25038.0,-66.77127734320109,-63.03142329020333,-63.06620209059234
GA-H-11,13011,GA,lower,11,State House District 11,25030.0,3545.0,20689.0,32833.0,6159.0,26194.0,39141.0,7527.0,31356.0,-70.74358339522985,-61.926251043179924,-61.28385155466399
GA-H-99,13099,GA,lower,99,State House District 99,21881.0,9349.0,11562.0,29317.0,15251.0,13632.0,29891.0,15608.0,13868.0,-10.582946774424943,5.6053734030398505,5.903107612973266
GA-H-132,13132,GA,lower,132,State House District 132,19296.0,13210.0,5736.0,23122.0,16057.0,6811.0,23333.0,15943.0,7289.0,39.448960202681306,40.4320447787301,37.250344352617084
GA-H-133,13133,GA,lower,133,State House District 133,22807.0,7674.0,14745.0,25897.0,8605.0,17094.0,26588.0,8251.0,18273.0,-31.54021142780677,-33.03241371259582,-37.784647866083546
GA-H-12,13012,GA,lower,12,State House District 12,20111.0,3950.0,15635.0,24548.0,4872.0,19388.0,27763.0,5939.0,21697.0,-59.66300740362522,-59.8351195383347,-57.01982920827906
GA-H-134,13134,GA,lower,134,State House District 134,24206.0,7702.0,16060.0,28769.0,9344.0,19160.0,30277.0,9378.0,20800.0,-35.17380691860954,-34.43727196182992,-37.84876400026509
GA-H-13,13013,GA,lower,13,State House District 13,20462.0,6559.0,13233.0,24587.0,8593.0,15660.0,24932.0,8398.0,16391.0,-33.72069523039612,-29.13866325815363,-32.24414054621001
GA-H-14,13014,GA,lower,14,State House District 14,23146.0,3859.0,18618.0,29683.0,5637.0,23623.0,34913.0,6803.0,27930.0,-65.6626774035681,-61.46958304853042,-60.8268793366539
GA-H-135,13135,GA,lower,135,State House District 135,23821.0,5769.0,17556.0,28867.0,7297.0,21292.0,32777.0,8314.0,24320.0,-50.533762057877816,-48.952394277519325,-49.04700618986333
GA-H-15,13015,GA,lower,15,State House District 15,20261.0,4978.0,14640.0,26190.0,7384.0,18456.0,29308.0,8326.0,20792.0,-49.250688143541645,-42.84829721362229,-42.812006319115326
GA-H-136,13136,GA,lower,136,State House District 136,23517.0,8056.0,14904.0,29372.0,10129.0,18930.0,34060.0,10940.0,22944.0,-29.825783972125436,-30.286658178189203,-35.42675008853736
GA-H-137,13137,GA,lower,137,State House District 137,23446.0,13431.0,9539.0,27498.0,16228.0,11022.0,27871.0,16238.0,11519.0,16.94383979103178,19.104587155963305,17.001116835392875
GA-H-16,13016,GA,lower,16,State House District 16,21726.0,4460.0,16739.0,27480.0,6217.0,20979.0,30880.0,7034.0,23705.0,-57.922543516203596,-54.28004118252684,-54.23403493932789
GA-H-138,13138,GA,lower,138,State House District 138,26865.0,7243.0,18983.0,31438.0,9278.0,21799.0,33279.0,9798.0,23296.0,-44.76473728361168,-40.290246806319786,-40.786849579984285
GA-H-17,13017,GA,lower,17,State House District 17,19686.0,5243.0,13822.0,27850.0,9632.0,17796.0,32412.0,11887.0,20287.0,-44.998688696564386,-29.765203441738368,-26.10803754584447
GA-H-18,13018,GA,lower,18,State House District 18,22901.0,3638.0,18703.0,29459.0,4875.0,24324.0,33906.0,5740.0,28027.0,-67.43207555615237,-66.60844549470872,-66.00230994758196
GA-H-139,13139,GA,lower,139,State House District 139,22941.0,7388.0,14814.0,27671.0,10649.0,16628.0,29197.0,11534.0,17472.0,-33.44743716782272,-21.919565934670235,-20.471626560022063
GA-H-19,13019,GA,lower,19,State House District 19,26231.0,8583.0,16800.0,33313.0,13763.0,19113.0,36148.0,16208.0,19668.0,-32.37206004018437,-16.273269254167175,-9.644330471624485
GA-H-140,13140,GA,lower,140,State House District 140,15139.0,11245.0,3530.0,16921.0,12627.0,4086.0,15474.0,11349.0,4060.0,52.2165820642978,51.10393107162089,47.30352391459537
GA-H-20,13020,GA,lower,20,State House District 20,27559.0,6843.0,19446.0,33251.0,10917.0,21738.0,34973.0,11711.0,22982.0,-47.94020312678307,-33.137344970142394,-32.487821750785464
GA-H-141,13141,GA,lower,141,State House District 141,19310.0,13310.0,5531.0,22549.0,16144.0,6191.0,22951.0,16372.0,6463.0,41.287617430072714,44.56234609357511,43.393912853076415
GA-H-142,13142,GA,lower,142,State House District 142,22777.0,12207.0,9872.0,26040.0,15249.0,10463.0,25193.0,14761.0,10283.0,10.575660129534851,18.613876789047914,17.880530266730553
GA-H-21,13021,GA,lower,21,State House District 21,26317.0,5264.0,19818.0,35323.0,9638.0,25099.0,39095.0,11043.0,27719.0,-58.02567578343035,-44.50873708149811,-43.02151591765131
GA-H-143,13143,GA,lower,143,State House District 143,20533.0,12763.0,7290.0,23476.0,15015.0,8195.0,23077.0,14888.0,8060.0,27.29267441280606,29.383886255924168,29.754226947882167
GA-H-22,13022,GA,lower,22,State House District 22,24878.0,8182.0,15365.0,30554.0,12471.0,17472.0,32288.0,13356.0,18599.0,-30.504947551705104,-16.70173329325719,-16.407447973713037
GA-H-144,13144,GA,lower,144,State House District 144,26526.0,7715.0,18202.0,30591.0,8971.0,21339.0,35316.0,10668.0,24510.0,-40.4637882470965,-40.80501484658529,-39.348456421627155
GA-H-23,13023,GA,lower,23,State House District 23,21155.0,4101.0,16241.0,29306.0,7395.0,21457.0,34856.0,9156.0,25469.0,-59.67948087700324,-48.73838901982532,-47.11335740072202
GA-H-145,13145,GA,lower,145,State House District 145,24791.0,13081.0,11297.0,30178.0,15859.0,14064.0,29396.0,15107.0,14170.0,7.318073672983838,5.998730073856231,3.2004645284694466
GA-H-24,13024,GA,lower,24,State House District 24,22743.0,6251.0,15416.0,31426.0,11322.0,19630.0,33459.0,11851.0,21146.0,-42.299349240780906,-26.84156112690618,-28.16922750553081
GA-H-25,13025,GA,lower,25,State House District 25,25054.0,8496.0,15541.0,31819.0,13965.0,17463.0,31933.0,13986.0,17535.0,-29.308981986104754,-11.13020236731577,-11.259160559626915
GA-H-146,13146,GA,lower,146,State House District 146,21820.0,7042.0,14111.0,28151.0,10713.0,17021.0,31380.0,12336.0,18849.0,-33.41842764619676,-22.744645561404774,-20.885040885040883
GA-H-26,13026,GA,lower,26,State House District 26,22668.0,5263.0,16475.0,28488.0,9110.0,18925.0,30154.0,10034.0,19825.0,-51.577882049866595,-35.009809167112536,-32.79078334840417
GA-H-147,13147,GA,lower,147,State House District 147,22881.0,8573.0,13586.0,27750.0,12312.0,15029.0,29190.0,13442.0,15526.0,-22.622862042510945,-9.937456567060458,-7.194145263739299
GA-H-148,13148,GA,lower,148,State House District 148,25259.0,7985.0,16827.0,29685.0,9617.0,19798.0,32289.0,10691.0,21480.0,-35.635982589069805,-34.611592724800275,-33.53641478350067
GA-H-27,13027,GA,lower,27,State House District 27,23737.0,3583.0,19425.0,29573.0,5483.0,23661.0,33015.0,6092.0,26735.0,-68.85431154381085,-62.37304419434532,-62.884211167636394
GA-H-149,13149,GA,lower,149,State House District 149,20766.0,12307.0,8011.0,23515.0,13879.0,9385.0,23409.0,12744.0,10566.0,21.143813367457426,19.317400275103164,9.343629343629344
GA-H-28,13028,GA,lower,28,State House District 28,23823.0,4217.0,18732.0,31638.0,7560.0,23558.0,34904.0,8640.0,26002.0,-63.248943309076644,-51.4107590462112,-50.11835344379655
GA-H-29,13029,GA,lower,29,State House District 29,12734.0,4917.0,7305.0,16697.0,7121.0,9297.0,19026.0,7854.0,11042.0,-19.538537064310262,-13.253745888658788,-16.871295512277733
GA-H-150,13150,GA,lower,150,State House District 150,21083.0,11583.0,9212.0,22966.0,12370.0,10425.0,23263.0,12181.0,11000.0,11.40177927386391,8.532572932660672,5.094689616496269
GA-H-151,13151,GA,lower,151,State House District 151,23194.0,11232.0,11623.0,25673.0,12467.0,12997.0,25873.0,12075.0,13710.0,-1.7107853861299496,-2.0813697769399937,-6.340895869691682
GA-H-30,13030,GA,lower,30,State House District 30,23969.0,5214.0,17938.0,31138.0,8713.0,21962.0,34942.0,10126.0,24597.0,-54.958534899792674,-43.19152404237979,-41.67554646775912
GA-H-152,13152,GA,lower,152,State House District 152,25069.0,6748.0,17881.0,28872.0,8642.0,20001.0,29808.0,8928.0,20778.0,-45.20280969588696,-39.65715881716301,-39.89093112502525
GA-H-31,13031,GA,lower,31,State House District 31,19742.0,3843.0,15263.0,28255.0,6641.0,21214.0,35951.0,8880.0,26862.0,-59.77179943473254,-52.317357745467596,-50.31055900621118
GA-H-32,13032,GA,lower,32,State House District 32,22342.0,3526.0,18286.0,27944.0,4748.0,22893.0,31858.0,5184.0,26549.0,-67.66917293233082,-65.64523714771535,-67.32738789272996
GA-H-153,13153,GA,lower,153,State House District 153,22424.0,14904.0,7164.0,22989.0,15586.0,7207.0,22009.0,15305.0,6625.0,35.07340946166394,36.761286359847325,39.58048335613315
GA-H-154,13154,GA,lower,154,State House District 154,25340.0,13577.0,11497.0,27196.0,14419.0,12625.0,26183.0,13292.0,12825.0,8.295445481375129,6.633634077799141,1.788107363020255
GA-H-33,13033,GA,lower,33,State House District 33,22817.0,4445.0,17882.0,28706.0,5538.0,22884.0,32268.0,5652.0,26501.0,-60.18273838849824,-61.03018788262613,-64.843093957018
GA-H-34,13034,GA,lower,34,State House District 34,31331.0,11040.0,18925.0,37401.0,16366.0,20436.0,38870.0,17646.0,20778.0,-26.31403303854497,-11.059181566219227,-8.15115552779513
GA-H-155,13155,GA,lower,155,State House District 155,23158.0,7888.0,14930.0,26829.0,9295.0,17343.0,27336.0,8886.0,18373.0,-30.861600490840562,-30.21247841429537,-34.8031842694156
GA-H-156,13156,GA,lower,156,State House District 156,19211.0,5604.0,13320.0,22152.0,6539.0,15434.0,22252.0,5751.0,16438.0,-40.77362079898542,-40.4815000227552,-48.1635044391365
GA-H-35,13035,GA,lower,35,State House District 35,20395.0,10227.0,9103.0,24896.0,14576.0,9876.0,26452.0,15523.0,10644.0,5.814795654423176,19.221331588418124,18.64562234875989
GA-H-157,13157,GA,lower,157,State House District 157,19861.0,4851.0,14697.0,23308.0,5808.0,17321.0,23656.0,5301.0,18284.0,-50.3683241252302,-49.777335812183836,-55.047699809200765
GA-H-36,13036,GA,lower,36,State House District 36,29856.0,9370.0,19247.0,36217.0,14297.0,21321.0,37427.0,15244.0,21853.0,-34.51444945312227,-19.72036610702454,-17.8154567754805
GA-H-158,13158,GA,lower,158,State House District 158,21115.0,7355.0,13382.0,24959.0,8685.0,16045.0,25704.0,8305.0,17316.0,-29.063991898538845,-29.761423372422158,-35.17036805745287
GA-H-37,13037,GA,lower,37,State House District 37,22409.0,11893.0,9487.0,27044.0,16066.0,10516.0,27355.0,15984.0,11015.0,11.253507951356408,20.878790158754043,18.40438534760547
GA-H-159,13159,GA,lower,159,State House District 159,22071.0,6420.0,15109.0,28269.0,8437.0,19477.0,31231.0,8920.0,22187.0,-40.359515072692645,-39.55004657161281,-42.649564406725176
GA-H-38,13038,GA,lower,38,State House District 38,23664.0,15597.0,7466.0,29262.0,20962.0,7983.0,30575.0,22087.0,8237.0,35.25560421454277,44.84021419934358,45.67339401134415
GA-H-39,13039,GA,lower,39,State House District 39,20074.0,14893.0,4625.0,24842.0,19347.0,5200.0,24768.0,19298.0,5291.0,52.60784916487346,57.632297225730234,56.964496319492454
GA-H-160,13160,GA,lower,160,State House District 160,18368.0,5772.0,11910.0,21537.0,6733.0,14453.0,23480.0,6982.0,16396.0,-34.71326772989481,-36.43915793448504,-40.268628625203185
GA-H-161,13161,GA,lower,161,State House District 161,18104.0,5654.0,11859.0,25922.0,10194.0,15299.0,29997.0,12262.0,17577.0,-35.430822817335695,-20.02510493076531,-17.81225912396528
GA-H-40,13040,GA,lower,40,State House District 40,24509.0,7439.0,16360.0,29935.0,11139.0,18390.0,31133.0,12993.0,17965.0,-37.48476826757427,-24.5555216905415,-16.060469022546677
GA-H-162,13162,GA,lower,162,State House District 162,19133.0,12063.0,6427.0,23492.0,15580.0,7537.0,24477.0,15896.0,8397.0,30.481341265548945,34.79257689146515,30.868974601737126
GA-H-41,13041,GA,lower,41,State House District 41,18390.0,12259.0,5540.0,22386.0,15726.0,6381.0,22232.0,15518.0,6540.0,37.74931175908759,42.271678653820054,40.701786200018134
GA-H-163,13163,GA,lower,163,State House District 163,22535.0,15792.0,6025.0,25179.0,18097.0,6724.0,25790.0,18417.0,7168.0,44.76784159141953,45.82007171346844,43.9671682626539
GA-H-42,13042,GA,lower,42,State House District 42,22416.0,13958.0,7349.0,27793.0,18870.0,8392.0,27413.0,18277.0,8860.0,31.017975313277326,38.43445088401438,34.70169878763312
GA-H-164,13164,GA,lower,164,State House District 164,18358.0,6284.0,11440.0,24536.0,10383.0,13738.0,27861.0,12245.0,15444.0,-29.090498758745202,-13.909041913685172,-11.55332442486186
GA-H-43,13043,GA,lower,43,State House District 43,19772.0,11085.0,7708.0,23722.0,14649.0,8617.0,23978.0,14744.0,8961.0,17.96945671260576,25.926244304994412,24.39569711031428
GA-H-165,13165,GA,lower,165,State House District 165,22447.0,17294.0,4569.0,24228.0,18684.0,5223.0,25430.0,19357.0,5856.0,58.20335727027398,56.30568452754423,53.54777297425931
GA-H-44,13044,GA,lower,44,State House District 44,26882.0,9704.0,15689.0,32798.0,14696.0,17432.0,34667.0,15551.0,18697.0,-23.569487654077896,-8.51593625498008,-9.185937864984817
GA-H-166,13166,GA,lower,166,State House District 166,33098.0,10408.0,21580.0,41930.0,14930.0,26432.0,44919.0,16127.0,28520.0,-34.92559709891209,-27.808133069000533,-27.75774408134925
GA-H-45,13045,GA,lower,45,State House District 45,32903.0,12652.0,18657.0,38183.0,18015.0,19568.0,38180.0,18336.0,19366.0,-19.17978855920023,-4.132187425165633,-2.7319505596520077
GA-H-46,13046,GA,lower,46,State House District 46,31081.0,11136.0,18383.0,36860.0,16258.0,19914.0,37800.0,17062.0,20256.0,-24.550289643958127,-10.107265288068119,-8.558872394018973
GA-H-167,13167,GA,lower,167,State House District 167,20496.0,6156.0,13883.0,25875.0,8439.0,17135.0,30846.0,10179.0,20532.0,-38.55980837367134,-34.003284585907565,-33.711048158640224
GA-H-47,13047,GA,lower,47,State House District 47,24904.0,9132.0,14644.0,31900.0,13938.0,17556.0,33318.0,13874.0,19040.0,-23.183041722745624,-11.487902457610973,-15.6954487452148
