race_code,poll_id,pollster,end_date,n,rating,lean,dem,rep,margin,oth,oth_party,oth_name,dem2,rep2,dem_name,rep_name
RI-GOV,cf5aecb5-692a-45ad-a9b9-35d031ac5d91,Emerson College,2026-05-16,1000,2.5,,38.9,20.8,18.1,18.9,IND,Ken Block,0.0,0.0,Helena Foulkes,Generic Republican
RI-GOV,c901814f-4167-4e6e-b790-116ed4fe4878,University of New Hampshire,2026-06-23,630,1.3,,38.0,22.0,16.0,19.0,IND,Ken Block,0.0,0.0,Helena Foulkes,Generic Republican
RI-GOV,c901814f-4167-4e6e-b790-116ed4fe4878,University of New Hampshire,2026-06-23,630,1.3,,27.0,23.0,4.0,27.0,IND,Ken Block,0.0,0.0,Daniel McKee,Generic Republican
RI-SEN,c901814f-4167-4e6e-b790-116ed4fe4878,University of New Hampshire,2026-06-23,627,1.3,,52.0,35.0,17.0,0.0,,,0.0,0.0,Jack Reed,Raymond McKay
SC-01,7e3caa82-e87f-46b0-a319-bf64684a896d,Public Policy Polling,2025-12-06,645,1.8,D,36.0,39.0,-3.0,0.0,,,0.0,0.0,Mac Deford,Mark Smith
SC-SEN,5d4f7a59-62b2-47b4-bda1-7b6588322378,Public Policy Polling,2025-11-22,704,1.8,D,39.0,41.0,-2.0,0.0,,,0.0,0.0,Generic Democrat,Lindsey Graham
SC-SEN,5d4f7a59-62b2-47b4-bda1-7b6588322378,Public Policy Polling,2025-11-22,704,1.8,D,36.0,42.0,-6.0,0.0,,,0.0,0.0,Annie Andrews,Lindsey Graham
SC-SEN,0fa96ba9-faec-4c39-8015-80b9565e6f66,Impact Research,2026-03-01,700,1.3,D,42.0,47.0,-5.0,0.0,,,0.0,0.0,Annie Andrews,Lindsey Graham
SC-SEN,5f1537b6-b469-4c39-a43d-6d2f3119fc84,Impact Research,2026-06-22,700,1.3,D,45.0,48.0,-3.0,0.0,,,0.0,0.0,Annie Andrews,Lindsey Graham
SD-SEN,17580110-cf2c-4c74-91cb-86b18ae9f258,Public Policy Polling,2025-11-14,814,1.8,D,30.0,52.0,-22.0,0.0,,,0.0,0.0,Julian Beaudion,Mike Rounds
SD-SEN,b9e1ceba-6758-4b96-b726-3c084e115523,Public Policy Polling,2026-02-18,685,1.8,D,32.0,49.0,-17.0,0.0,,,0.0,0.0,Julian Beaudion,Mike Rounds
TN-05,3166ee62-19f9-451f-9085-8ce50172d076,Impact Research,2026-05-13,558,1.3,D,41.0,47.0,-6.0,0.0,,,0.0,0.0,Chaz Molder,Andy Ogles
TN-GOV,bb855818-f27e-4233-a7c8-c07064a7a665,Targoz Market Research,2025-08-01,1167,1.3,,30.0,49.0,-19.0,0.0,,,0.0,0.0,Generic Democrat,John Rose
TN-GOV,bb855818-f27e-4233-a7c8-c07064a7a665,Targoz Market Research,2025-08-01,1173,1.3,,32.0,51.0,-19.0,0.0,,,0.0,0.0,Generic Democrat,Marsha Blackburn
TN-GOV,d8edb13a-0c05-4787-8150-1def76f6708a,Quantus Insights,2025-08-07,600,1.0,R,28.0,49.0,-21.0,0.0,,,0.0,0.0,Jerri Green,Marsha Blackburn
TN-GOV,d8edb13a-0c05-4787-8150-1def76f6708a,Quantus Insights,2025-08-07,600,1.0,R,27.0,43.0,-16.0,0.0,,,0.0,0.0,Jerri Green,John Rose
TN-GOV,4dfe7012-62ea-4b36-9493-87337aa9aa46,Targoz Market Research,2026-04-27,1157,1.3,,27.0,51.0,-24.0,0.0,,,0.0,0.0,Jerri Green,Marsha Blackburn
TX-15,9c41309c-d9ef-4b24-8421-b17206e116a6,Public Policy Polling,2025-09-11,533,1.8,D,38.0,41.0,-3.0,0.0,,,0.0,0.0,Bobby Pulido,Monica De La Cruz
TX-15,f31fd054-0b5b-45af-8a80-fe99659f44e8,Applecart,2026-05-25,802,1.3,D,46.0,49.0,-3.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
TX-15,f31fd054-0b5b-45af-8a80-fe99659f44e8,Applecart,2026-05-25,802,1.3,D,48.0,46.0,2.0,0.0,,,0.0,0.0,Bobby Pulido,Monica De La Cruz
TX-23,06f1b1a2-e085-4f27-a4f3-c7f346bdc6c3,Public Policy Polling,2026-03-11,521,1.8,D,45.0,47.0,-2.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
TX-23,06f1b1a2-e085-4f27-a4f3-c7f346bdc6c3,Public Policy Polling,2026-03-11,521,1.8,D,40.0,42.0,-2.0,0.0,,,0.0,0.0,Katy Padilla Stout,Brandon Herrera
TX-28,85260468-cf88-4a08-926d-b0e7174754f9,Pulse Decision Science,2026-06-23,400,1.3,R,38.0,46.0,-8.0,0.0,,,0.0,0.0,Henry Cuellar,Tano Tijerina
TX-28,85260468-cf88-4a08-926d-b0e7174754f9,Pulse Decision Science,2026-06-23,400,1.3,R,33.0,42.0,-9.0,0.0,,,0.0,0.0,Henry Cuellar,Tano Tijerina
TX-34,5df9368e-24c6-47b9-935f-7665f09d1e01,co/efficient,2026-04-29,777,1.0,R,40.0,41.0,-1.0,0.0,,,0.0,0.0,Vicente Gonzalez,Eric Flores
TX-34,5df9368e-24c6-47b9-935f-7665f09d1e01,co/efficient,2026-04-29,777,1.0,R,44.0,48.0,-4.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
TX-34,d5b554f2-6096-4817-af0f-a547187b0a4f,Ragnar Research Partners,2026-06-16,400,1.3,R,41.0,44.0,-3.0,0.0,,,0.0,0.0,Vicente Gonzalez,Eric Flores
TX-GOV,006eec7f-5ceb-4b68-8c21-658e35d6bb9a,Slingshot Strategies,2025-08-29,843,1.3,,43.0,49.0,-6.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
TX-GOV,2ef0604a-7949-4374-8e47-a88e5e37df35,Emerson College,2026-01-12,1165,2.5,,42.3,50.2,-7.9,0.0,,,0.0,0.0,Gina Hinojosa,Greg Abbott
TX-GOV,591bd54a-2b34-44c1-88c4-4b163fcdb749,University of Houston Hobby School of Public Affairs,2026-01-31,1502,1.3,,42.0,49.0,-7.0,3.0,LIB,Pat Dixon,0.0,0.0,Gina Hinojosa,Greg Abbott
TX-GOV,0c4520d9-b63e-44e8-8964-5b39a8d26803,GBAO,2026-02-03,1000,1.7,D,43.0,46.0,-3.0,6.0,LIB,Pat Dixon,0.0,0.0,Gina Hinojosa,Greg Abbott
TX-GOV,899ebae0-f0e3-4ae6-b7e0-a851b3fe79ca,University of Texas at Tyler Center for Opinion Research,2026-02-22,1117,1.3,,39.0,51.0,-12.0,0.0,,,0.0,0.0,Chris Bell,Greg Abbott
TX-GOV,899ebae0-f0e3-4ae6-b7e0-a851b3fe79ca,University of Texas at Tyler Center for Opinion Research,2026-02-22,1117,1.3,,41.0,49.0,-8.0,0.0,,,0.0,0.0,Gina Hinojosa,Greg Abbott
TX-GOV,8a818f07-3d18-4cc0-9d48-c37cf0ffe8f2,YouGov,2026-04-20,1200,2.3,,38.0,44.0,-6.0,0.0,,,0.0,0.0,Gina Hinojosa,Greg Abbott
TX-GOV,8cd789de-bb0c-4c26-869c-bfec1f070b0e,Slingshot Strategies,2026-04-20,1018,1.3,,43.0,48.0,-5.0,0.0,,,0.0,0.0,Gina Hinojosa,Greg Abbott
TX-GOV,a13a661b-89be-4d2b-a371-09edc4fc4ea4,Barbara Jordan Public Policy Research and Survey Center,2026-05-06,1223,1.3,,43.0,49.0,-6.0,3.0,LIB,Pat Dixon,0.0,0.0,Gina Hinojosa,Greg Abbott
TX-GOV,85cc4ac5-cb11-4b55-9888-56afabb87393,Public Policy Polling,2026-05-23,643,1.8,D,44.0,48.0,-4.0,0.0,,,0.0,0.0,Gina Hinojosa,Greg Abbott
TX-GOV,48331063-1d9a-4a55-a585-6981c1b38e81,Slingshot Strategies,2026-05-28,1670,1.3,,41.0,46.0,-5.0,1.0,IND,Jenn Mack Raphoon,0.0,0.0,Gina Hinojosa,Greg Abbott
TX-GOV,476ff6b9-434a-4db8-aca3-58fd8bc21cf2,Siena University,2026-06-04,807,1.3,,43.0,49.0,-6.0,0.0,,,0.0,0.0,Gina Hinojosa,Greg Abbott
TX-GOV,060a5011-a4a0-4fb8-a2ec-a1d9e573ba7c,Quantus Insights,2026-06-04,800,1.0,R,41.0,49.0,-8.0,0.0,,,0.0,0.0,Gina Hinojosa,Greg Abbott
TX-GOV,b06f9f02-67f3-4c3c-8af6-993ed3085bc5,YouGov,2026-06-12,1200,2.3,,40.0,47.0,-7.0,1.0,LIB,Pat Dixon,0.0,0.0,Gina Hinojosa,Greg Abbott
TX-GOV,bed33bca-5153-4b86-9bd7-fdc0ccc4232d,SoCal Strategies,2026-06-21,800,1.3,R,42.2,53.9,-11.7,0.0,,,0.0,0.0,Gina Hinojosa,Greg Abbott
TX-GOV,851dac34-603d-4d28-b7d1-a611785efb38,The New York Times/Siena University,2026-06-27,656,3.0,,44.2,50.6,-6.4,0.0,,,0.0,0.0,Gina Hinojosa,Greg Abbott
TX-SEN,bf4bb7b9-306f-4620-9b2f-79743d75224a,Barbara Jordan Public Policy Research and Survey Center,2025-05-19,1200,1.3,,44.0,47.0,-3.0,0.0,,,0.0,0.0,Joaquin Castro,Ken Paxton
TX-SEN,bf4bb7b9-306f-4620-9b2f-79743d75224a,Barbara Jordan Public Policy Research and Survey Center,2025-05-19,1200,1.3,,43.0,49.0,-6.0,0.0,,,0.0,0.0,Beto O’Rourke,Wesley Hunt
TX-SEN,bf4bb7b9-306f-4620-9b2f-79743d75224a,Barbara Jordan Public Policy Research and Survey Center,2025-05-19,1200,1.3,,44.0,48.0,-4.0,0.0,,,0.0,0.0,Colin Allred,John Cornyn
TX-SEN,bf4bb7b9-306f-4620-9b2f-79743d75224a,Barbara Jordan Public Policy Research and Survey Center,2025-05-19,1200,1.3,,43.0,49.0,-6.0,0.0,,,0.0,0.0,Beto O’Rourke,John Cornyn
TX-SEN,bf4bb7b9-306f-4620-9b2f-79743d75224a,Barbara Jordan Public Policy Research and Survey Center,2025-05-19,1200,1.3,,46.0,48.0,-2.0,0.0,,,0.0,0.0,Colin Allred,Ken Paxton
TX-SEN,bf4bb7b9-306f-4620-9b2f-79743d75224a,Barbara Jordan Public Policy Research and Survey Center,2025-05-19,1200,1.3,,44.0,47.0,-3.0,0.0,,,0.0,0.0,Colin Allred,Wesley Hunt
TX-SEN,bf4bb7b9-306f-4620-9b2f-79743d75224a,Barbara Jordan Public Policy Research and Survey Center,2025-05-19,1200,1.3,,42.0,48.0,-6.0,0.0,,,0.0,0.0,Joaquin Castro,Wesley Hunt
TX-SEN,bf4bb7b9-306f-4620-9b2f-79743d75224a,Barbara Jordan Public Policy Research and Survey Center,2025-05-19,1200,1.3,,41.0,48.0,-7.0,0.0,,,0.0,0.0,Joaquin Castro,John Cornyn
TX-SEN,bf4bb7b9-306f-4620-9b2f-79743d75224a,Barbara Jordan Public Policy Research and Survey Center,2025-05-19,1200,1.3,,45.0,49.0,-4.0,0.0,,,0.0,0.0,Beto O’Rourke,Ken Paxton
TX-SEN,1dbdb927-75ef-4490-b487-85e21083176c,Emerson College,2025-08-12,1000,2.5,,40.6,45.9,-5.3,0.0,,,0.0,0.0,Colin Allred,Ken Paxton
TX-SEN,1dbdb927-75ef-4490-b487-85e21083176c,Emerson College,2025-08-12,1000,2.5,,38.1,45.2,-7.1,0.0,,,0.0,0.0,Colin Allred,John Cornyn
TX-SEN,fb657395-5eaa-4028-b455-db3b0bf35502,GBAO,2025-08-18,800,1.7,D,49.0,47.0,2.0,0.0,,,0.0,0.0,Colin Allred,Ken Paxton
TX-SEN,006eec7f-5ceb-4b68-8c21-658e35d6bb9a,Slingshot Strategies,2025-08-29,843,1.3,,43.0,48.0,-5.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
TX-SEN,7484b844-89d5-44af-a1d8-cc79f3daf16d,University of Texas at Tyler Center for Opinion Research,2025-09-24,1031,1.3,,35.0,41.0,-6.0,0.0,,,0.0,0.0,James Talarico,John Cornyn
TX-SEN,7484b844-89d5-44af-a1d8-cc79f3daf16d,University of Texas at Tyler Center for Opinion Research,2025-09-24,1032,1.3,,37.0,38.0,-1.0,0.0,,,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,7484b844-89d5-44af-a1d8-cc79f3daf16d,University of Texas at Tyler Center for Opinion Research,2025-09-24,1032,1.3,,37.0,36.0,1.0,0.0,,,0.0,0.0,James Talarico,Wesley Hunt
TX-SEN,7484b844-89d5-44af-a1d8-cc79f3daf16d,University of Texas at Tyler Center for Opinion Research,2025-09-24,1032,1.3,,37.0,43.0,-6.0,0.0,,,0.0,0.0,Colin Allred,John Cornyn
TX-SEN,7484b844-89d5-44af-a1d8-cc79f3daf16d,University of Texas at Tyler Center for Opinion Research,2025-09-24,1032,1.3,,37.0,38.0,-1.0,0.0,,,0.0,0.0,Colin Allred,Wesley Hunt
TX-SEN,7484b844-89d5-44af-a1d8-cc79f3daf16d,University of Texas at Tyler Center for Opinion Research,2025-09-24,1031,1.3,,41.0,38.0,3.0,0.0,,,0.0,0.0,Colin Allred,Ken Paxton
TX-SEN,1e338f1a-f895-4af7-b0c7-f24c8688daf9,University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs,2025-10-01,1183,1.3,,44.0,50.0,-6.0,0.0,,,0.0,0.0,Jasmine Crockett,John Cornyn
TX-SEN,1e338f1a-f895-4af7-b0c7-f24c8688daf9,University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs,2025-10-01,1183,1.3,,46.0,49.0,-3.0,0.0,,,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,1e338f1a-f895-4af7-b0c7-f24c8688daf9,University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs,2025-10-01,1183,1.3,,45.0,50.0,-5.0,0.0,,,0.0,0.0,Jasmine Crockett,Wesley Hunt
TX-SEN,1e338f1a-f895-4af7-b0c7-f24c8688daf9,University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs,2025-10-01,1183,1.3,,45.0,50.0,-5.0,0.0,,,0.0,0.0,Colin Allred,Wesley Hunt
TX-SEN,1e338f1a-f895-4af7-b0c7-f24c8688daf9,University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs,2025-10-01,1183,1.3,,47.0,49.0,-2.0,0.0,,,0.0,0.0,Beto O’Rourke,Wesley Hunt
TX-SEN,1e338f1a-f895-4af7-b0c7-f24c8688daf9,University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs,2025-10-01,1183,1.3,,46.0,49.0,-3.0,0.0,,,0.0,0.0,Beto O’Rourke,John Cornyn
TX-SEN,1e338f1a-f895-4af7-b0c7-f24c8688daf9,University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs,2025-10-01,1183,1.3,,47.0,48.0,-1.0,0.0,,,0.0,0.0,Colin Allred,Ken Paxton
TX-SEN,1e338f1a-f895-4af7-b0c7-f24c8688daf9,University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs,2025-10-01,1183,1.3,,46.0,48.0,-2.0,0.0,,,0.0,0.0,Colin Allred,John Cornyn
TX-SEN,1e338f1a-f895-4af7-b0c7-f24c8688daf9,University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs,2025-10-01,1183,1.3,,47.0,49.0,-2.0,0.0,,,0.0,0.0,Jasmine Crockett,Ken Paxton
TX-SEN,1e338f1a-f895-4af7-b0c7-f24c8688daf9,University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs,2025-10-01,1183,1.3,,44.0,50.0,-6.0,0.0,,,0.0,0.0,James Talarico,Wesley Hunt
TX-SEN,1e338f1a-f895-4af7-b0c7-f24c8688daf9,University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs,2025-10-01,1183,1.3,,45.0,48.0,-3.0,0.0,,,0.0,0.0,James Talarico,John Cornyn
TX-SEN,1e338f1a-f895-4af7-b0c7-f24c8688daf9,University of Houston Hobby School of Public Affairs/Texas Southern University School of Public Affairs,2025-10-01,1183,1.3,,46.0,49.0,-3.0,0.0,,,0.0,0.0,Beto O’Rourke,Ken Paxton
TX-SEN,cc49a439-c3ca-48d0-8e5b-3f0e3260575d,Cygnal Political,2025-10-06,600,1.4,R,40.0,47.0,-7.0,0.0,,,0.0,0.0,Generic Democrat,John Cornyn
TX-SEN,f12f6ad1-a392-4605-af0d-978d301997d9,Ragnar Research Partners,2025-11-17,1000,1.3,,40.0,46.0,-6.0,0.0,,,0.0,0.0,James Talarico,John Cornyn
TX-SEN,f12f6ad1-a392-4605-af0d-978d301997d9,Ragnar Research Partners,2025-11-17,1000,1.3,,44.0,44.0,0.0,0.0,,,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,f12f6ad1-a392-4605-af0d-978d301997d9,Ragnar Research Partners,2025-11-17,1000,1.3,,44.0,43.0,1.0,0.0,,,0.0,0.0,Colin Allred,Ken Paxton
TX-SEN,f12f6ad1-a392-4605-af0d-978d301997d9,Ragnar Research Partners,2025-11-17,1000,1.3,,40.0,47.0,-7.0,0.0,,,0.0,0.0,Colin Allred,John Cornyn
TX-SEN,bfb57500-15ff-4484-8eb1-6fb058ea71d4,Change Research,2025-11-26,1189,1.7,D,41.0,49.0,-8.0,0.0,,,0.0,0.0,Jasmine Crockett,John Cornyn
TX-SEN,bfb57500-15ff-4484-8eb1-6fb058ea71d4,Change Research,2025-11-26,1189,1.7,D,42.0,50.0,-8.0,0.0,,,0.0,0.0,Jasmine Crockett,Ken Paxton
TX-SEN,2ef0604a-7949-4374-8e47-a88e5e37df35,Emerson College,2026-01-12,1165,2.5,,42.5,48.2,-5.7,0.0,,,0.0,0.0,Jasmine Crockett,John Cornyn
TX-SEN,2ef0604a-7949-4374-8e47-a88e5e37df35,Emerson College,2026-01-12,1165,2.5,,44.1,46.9,-2.8,0.0,,,0.0,0.0,James Talarico,John Cornyn
TX-SEN,2ef0604a-7949-4374-8e47-a88e5e37df35,Emerson College,2026-01-12,1165,2.5,,45.8,45.5,0.3,0.0,,,0.0,0.0,Jasmine Crockett,Ken Paxton
TX-SEN,2ef0604a-7949-4374-8e47-a88e5e37df35,Emerson College,2026-01-12,1165,2.5,,42.6,48.0,-5.4,0.0,,,0.0,0.0,Jasmine Crockett,Wesley Hunt
TX-SEN,2ef0604a-7949-4374-8e47-a88e5e37df35,Emerson College,2026-01-12,1165,2.5,,43.6,47.1,-3.5,0.0,,,0.0,0.0,James Talarico,Wesley Hunt
TX-SEN,2ef0604a-7949-4374-8e47-a88e5e37df35,Emerson College,2026-01-12,1165,2.5,,45.6,45.6,0.0,0.0,,,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,591bd54a-2b34-44c1-88c4-4b163fcdb749,University of Houston Hobby School of Public Affairs,2026-01-31,1502,1.3,,44.0,46.0,-2.0,3.0,LIB,Ted Brown,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,591bd54a-2b34-44c1-88c4-4b163fcdb749,University of Houston Hobby School of Public Affairs,2026-01-31,1502,1.3,,42.0,46.0,-4.0,3.0,LIB,Ted Brown,0.0,0.0,James Talarico,Wesley Hunt
TX-SEN,591bd54a-2b34-44c1-88c4-4b163fcdb749,University of Houston Hobby School of Public Affairs,2026-01-31,1502,1.3,,43.0,44.0,-1.0,5.0,LIB,Ted Brown,0.0,0.0,James Talarico,John Cornyn
TX-SEN,591bd54a-2b34-44c1-88c4-4b163fcdb749,University of Houston Hobby School of Public Affairs,2026-01-31,1502,1.3,,43.0,45.0,-2.0,5.0,LIB,Ted Brown,0.0,0.0,Jasmine Crockett,John Cornyn
TX-SEN,591bd54a-2b34-44c1-88c4-4b163fcdb749,University of Houston Hobby School of Public Affairs,2026-01-31,1502,1.3,,43.0,45.0,-2.0,4.0,LIB,Ted Brown,0.0,0.0,Jasmine Crockett,Ken Paxton
TX-SEN,591bd54a-2b34-44c1-88c4-4b163fcdb749,University of Houston Hobby School of Public Affairs,2026-01-31,1502,1.3,,43.0,46.0,-3.0,3.0,LIB,Ted Brown,0.0,0.0,Jasmine Crockett,Wesley Hunt
TX-SEN,cc6257b5-f146-47bd-b110-40923109c687,Hart Research Associates,2026-02-12,803,1.8,D,49.0,45.0,4.0,0.0,,,0.0,0.0,Jasmine Crockett,Ken Paxton
TX-SEN,06254561-fc56-4369-84ba-5bd863ff145c,Public Policy Polling,2026-03-05,576,1.8,D,47.0,45.0,2.0,0.0,,,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,06254561-fc56-4369-84ba-5bd863ff145c,Public Policy Polling,2026-03-05,576,1.8,D,44.0,43.0,1.0,0.0,,,0.0,0.0,James Talarico,John Cornyn
TX-SEN,9495e1a8-06aa-4f93-a43e-8fb527866254,Impact Research,2026-03-17,900,1.3,D,43.0,41.0,2.0,7.0,LIB,Ted Brown,0.0,0.0,James Talarico,John Cornyn
TX-SEN,9495e1a8-06aa-4f93-a43e-8fb527866254,Impact Research,2026-03-17,900,1.3,D,44.0,43.0,1.0,5.0,LIB,Ted Brown,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,8a818f07-3d18-4cc0-9d48-c37cf0ffe8f2,YouGov,2026-04-20,1200,2.3,,40.0,33.0,7.0,0.0,,,0.0,0.0,James Talarico,John Cornyn
TX-SEN,8cd789de-bb0c-4c26-869c-bfec1f070b0e,Slingshot Strategies,2026-04-20,1018,1.3,,46.0,41.0,5.0,0.0,,,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,8cd789de-bb0c-4c26-869c-bfec1f070b0e,Slingshot Strategies,2026-04-20,1018,1.3,,44.0,41.0,3.0,0.0,,,0.0,0.0,James Talarico,John Cornyn
TX-SEN,8a818f07-3d18-4cc0-9d48-c37cf0ffe8f2,YouGov,2026-04-20,1200,2.3,,42.0,34.0,8.0,0.0,,,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,a13a661b-89be-4d2b-a371-09edc4fc4ea4,Barbara Jordan Public Policy Research and Survey Center,2026-05-06,1223,1.3,,45.0,45.0,0.0,2.0,LIB,Ted Brown,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,a13a661b-89be-4d2b-a371-09edc4fc4ea4,Barbara Jordan Public Policy Research and Survey Center,2026-05-06,1223,1.3,,44.0,45.0,-1.0,3.0,LIB,Ted Brown,0.0,0.0,James Talarico,John Cornyn
TX-SEN,85cc4ac5-cb11-4b55-9888-56afabb87393,Public Policy Polling,2026-05-23,643,1.8,D,45.0,38.0,7.0,3.0,LIB,Ted Brown,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,48331063-1d9a-4a55-a585-6981c1b38e81,Slingshot Strategies,2026-05-28,1670,1.3,,47.0,44.0,3.0,1.0,LIB,Ted Brown,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,476ff6b9-434a-4db8-aca3-58fd8bc21cf2,Siena University,2026-06-04,807,1.3,,46.0,46.0,0.0,0.0,,,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,060a5011-a4a0-4fb8-a2ec-a1d9e573ba7c,Quantus Insights,2026-06-04,800,1.0,R,43.0,45.0,-2.0,0.0,,,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,b06f9f02-67f3-4c3c-8af6-993ed3085bc5,YouGov,2026-06-12,1200,2.3,,42.0,43.0,-1.0,3.0,LIB,Ted Brown,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,bed33bca-5153-4b86-9bd7-fdc0ccc4232d,SoCal Strategies,2026-06-21,800,1.3,R,47.0,48.5,-1.5,0.0,,,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,851dac34-603d-4d28-b7d1-a611785efb38,The New York Times/Siena University,2026-06-27,656,3.0,,46.6,46.7,-0.1,0.0,,,0.0,0.0,James Talarico,Ken Paxton
TX-SEN,e0e5bf96-ed99-404c-ade3-b826c801da06,A2 Insights,2026-06-28,618,1.3,,48.4,46.1,2.3,0.0,,,0.0,0.0,James Talarico,Ken Paxton
VA-01,988f8763-1876-4645-9553-f90af842077c,Public Policy Polling,2025-08-09,541,1.8,D,40.0,41.0,-1.0,0.0,,,0.0,0.0,Shannon Taylor,Robert J. Wittman
VA-01,988f8763-1876-4645-9553-f90af842077c,Public Policy Polling,2025-08-09,541,1.8,D,47.0,47.0,0.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
VA-01,e654526e-74e0-4231-9e4d-f6db1751ccae,Ragnar Research Partners,2026-03-12,400,1.3,R,44.0,42.0,2.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
VA-01,e654526e-74e0-4231-9e4d-f6db1751ccae,Ragnar Research Partners,2026-03-12,400,1.3,R,42.0,46.0,-4.0,0.0,,,0.0,0.0,Shannon Taylor,Robert J. Wittman
VA-SEN,524cc84e-bfb8-5cb0-9f30-3e84b6ffc541,Responsive Management,2025-01-15,806,1.3,,45.0,38.0,7.0,0.0,,,0.0,0.0,Mark R. Warner,Glenn Youngkin
VT-01,a2347bc3-cbf9-483a-9af1-cdb901440ffe,University of New Hampshire,2026-06-23,871,1.3,,57.0,26.0,31.0,1.0,IND,Adam Ortiz,0.0,0.0,Becca Balint,Mark Coester
VT-01,a2347bc3-cbf9-483a-9af1-cdb901440ffe,University of New Hampshire,2026-06-23,872,1.3,,57.0,26.0,31.0,1.0,IND,Adam Ortiz,0.0,0.0,Becca Balint,Gerald Malloy
VT-GOV,a2347bc3-cbf9-483a-9af1-cdb901440ffe,University of New Hampshire,2026-06-23,867,1.3,,25.0,41.0,-16.0,6.0,OTH,June Goodband,0.0,0.0,Aly Richards,Phil Scott
VT-GOV,a2347bc3-cbf9-483a-9af1-cdb901440ffe,University of New Hampshire,2026-06-23,867,1.3,,27.0,42.0,-15.0,3.0,OTH,Dean Roy,0.0,0.0,Amanda Janoo,Phil Scott
WA-03,30ae9257-d4e9-483b-be47-2f2241f25f9f,co/efficient,2026-04-29,982,1.0,R,34.0,41.0,-7.0,0.0,,,0.0,0.0,Marie Gluesenkamp Perez,John Braun
WA-03,30ae9257-d4e9-483b-be47-2f2241f25f9f,co/efficient,2026-04-29,982,1.0,R,45.0,44.0,1.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
WA-05,b005e604-d823-4b0c-b673-a50ba5d8415d,Tavern Research,2026-05-25,578,1.3,,47.0,53.0,-6.0,0.0,,,0.0,0.0,Carmela Conroy,Michael Baumgartner
WA-05,b005e604-d823-4b0c-b673-a50ba5d8415d,Tavern Research,2026-05-25,578,1.3,,47.0,53.0,-6.0,0.0,,,0.0,0.0,Generic Democrat,Michael Baumgartner
WA-05,b005e604-d823-4b0c-b673-a50ba5d8415d,Tavern Research,2026-05-25,578,1.3,,46.0,54.0,-8.0,0.0,,,0.0,0.0,David Womack,Michael Baumgartner
WA-05,b005e604-d823-4b0c-b673-a50ba5d8415d,Tavern Research,2026-05-25,578,1.3,,46.0,54.0,-8.0,0.0,,,0.0,0.0,Bajun Mavalwalla,Michael Baumgartner
WI-01,7433659d-603b-43ac-bb37-f6f564962143,Ragnar Research Partners,2026-03-16,400,1.3,R,41.0,50.0,-9.0,0.0,,,0.0,0.0,Mitchell Berman,Bryan Steil
WI-01,7433659d-603b-43ac-bb37-f6f564962143,Ragnar Research Partners,2026-03-16,400,1.3,R,44.0,42.0,2.0,0.0,,,0.0,0.0,Generic Democrat,Generic Republican
WI-03,3b163a5c-b7cc-4b36-a82c-77aa3f721cd3,Public Policy Polling,2025-10-15,609,1.8,D,44.0,42.0,2.0,0.0,,,0.0,0.0,Rebecca Cooke,Derrick Van Orden
WI-03,bce726e0-e48f-4680-bd8d-e922ebfed748,Impact Research,2026-02-17,500,1.3,D,49.0,48.0,1.0,0.0,,,0.0,0.0,Rebecca Cooke,Derrick Van Orden
